"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000064.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.5269 -0.8499"	"dimensionless"	"Unit Vector"	"direct"	"7.11 26.94 0.0"	"micron"	"direct"	"45.1875"	"micron^2"	"direct"	"7.586"	"micron"	"direct"	"9.60425"	"micron"	"direct"	"5.99825"	"micron"	"direct"	"25.5815"	"micron"	"direct"	"3.793"	"micron"	"direct"	"0.62454122"	"dimensionless"	"direct"	"0.86771312"	"dimensionless"	"direct"	"0.78099185"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.1971 -0.9804"	"dimensionless"	"Unit Vector"	"direct"	"7.58 174.11 0.0"	"micron"	"direct"	"76.875"	"micron^2"	"direct"	"9.8945"	"micron"	"direct"	"10.50625"	"micron"	"direct"	"9.59025"	"micron"	"direct"	"33.617"	"micron"	"direct"	"4.94725"	"micron"	"direct"	"0.9128138"	"dimensionless"	"direct"	"0.85482474"	"dimensionless"	"direct"	"0.40837601"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.7288 -0.6848"	"dimensionless"	"Unit Vector"	"direct"	"6.21 93.41 0.0"	"micron"	"direct"	"25.6875"	"micron^2"	"direct"	"5.7195"	"micron"	"direct"	"8.19425"	"micron"	"direct"	"4.01375"	"micron"	"direct"	"20.52075"	"micron"	"direct"	"2.85975"	"micron"	"direct"	"0.48982518"	"dimensionless"	"direct"	"0.7665584"	"dimensionless"	"direct"	"0.87182068"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.6806 0.7326"	"dimensionless"	"Unit Vector"	"direct"	"6.99 130.07 0.0"	"micron"	"direct"	"23.25"	"micron^2"	"direct"	"5.4415"	"micron"	"direct"	"10.07175"	"micron"	"direct"	"3.6455"	"micron"	"direct"	"26.4705"	"micron"	"direct"	"2.72075"	"micron"	"direct"	"0.36195299"	"dimensionless"	"direct"	"0.41697357"	"dimensionless"	"direct"	"0.93219635"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.9713 -0.2381"	"dimensionless"	"Unit Vector"	"direct"	"6.43 116.95 0.0"	"micron"	"direct"	"39.25"	"micron^2"	"direct"	"7.07"	"micron"	"direct"	"9.1285"	"micron"	"direct"	"5.57675"	"micron"	"direct"	"24.31375"	"micron"	"direct"	"3.535"	"micron"	"direct"	"0.61091636"	"dimensionless"	"direct"	"0.83434493"	"dimensionless"	"direct"	"0.79169514"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.068 -0.9977"	"dimensionless"	"Unit Vector"	"direct"	"7.69 165.18 0.0"	"micron"	"direct"	"32.9375"	"micron^2"	"direct"	"6.4765"	"micron"	"direct"	"8.01025"	"micron"	"direct"	"5.79725"	"micron"	"direct"	"26.003"	"micron"	"direct"	"3.23825"	"micron"	"direct"	"0.72372897"	"dimensionless"	"direct"	"0.61214398"	"dimensionless"	"direct"	"0.69008432"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.9842 -0.177"	"dimensionless"	"Unit Vector"	"direct"	"6.2 214.37 0.0"	"micron"	"direct"	"15.3125"	"micron^2"	"direct"	"4.416"	"micron"	"direct"	"5.4525"	"micron"	"direct"	"3.59525"	"micron"	"direct"	"14.571"	"micron"	"direct"	"2.208"	"micron"	"direct"	"0.65937643"	"dimensionless"	"direct"	"0.906311"	"dimensionless"	"direct"	"0.75181296"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.945 -0.327"	"dimensionless"	"Unit Vector"	"direct"	"7.72 240.97 0.0"	"micron"	"direct"	"34.375"	"micron^2"	"direct"	"6.6165"	"micron"	"direct"	"8.02725"	"micron"	"direct"	"5.463"	"micron"	"direct"	"21.96025"	"micron"	"direct"	"3.30825"	"micron"	"direct"	"0.68055685"	"dimensionless"	"direct"	"0.89573184"	"dimensionless"	"direct"	"0.73269528"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.9992 0.039"	"dimensionless"	"Unit Vector"	"direct"	"8.33 225.57 0.0"	"micron"	"direct"	"37.0"	"micron^2"	"direct"	"6.8645"	"micron"	"direct"	"7.352"	"micron"	"direct"	"6.4245"	"micron"	"direct"	"22.46025"	"micron"	"direct"	"3.43225"	"micron"	"direct"	"0.87384385"	"dimensionless"	"direct"	"0.92168478"	"dimensionless"	"direct"	"0.48620667"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.6909 0.7229"	"dimensionless"	"Unit Vector"	"direct"	"8.14 194.3 0.0"	"micron"	"direct"	"14.5625"	"micron^2"	"direct"	"4.3065"	"micron"	"direct"	"4.93575"	"micron"	"direct"	"4.1535"	"micron"	"direct"	"15.7175"	"micron"	"direct"	"2.15325"	"micron"	"direct"	"0.84151345"	"dimensionless"	"direct"	"0.74076229"	"dimensionless"	"direct"	"0.54023617"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.213 -0.977"	"dimensionless"	"Unit Vector"	"direct"	"10.12 57.04 0.0"	"micron"	"direct"	"39.625"	"micron^2"	"direct"	"7.1035"	"micron"	"direct"	"7.685"	"micron"	"direct"	"6.5805"	"micron"	"direct"	"23.46025"	"micron"	"direct"	"3.55175"	"micron"	"direct"	"0.85627846"	"dimensionless"	"direct"	"0.90471933"	"dimensionless"	"direct"	"0.51651446"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.6489 -0.7609"	"dimensionless"	"Unit Vector"	"direct"	"9.49 81.28 0.0"	"micron"	"direct"	"35.0"	"micron^2"	"direct"	"6.676"	"micron"	"direct"	"7.49625"	"micron"	"direct"	"5.96525"	"micron"	"direct"	"21.753"	"micron"	"direct"	"3.338"	"micron"	"direct"	"0.79576455"	"dimensionless"	"direct"	"0.92947901"	"dimensionless"	"direct"	"0.60560613"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.3321 -0.9432"	"dimensionless"	"Unit Vector"	"direct"	"10.82 86.69 0.0"	"micron"	"direct"	"23.6875"	"micron^2"	"direct"	"5.4925"	"micron"	"direct"	"9.69675"	"micron"	"direct"	"3.163"	"micron"	"direct"	"22.253"	"micron"	"direct"	"2.74625"	"micron"	"direct"	"0.32619177"	"dimensionless"	"direct"	"0.60110724"	"dimensionless"	"direct"	"0.94530362"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.765 -0.644"	"dimensionless"	"Unit Vector"	"direct"	"9.69 110.13 0.0"	"micron"	"direct"	"38.5"	"micron^2"	"direct"	"7.002"	"micron"	"direct"	"8.3475"	"micron"	"direct"	"6.001"	"micron"	"direct"	"25.435"	"micron"	"direct"	"3.501"	"micron"	"direct"	"0.71889787"	"dimensionless"	"direct"	"0.74783728"	"dimensionless"	"direct"	"0.69511571"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.6483 -0.7614"	"dimensionless"	"Unit Vector"	"direct"	"10.76 74.49 0.0"	"micron"	"direct"	"46.1875"	"micron^2"	"direct"	"7.6695"	"micron"	"direct"	"8.6625"	"micron"	"direct"	"6.807"	"micron"	"direct"	"25.228"	"micron"	"direct"	"3.83475"	"micron"	"direct"	"0.78580087"	"dimensionless"	"direct"	"0.91194506"	"dimensionless"	"direct"	"0.61847959"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.223 0.9748"	"dimensionless"	"Unit Vector"	"direct"	"10.01 17.76 0.0"	"micron"	"direct"	"18.3125"	"micron^2"	"direct"	"4.829"	"micron"	"direct"	"5.6515"	"micron"	"direct"	"4.1875"	"micron"	"direct"	"16.364"	"micron"	"direct"	"2.4145"	"micron"	"direct"	"0.74095373"	"dimensionless"	"direct"	"0.85936678"	"dimensionless"	"direct"	"0.67155608"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.5949 -0.8038"	"dimensionless"	"Unit Vector"	"direct"	"11.88 103.96 0.0"	"micron"	"direct"	"48.9375"	"micron^2"	"direct"	"7.8945"	"micron"	"direct"	"11.40675"	"micron"	"direct"	"5.7615"	"micron"	"direct"	"29.7635"	"micron"	"direct"	"3.94725"	"micron"	"direct"	"0.50509567"	"dimensionless"	"direct"	"0.69419846"	"dimensionless"	"direct"	"0.86306336"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.4872 -0.8733"	"dimensionless"	"Unit Vector"	"direct"	"13.26 34.73 0.0"	"micron"	"direct"	"38.9375"	"micron^2"	"direct"	"7.0415"	"micron"	"direct"	"10.6605"	"micron"	"direct"	"4.73275"	"micron"	"direct"	"26.64225"	"micron"	"direct"	"3.52075"	"micron"	"direct"	"0.44395197"	"dimensionless"	"direct"	"0.68934421"	"dimensionless"	"direct"	"0.89605058"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.4699 0.8827"	"dimensionless"	"Unit Vector"	"direct"	"12.07 13.12 0.0"	"micron"	"direct"	"30.125"	"micron^2"	"direct"	"6.194"	"micron"	"direct"	"7.889"	"micron"	"direct"	"4.9495"	"micron"	"direct"	"21.546"	"micron"	"direct"	"3.097"	"micron"	"direct"	"0.62739257"	"dimensionless"	"direct"	"0.81546178"	"dimensionless"	"direct"	"0.77870313"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.4918 -0.8707"	"dimensionless"	"Unit Vector"	"direct"	"12.67 92.91 0.0"	"micron"	"direct"	"42.625"	"micron^2"	"direct"	"7.3675"	"micron"	"direct"	"8.37625"	"micron"	"direct"	"6.5195"	"micron"	"direct"	"24.37425"	"micron"	"direct"	"3.68375"	"micron"	"direct"	"0.77833159"	"dimensionless"	"direct"	"0.9015955"	"dimensionless"	"direct"	"0.62785343"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.9997 0.023"	"dimensionless"	"Unit Vector"	"direct"	"10.98 207.88 0.0"	"micron"	"direct"	"16.0"	"micron^2"	"direct"	"4.514"	"micron"	"direct"	"5.57125"	"micron"	"direct"	"3.7875"	"micron"	"direct"	"15.77825"	"micron"	"direct"	"2.257"	"micron"	"direct"	"0.67982948"	"dimensionless"	"direct"	"0.80762951"	"dimensionless"	"direct"	"0.73337022"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.139 -0.9903"	"dimensionless"	"Unit Vector"	"direct"	"13.9 233.99 0.0"	"micron"	"direct"	"55.3125"	"micron^2"	"direct"	"8.393"	"micron"	"direct"	"9.4085"	"micron"	"direct"	"7.55"	"micron"	"direct"	"29.17775"	"micron"	"direct"	"4.1965"	"micron"	"direct"	"0.80246586"	"dimensionless"	"direct"	"0.81644993"	"dimensionless"	"direct"	"0.59669804"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.1809 0.9835"	"dimensionless"	"Unit Vector"	"direct"	"13.82 0.99 0.0"	"micron"	"direct"	"13.0625"	"micron^2"	"direct"	"4.0785"	"micron"	"direct"	"9.18475"	"micron"	"direct"	"1.86225"	"micron"	"direct"	"19.30325"	"micron"	"direct"	"2.03925"	"micron"	"direct"	"0.20275457"	"dimensionless"	"direct"	"0.4405298"	"dimensionless"	"direct"	"0.97922959"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.9715 -0.2369"	"dimensionless"	"Unit Vector"	"direct"	"11.44 119.12 0.0"	"micron"	"direct"	"18.375"	"micron^2"	"direct"	"4.8375"	"micron"	"direct"	"5.45825"	"micron"	"direct"	"4.3735"	"micron"	"direct"	"16.33875"	"micron"	"direct"	"2.41875"	"micron"	"direct"	"0.80126414"	"dimensionless"	"direct"	"0.86496704"	"dimensionless"	"direct"	"0.59831077"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.7709 0.6369"	"dimensionless"	"Unit Vector"	"direct"	"14.19 187.73 0.0"	"micron"	"direct"	"59.6875"	"micron^2"	"direct"	"8.7185"	"micron"	"direct"	"10.07025"	"micron"	"direct"	"7.9295"	"micron"	"direct"	"30.4705"	"micron"	"direct"	"4.35925"	"micron"	"direct"	"0.78741839"	"dimensionless"	"direct"	"0.80785625"	"dimensionless"	"direct"	"0.61641892"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.7741 -0.6331"	"dimensionless"	"Unit Vector"	"direct"	"12.05 248.98 0.0"	"micron"	"direct"	"12.625"	"micron^2"	"direct"	"4.0095"	"micron"	"direct"	"4.71525"	"micron"	"direct"	"3.4325"	"micron"	"direct"	"12.7175"	"micron"	"direct"	"2.00475"	"micron"	"direct"	"0.72795716"	"dimensionless"	"direct"	"0.98092942"	"dimensionless"	"direct"	"0.68562262"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.9112 -0.4121"	"dimensionless"	"Unit Vector"	"direct"	"15.73 215.84 0.0"	"micron"	"direct"	"83.875"	"micron^2"	"direct"	"10.335"	"micron"	"direct"	"11.80575"	"micron"	"direct"	"9.418"	"micron"	"direct"	"39.35975"	"micron"	"direct"	"5.1675"	"micron"	"direct"	"0.79774686"	"dimensionless"	"direct"	"0.68035837"	"dimensionless"	"direct"	"0.60299249"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
"MCDS_S_0000000064.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.2359 -0.9718"	"dimensionless"	"Unit Vector"	"direct"	"14.72 167.43 0.0"	"micron"	"direct"	"25.5"	"micron^2"	"direct"	"5.6985"	"micron"	"direct"	"7.02275"	"micron"	"direct"	"5.40325"	"micron"	"direct"	"24.469"	"micron"	"direct"	"2.84925"	"micron"	"direct"	"0.76939233"	"dimensionless"	"direct"	"0.53520185"	"dimensionless"	"direct"	"0.63877652"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000064.xml"
