"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000307.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.2721 -0.9623"	"dimensionless"	"Unit Vector"	"direct"	"7.03 268.68 0.0"	"micron"	"direct"	"51.3125"	"micron^2"	"direct"	"8.0835"	"micron"	"direct"	"10.196"	"micron"	"direct"	"6.67225"	"micron"	"direct"	"30.8905"	"micron"	"direct"	"4.04175"	"micron"	"direct"	"0.65439878"	"dimensionless"	"direct"	"0.6757455"	"dimensionless"	"direct"	"0.75614961"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.37 0.929"	"dimensionless"	"Unit Vector"	"direct"	"8.96 73.3 0.0"	"micron"	"direct"	"69.625"	"micron^2"	"direct"	"9.4165"	"micron"	"direct"	"11.08625"	"micron"	"direct"	"8.648"	"micron"	"direct"	"42.401"	"micron"	"direct"	"4.70825"	"micron"	"direct"	"0.7800654"	"dimensionless"	"direct"	"0.48665689"	"dimensionless"	"direct"	"0.62569799"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.9376 -0.3478"	"dimensionless"	"Unit Vector"	"direct"	"7.36 256.44 0.0"	"micron"	"direct"	"58.25"	"micron^2"	"direct"	"8.613"	"micron"	"direct"	"12.68675"	"micron"	"direct"	"6.16775"	"micron"	"direct"	"37.88325"	"micron"	"direct"	"4.3065"	"micron"	"direct"	"0.48615682"	"dimensionless"	"direct"	"0.51004833"	"dimensionless"	"direct"	"0.87387159"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.9858 0.168"	"dimensionless"	"Unit Vector"	"direct"	"8.27 56.78 0.0"	"micron"	"direct"	"28.4375"	"micron^2"	"direct"	"6.018"	"micron"	"direct"	"7.12525"	"micron"	"direct"	"5.2"	"micron"	"direct"	"20.59625"	"micron"	"direct"	"3.009"	"micron"	"direct"	"0.72979895"	"dimensionless"	"direct"	"0.84241282"	"dimensionless"	"direct"	"0.68366182"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.058 -0.9983"	"dimensionless"	"Unit Vector"	"direct"	"14.39 2.0 0.0"	"micron"	"direct"	"30.1875"	"micron^2"	"direct"	"6.2005"	"micron"	"direct"	"10.545"	"micron"	"direct"	"4.33"	"micron"	"direct"	"28.15675"	"micron"	"direct"	"3.10025"	"micron"	"direct"	"0.41062115"	"dimensionless"	"direct"	"0.478489"	"dimensionless"	"direct"	"0.91180605"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.166 -0.9861"	"dimensionless"	"Unit Vector"	"direct"	"12.27 168.38 0.0"	"micron"	"direct"	"13.5"	"micron^2"	"direct"	"4.1465"	"micron"	"direct"	"6.3885"	"micron"	"direct"	"4.618"	"micron"	"direct"	"21.253"	"micron"	"direct"	"2.07325"	"micron"	"direct"	"0.72286139"	"dimensionless"	"direct"	"0.3755806"	"dimensionless"	"direct"	"0.69099306"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.9224 0.3862"	"dimensionless"	"Unit Vector"	"direct"	"10.78 206.22 0.0"	"micron"	"direct"	"16.8125"	"micron^2"	"direct"	"4.627"	"micron"	"direct"	"5.66925"	"micron"	"direct"	"3.843"	"micron"	"direct"	"15.80325"	"micron"	"direct"	"2.3135"	"micron"	"direct"	"0.67786744"	"dimensionless"	"direct"	"0.84595905"	"dimensionless"	"direct"	"0.73518415"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.9908 -0.135"	"dimensionless"	"Unit Vector"	"direct"	"13.99 123.95 0.0"	"micron"	"direct"	"73.1875"	"micron^2"	"direct"	"9.654"	"micron"	"direct"	"11.777"	"micron"	"direct"	"8.923"	"micron"	"direct"	"49.98675"	"micron"	"direct"	"4.827"	"micron"	"direct"	"0.75766324"	"dimensionless"	"direct"	"0.36807555"	"dimensionless"	"direct"	"0.6526457"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.9182 -0.3961"	"dimensionless"	"Unit Vector"	"direct"	"13.54 251.73 0.0"	"micron"	"direct"	"37.5625"	"micron^2"	"direct"	"6.9165"	"micron"	"direct"	"9.00925"	"micron"	"direct"	"5.63575"	"micron"	"direct"	"26.41725"	"micron"	"direct"	"3.45825"	"micron"	"direct"	"0.62555152"	"dimensionless"	"direct"	"0.67637748"	"dimensionless"	"direct"	"0.78018286"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.7239 -0.6899"	"dimensionless"	"Unit Vector"	"direct"	"14.48 345.13 0.0"	"micron"	"direct"	"26.375"	"micron^2"	"direct"	"5.7955"	"micron"	"direct"	"8.355"	"micron"	"direct"	"4.21975"	"micron"	"direct"	"23.6065"	"micron"	"direct"	"2.89775"	"micron"	"direct"	"0.50505685"	"dimensionless"	"direct"	"0.59475641"	"dimensionless"	"direct"	"0.86308608"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.7441 -0.6681"	"dimensionless"	"Unit Vector"	"direct"	"15.57 58.51 0.0"	"micron"	"direct"	"68.1875"	"micron^2"	"direct"	"9.3185"	"micron"	"direct"	"13.195"	"micron"	"direct"	"6.722"	"micron"	"direct"	"38.39225"	"micron"	"direct"	"4.65925"	"micron"	"direct"	"0.50943539"	"dimensionless"	"direct"	"0.58133638"	"dimensionless"	"direct"	"0.86050891"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.9003 -0.4352"	"dimensionless"	"Unit Vector"	"direct"	"14.98 208.71 0.0"	"micron"	"direct"	"32.5625"	"micron^2"	"direct"	"6.4395"	"micron"	"direct"	"6.69775"	"micron"	"direct"	"6.4755"	"micron"	"direct"	"23.537"	"micron"	"direct"	"3.21975"	"micron"	"direct"	"0.96681721"	"dimensionless"	"direct"	"0.73862736"	"dimensionless"	"direct"	"0.25546912"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.6298 0.7768"	"dimensionless"	"Unit Vector"	"direct"	"16.83 133.34 0.0"	"micron"	"direct"	"46.1875"	"micron^2"	"direct"	"7.6695"	"micron"	"direct"	"9.5255"	"micron"	"direct"	"7.20175"	"micron"	"direct"	"38.71025"	"micron"	"direct"	"3.83475"	"micron"	"direct"	"0.75604955"	"dimensionless"	"direct"	"0.3873311"	"dimensionless"	"direct"	"0.65451438"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.8331 -0.5531"	"dimensionless"	"Unit Vector"	"direct"	"18.83 147.63 0.0"	"micron"	"direct"	"42.9375"	"micron^2"	"direct"	"7.3945"	"micron"	"direct"	"8.49025"	"micron"	"direct"	"6.91875"	"micron"	"direct"	"30.13325"	"micron"	"direct"	"3.69725"	"micron"	"direct"	"0.81490533"	"dimensionless"	"direct"	"0.59423013"	"dimensionless"	"direct"	"0.57959408"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.105 -0.9945"	"dimensionless"	"Unit Vector"	"direct"	"17.43 352.68 0.0"	"micron"	"direct"	"21.125"	"micron^2"	"direct"	"5.1865"	"micron"	"direct"	"6.441"	"micron"	"direct"	"4.5935"	"micron"	"direct"	"20.02075"	"micron"	"direct"	"2.59325"	"micron"	"direct"	"0.71316566"	"dimensionless"	"direct"	"0.66228649"	"dimensionless"	"direct"	"0.70099554"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.2891 -0.9573"	"dimensionless"	"Unit Vector"	"direct"	"21.89 189.4 0.0"	"micron"	"direct"	"79.9375"	"micron^2"	"direct"	"10.0895"	"micron"	"direct"	"14.51"	"micron"	"direct"	"7.409"	"micron"	"direct"	"43.02975"	"micron"	"direct"	"5.04475"	"micron"	"direct"	"0.51061337"	"dimensionless"	"direct"	"0.54252878"	"dimensionless"	"direct"	"0.85981044"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.8567 0.5158"	"dimensionless"	"Unit Vector"	"direct"	"20.72 67.91 0.0"	"micron"	"direct"	"53.6875"	"micron^2"	"direct"	"8.2685"	"micron"	"direct"	"11.553"	"micron"	"direct"	"6.47025"	"micron"	"direct"	"35.95275"	"micron"	"direct"	"4.13425"	"micron"	"direct"	"0.56004934"	"dimensionless"	"direct"	"0.52193788"	"dimensionless"	"direct"	"0.82845926"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.3372 -0.9414"	"dimensionless"	"Unit Vector"	"direct"	"20.72 141.47 0.0"	"micron"	"direct"	"28.1875"	"micron^2"	"direct"	"5.9915"	"micron"	"direct"	"8.259"	"micron"	"direct"	"5.64425"	"micron"	"direct"	"32.1405"	"micron"	"direct"	"2.99575"	"micron"	"direct"	"0.68340598"	"dimensionless"	"direct"	"0.34289501"	"dimensionless"	"direct"	"0.73003854"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.512 -0.859"	"dimensionless"	"Unit Vector"	"direct"	"24.16 205.11 0.0"	"micron"	"direct"	"102.8125"	"micron^2"	"direct"	"11.4425"	"micron"	"direct"	"14.38"	"micron"	"direct"	"9.55875"	"micron"	"direct"	"52.64225"	"micron"	"direct"	"5.72125"	"micron"	"direct"	"0.66472531"	"dimensionless"	"direct"	"0.4662157"	"dimensionless"	"direct"	"0.74708785"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.7609 -0.6489"	"dimensionless"	"Unit Vector"	"direct"	"22.21 330.39 0.0"	"micron"	"direct"	"44.0"	"micron^2"	"direct"	"7.4855"	"micron"	"direct"	"9.80425"	"micron"	"direct"	"6.33475"	"micron"	"direct"	"32.5475"	"micron"	"direct"	"3.74275"	"micron"	"direct"	"0.64612285"	"dimensionless"	"direct"	"0.52194804"	"dimensionless"	"direct"	"0.76323342"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.7307 -0.6827"	"dimensionless"	"Unit Vector"	"direct"	"19.8 348.85 0.0"	"micron"	"direct"	"17.3125"	"micron^2"	"direct"	"4.6955"	"micron"	"direct"	"6.1475"	"micron"	"direct"	"3.78"	"micron"	"direct"	"17.5105"	"micron"	"direct"	"2.34775"	"micron"	"direct"	"0.6148841"	"dimensionless"	"direct"	"0.70953293"	"dimensionless"	"direct"	"0.78861749"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.3111 -0.9504"	"dimensionless"	"Unit Vector"	"direct"	"25.81 356.73 0.0"	"micron"	"direct"	"75.5625"	"micron^2"	"direct"	"9.8095"	"micron"	"direct"	"14.46675"	"micron"	"direct"	"7.16675"	"micron"	"direct"	"45.006"	"micron"	"direct"	"4.90475"	"micron"	"direct"	"0.49539461"	"dimensionless"	"direct"	"0.46878677"	"dimensionless"	"direct"	"0.86866805"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.913 0.408"	"dimensionless"	"Unit Vector"	"direct"	"22.36 110.56 0.0"	"micron"	"direct"	"43.5625"	"micron^2"	"direct"	"7.448"	"micron"	"direct"	"10.0175"	"micron"	"direct"	"6.281"	"micron"	"direct"	"34.821"	"micron"	"direct"	"3.724"	"micron"	"direct"	"0.62700275"	"dimensionless"	"direct"	"0.45148173"	"dimensionless"	"direct"	"0.77901705"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.6237 -0.7816"	"dimensionless"	"Unit Vector"	"direct"	"22.3 227.16 0.0"	"micron"	"direct"	"33.6875"	"micron^2"	"direct"	"6.55"	"micron"	"direct"	"6.85625"	"micron"	"direct"	"6.4665"	"micron"	"direct"	"23.33875"	"micron"	"direct"	"3.275"	"micron"	"direct"	"0.94315406"	"dimensionless"	"direct"	"0.7771833"	"dimensionless"	"direct"	"0.33235587"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.123 -0.9924"	"dimensionless"	"Unit Vector"	"direct"	"24.95 3.24 0.0"	"micron"	"direct"	"57.0"	"micron^2"	"direct"	"8.52"	"micron"	"direct"	"11.1435"	"micron"	"direct"	"6.87"	"micron"	"direct"	"33.16575"	"micron"	"direct"	"4.26"	"micron"	"direct"	"0.61650289"	"dimensionless"	"direct"	"0.65118603"	"dimensionless"	"direct"	"0.78735264"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.1 -0.995"	"dimensionless"	"Unit Vector"	"direct"	"22.62 118.73 0.0"	"micron"	"direct"	"33.75"	"micron^2"	"direct"	"6.556"	"micron"	"direct"	"7.69975"	"micron"	"direct"	"6.314"	"micron"	"direct"	"24.9245"	"micron"	"direct"	"3.278"	"micron"	"direct"	"0.82002662"	"dimensionless"	"direct"	"0.6827013"	"dimensionless"	"direct"	"0.57232538"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.5931 -0.8051"	"dimensionless"	"Unit Vector"	"direct"	"25.46 124.94 0.0"	"micron"	"direct"	"54.1875"	"micron^2"	"direct"	"8.307"	"micron"	"direct"	"11.42875"	"micron"	"direct"	"6.465"	"micron"	"direct"	"33.3655"	"micron"	"direct"	"4.1535"	"micron"	"direct"	"0.56567866"	"dimensionless"	"direct"	"0.6116651"	"dimensionless"	"direct"	"0.82462576"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"1.0 0.002"	"dimensionless"	"Unit Vector"	"direct"	"24.7 280.35 0.0"	"micron"	"direct"	"80.8125"	"micron^2"	"direct"	"10.1445"	"micron"	"direct"	"15.10525"	"micron"	"direct"	"7.35"	"micron"	"direct"	"47.228"	"micron"	"direct"	"5.07225"	"micron"	"direct"	"0.48658579"	"dimensionless"	"direct"	"0.45529124"	"dimensionless"	"direct"	"0.8736328"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.484 -0.8751"	"dimensionless"	"Unit Vector"	"direct"	"30.48 225.31 0.0"	"micron"	"direct"	"99.625"	"micron^2"	"direct"	"11.2635"	"micron"	"direct"	"17.0445"	"micron"	"direct"	"7.72975"	"micron"	"direct"	"47.20275"	"micron"	"direct"	"5.63175"	"micron"	"direct"	"0.45350406"	"dimensionless"	"direct"	"0.56188003"	"dimensionless"	"direct"	"0.89125421"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.9968 0.08"	"dimensionless"	"Unit Vector"	"direct"	"24.99 99.7 0.0"	"micron"	"direct"	"39.5625"	"micron^2"	"direct"	"7.098"	"micron"	"direct"	"8.493"	"micron"	"direct"	"6.6045"	"micron"	"direct"	"30.71025"	"micron"	"direct"	"3.549"	"micron"	"direct"	"0.77764041"	"dimensionless"	"direct"	"0.52714111"	"dimensionless"	"direct"	"0.62870931"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.9987 0.05"	"dimensionless"	"Unit Vector"	"direct"	"25.22 13.18 0.0"	"micron"	"direct"	"26.125"	"micron^2"	"direct"	"5.768"	"micron"	"direct"	"6.75725"	"micron"	"direct"	"5.4215"	"micron"	"direct"	"23.753"	"micron"	"direct"	"2.884"	"micron"	"direct"	"0.80232343"	"dimensionless"	"direct"	"0.58187437"	"dimensionless"	"direct"	"0.59688953"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
"MCDS_S_0000000307.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.1639 -0.9865"	"dimensionless"	"Unit Vector"	"direct"	"27.23 196.7 0.0"	"micron"	"direct"	"50.25"	"micron^2"	"direct"	"7.9995"	"micron"	"direct"	"8.58575"	"micron"	"direct"	"7.69225"	"micron"	"direct"	"30.76925"	"micron"	"direct"	"3.99975"	"micron"	"direct"	"0.89593221"	"dimensionless"	"direct"	"0.66697892"	"dimensionless"	"direct"	"0.4441908"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000307.xml"
