"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000037.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.9333 -0.3591"	"dimensionless"	"Unit Vector"	"direct"	"2.7 168.03 0.0"	"micron"	"direct"	"31.75"	"micron^2"	"direct"	"6.3585"	"micron"	"direct"	"10.05675"	"micron"	"direct"	"4.51525"	"micron"	"direct"	"29.7605"	"micron"	"direct"	"3.17925"	"micron"	"direct"	"0.44897706"	"dimensionless"	"direct"	"0.45047754"	"dimensionless"	"direct"	"0.89354329"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.269 0.9631"	"dimensionless"	"Unit Vector"	"direct"	"5.71 190.14 0.0"	"micron"	"direct"	"95.0"	"micron^2"	"direct"	"10.999"	"micron"	"direct"	"12.8845"	"micron"	"direct"	"10.42675"	"micron"	"direct"	"50.651"	"micron"	"direct"	"5.4995"	"micron"	"direct"	"0.80924755"	"dimensionless"	"direct"	"0.46532611"	"dimensionless"	"direct"	"0.58746779"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.9546 0.2979"	"dimensionless"	"Unit Vector"	"direct"	"2.47 213.84 0.0"	"micron"	"direct"	"25.375"	"micron^2"	"direct"	"5.6845"	"micron"	"direct"	"7.2635"	"micron"	"direct"	"4.9095"	"micron"	"direct"	"23.99275"	"micron"	"direct"	"2.84225"	"micron"	"direct"	"0.67591382"	"dimensionless"	"direct"	"0.55393124"	"dimensionless"	"direct"	"0.73698067"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.066 -0.9978"	"dimensionless"	"Unit Vector"	"direct"	"5.39 224.74 0.0"	"micron"	"direct"	"40.8125"	"micron^2"	"direct"	"7.2095"	"micron"	"direct"	"11.28175"	"micron"	"direct"	"5.29925"	"micron"	"direct"	"32.02075"	"micron"	"direct"	"3.60475"	"micron"	"direct"	"0.46971879"	"dimensionless"	"direct"	"0.50019583"	"dimensionless"	"direct"	"0.88281609"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.9656 -0.2599"	"dimensionless"	"Unit Vector"	"direct"	"4.26 233.31 0.0"	"micron"	"direct"	"73.125"	"micron^2"	"direct"	"9.65"	"micron"	"direct"	"10.972"	"micron"	"direct"	"9.621"	"micron"	"direct"	"42.17625"	"micron"	"direct"	"4.825"	"micron"	"direct"	"0.87686839"	"dimensionless"	"direct"	"0.51658265"	"dimensionless"	"direct"	"0.48073051"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.5361 -0.8442"	"dimensionless"	"Unit Vector"	"direct"	"3.35 247.28 0.0"	"micron"	"direct"	"20.75"	"micron^2"	"direct"	"5.1405"	"micron"	"direct"	"7.89525"	"micron"	"direct"	"3.69975"	"micron"	"direct"	"21.4245"	"micron"	"direct"	"2.57025"	"micron"	"direct"	"0.46860454"	"dimensionless"	"direct"	"0.56807617"	"dimensionless"	"direct"	"0.88340805"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.8197 0.5728"	"dimensionless"	"Unit Vector"	"direct"	"5.21 257.86 0.0"	"micron"	"direct"	"104.625"	"micron^2"	"direct"	"11.543"	"micron"	"direct"	"14.14225"	"micron"	"direct"	"11.4945"	"micron"	"direct"	"63.0475"	"micron"	"direct"	"5.7715"	"micron"	"direct"	"0.81277732"	"dimensionless"	"direct"	"0.33075742"	"dimensionless"	"direct"	"0.58257449"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.9379 -0.347"	"dimensionless"	"Unit Vector"	"direct"	"1.86 294.24 0.0"	"micron"	"direct"	"13.375"	"micron^2"	"direct"	"4.127"	"micron"	"direct"	"5.78225"	"micron"	"direct"	"3.03675"	"micron"	"direct"	"14.7175"	"micron"	"direct"	"2.0635"	"micron"	"direct"	"0.52518483"	"dimensionless"	"direct"	"0.77595327"	"dimensionless"	"direct"	"0.85098819"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.9999 0.016"	"dimensionless"	"Unit Vector"	"direct"	"2.55 305.45 0.0"	"micron"	"direct"	"38.5"	"micron^2"	"direct"	"7.002"	"micron"	"direct"	"10.5425"	"micron"	"direct"	"6.275"	"micron"	"direct"	"34.74425"	"micron"	"direct"	"3.501"	"micron"	"direct"	"0.59520986"	"dimensionless"	"direct"	"0.40077877"	"dimensionless"	"direct"	"0.80357029"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.9379 0.347"	"dimensionless"	"Unit Vector"	"direct"	"5.94 318.16 0.0"	"micron"	"direct"	"75.9375"	"micron^2"	"direct"	"9.834"	"micron"	"direct"	"11.2065"	"micron"	"direct"	"10.703"	"micron"	"direct"	"52.5725"	"micron"	"direct"	"4.917"	"micron"	"direct"	"0.95507072"	"dimensionless"	"direct"	"0.34526209"	"dimensionless"	"direct"	"0.29637801"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.9672 -0.2541"	"dimensionless"	"Unit Vector"	"direct"	"3.85 332.77 0.0"	"micron"	"direct"	"88.375"	"micron^2"	"direct"	"10.6085"	"micron"	"direct"	"17.01325"	"micron"	"direct"	"7.52575"	"micron"	"direct"	"54.95125"	"micron"	"direct"	"5.30425"	"micron"	"direct"	"0.44234641"	"dimensionless"	"direct"	"0.36777664"	"dimensionless"	"direct"	"0.89684428"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.9946 0.104"	"dimensionless"	"Unit Vector"	"direct"	"4.57 377.35 0.0"	"micron"	"direct"	"91.9375"	"micron^2"	"direct"	"10.8205"	"micron"	"direct"	"13.345"	"micron"	"direct"	"12.0845"	"micron"	"direct"	"62.24575"	"micron"	"direct"	"5.41025"	"micron"	"direct"	"0.90554515"	"dimensionless"	"direct"	"0.29818318"	"dimensionless"	"direct"	"0.42424991"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.159 0.9873"	"dimensionless"	"Unit Vector"	"direct"	"3.66 343.5 0.0"	"micron"	"direct"	"14.0625"	"micron^2"	"direct"	"4.232"	"micron"	"direct"	"4.90525"	"micron"	"direct"	"3.79175"	"micron"	"direct"	"15.69975"	"micron"	"direct"	"2.116"	"micron"	"direct"	"0.77299832"	"dimensionless"	"direct"	"0.71694679"	"dimensionless"	"direct"	"0.63440807"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.032 -0.9995"	"dimensionless"	"Unit Vector"	"direct"	"5.87 83.71 0.0"	"micron"	"direct"	"31.0625"	"micron^2"	"direct"	"6.2895"	"micron"	"direct"	"6.96"	"micron"	"direct"	"6.17775"	"micron"	"direct"	"24.571"	"micron"	"direct"	"3.14475"	"micron"	"direct"	"0.88760776"	"dimensionless"	"direct"	"0.64654775"	"dimensionless"	"direct"	"0.46060012"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.7878 -0.6159"	"dimensionless"	"Unit Vector"	"direct"	"7.76 271.24 0.0"	"micron"	"direct"	"60.125"	"micron^2"	"direct"	"8.7505"	"micron"	"direct"	"12.23725"	"micron"	"direct"	"6.66475"	"micron"	"direct"	"39.52975"	"micron"	"direct"	"4.37525"	"micron"	"direct"	"0.54462808"	"dimensionless"	"direct"	"0.48352264"	"dimensionless"	"direct"	"0.83867768"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.9762 -0.217"	"dimensionless"	"Unit Vector"	"direct"	"4.95 398.39 0.0"	"micron"	"direct"	"24.0625"	"micron^2"	"direct"	"5.5355"	"micron"	"direct"	"9.20775"	"micron"	"direct"	"3.6285"	"micron"	"direct"	"25.037"	"micron"	"direct"	"2.76775"	"micron"	"direct"	"0.39407021"	"dimensionless"	"direct"	"0.48237638"	"dimensionless"	"direct"	"0.91908034"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.462 -0.8869"	"dimensionless"	"Unit Vector"	"direct"	"7.16 144.9 0.0"	"micron"	"direct"	"29.0625"	"micron^2"	"direct"	"6.0835"	"micron"	"direct"	"8.10825"	"micron"	"direct"	"4.8385"	"micron"	"direct"	"25.45875"	"micron"	"direct"	"3.04175"	"micron"	"direct"	"0.59673789"	"dimensionless"	"direct"	"0.56346725"	"dimensionless"	"direct"	"0.80243622"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.9126 -0.4088"	"dimensionless"	"Unit Vector"	"direct"	"5.99 120.65 0.0"	"micron"	"direct"	"32.5625"	"micron^2"	"direct"	"6.4395"	"micron"	"direct"	"8.7855"	"micron"	"direct"	"4.885"	"micron"	"direct"	"24.3905"	"micron"	"direct"	"3.21975"	"micron"	"direct"	"0.55602982"	"dimensionless"	"direct"	"0.68783805"	"dimensionless"	"direct"	"0.83116234"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.3579 0.9338"	"dimensionless"	"Unit Vector"	"direct"	"6.75 217.85 0.0"	"micron"	"direct"	"19.3125"	"micron^2"	"direct"	"4.959"	"micron"	"direct"	"6.433"	"micron"	"direct"	"4.107"	"micron"	"direct"	"19.614"	"micron"	"direct"	"2.4795"	"micron"	"direct"	"0.63842686"	"dimensionless"	"direct"	"0.63083535"	"dimensionless"	"direct"	"0.76968249"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.9998 0.019"	"dimensionless"	"Unit Vector"	"direct"	"6.43 203.07 0.0"	"micron"	"direct"	"26.0625"	"micron^2"	"direct"	"5.761"	"micron"	"direct"	"6.95075"	"micron"	"direct"	"5.187"	"micron"	"direct"	"24.614"	"micron"	"direct"	"2.8805"	"micron"	"direct"	"0.7462504"	"dimensionless"	"direct"	"0.54058195"	"dimensionless"	"direct"	"0.66566533"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.056 0.9984"	"dimensionless"	"Unit Vector"	"direct"	"6.98 181.5 0.0"	"micron"	"direct"	"15.875"	"micron^2"	"direct"	"4.4965"	"micron"	"direct"	"5.49575"	"micron"	"direct"	"4.2765"	"micron"	"direct"	"18.81225"	"micron"	"direct"	"2.24825"	"micron"	"direct"	"0.77814675"	"dimensionless"	"direct"	"0.56369232"	"dimensionless"	"direct"	"0.62808251"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.6472 -0.7623"	"dimensionless"	"Unit Vector"	"direct"	"7.22 209.88 0.0"	"micron"	"direct"	"32.0625"	"micron^2"	"direct"	"6.39"	"micron"	"direct"	"6.8795"	"micron"	"direct"	"6.13425"	"micron"	"direct"	"24.69975"	"micron"	"direct"	"3.195"	"micron"	"direct"	"0.89167091"	"dimensionless"	"direct"	"0.66042291"	"dimensionless"	"direct"	"0.45268421"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.8418 -0.5398"	"dimensionless"	"Unit Vector"	"direct"	"9.76 329.17 0.0"	"micron"	"direct"	"42.4375"	"micron^2"	"direct"	"7.3515"	"micron"	"direct"	"11.178"	"micron"	"direct"	"5.65225"	"micron"	"direct"	"41.219"	"micron"	"direct"	"3.67575"	"micron"	"direct"	"0.50565844"	"dimensionless"	"direct"	"0.3138808"	"dimensionless"	"direct"	"0.86273376"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.7234 -0.6904"	"dimensionless"	"Unit Vector"	"direct"	"10.77 66.74 0.0"	"micron"	"direct"	"86.25"	"micron^2"	"direct"	"10.4805"	"micron"	"direct"	"14.66"	"micron"	"direct"	"7.81075"	"micron"	"direct"	"42.617"	"micron"	"direct"	"5.24025"	"micron"	"direct"	"0.53279332"	"dimensionless"	"direct"	"0.59676483"	"dimensionless"	"direct"	"0.8462454"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.454 -0.891"	"dimensionless"	"Unit Vector"	"direct"	"8.48 435.2 0.0"	"micron"	"direct"	"28.875"	"micron^2"	"direct"	"6.064"	"micron"	"direct"	"6.938"	"micron"	"direct"	"5.437"	"micron"	"direct"	"21.37275"	"micron"	"direct"	"3.032"	"micron"	"direct"	"0.78365523"	"dimensionless"	"direct"	"0.79434844"	"dimensionless"	"direct"	"0.62119601"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.9567 -0.2909"	"dimensionless"	"Unit Vector"	"direct"	"9.96 94.59 0.0"	"micron"	"direct"	"55.3125"	"micron^2"	"direct"	"8.393"	"micron"	"direct"	"9.8075"	"micron"	"direct"	"7.7625"	"micron"	"direct"	"36.63175"	"micron"	"direct"	"4.1965"	"micron"	"direct"	"0.79148611"	"dimensionless"	"direct"	"0.51798576"	"dimensionless"	"direct"	"0.61118716"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.6209 -0.7839"	"dimensionless"	"Unit Vector"	"direct"	"12.43 294.62 0.0"	"micron"	"direct"	"57.875"	"micron^2"	"direct"	"8.585"	"micron"	"direct"	"11.0545"	"micron"	"direct"	"7.481"	"micron"	"direct"	"40.012"	"micron"	"direct"	"4.2925"	"micron"	"direct"	"0.67673798"	"dimensionless"	"direct"	"0.45427658"	"dimensionless"	"direct"	"0.73622395"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.6919 -0.7219"	"dimensionless"	"Unit Vector"	"direct"	"9.73 198.35 0.0"	"micron"	"direct"	"31.25"	"micron^2"	"direct"	"6.3085"	"micron"	"direct"	"8.23375"	"micron"	"direct"	"5.1745"	"micron"	"direct"	"24.80475"	"micron"	"direct"	"3.15425"	"micron"	"direct"	"0.62844998"	"dimensionless"	"direct"	"0.63824905"	"dimensionless"	"direct"	"0.77785"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.6148 -0.7887"	"dimensionless"	"Unit Vector"	"direct"	"12.96 304.47 0.0"	"micron"	"direct"	"114.6875"	"micron^2"	"direct"	"12.085"	"micron"	"direct"	"14.88375"	"micron"	"direct"	"10.82675"	"micron"	"direct"	"60.85975"	"micron"	"direct"	"6.0425"	"micron"	"direct"	"0.72742084"	"dimensionless"	"direct"	"0.38910393"	"dimensionless"	"direct"	"0.6861916"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.7219 0.6919"	"dimensionless"	"Unit Vector"	"direct"	"9.42 31.63 0.0"	"micron"	"direct"	"17.4375"	"micron^2"	"direct"	"4.7125"	"micron"	"direct"	"5.564"	"micron"	"direct"	"4.482"	"micron"	"direct"	"18.77675"	"micron"	"direct"	"2.35625"	"micron"	"direct"	"0.80553559"	"dimensionless"	"direct"	"0.62151732"	"dimensionless"	"direct"	"0.5925474"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.9238 0.3829"	"dimensionless"	"Unit Vector"	"direct"	"8.79 36.98 0.0"	"micron"	"direct"	"22.125"	"micron^2"	"direct"	"5.308"	"micron"	"direct"	"6.8245"	"micron"	"direct"	"4.28175"	"micron"	"direct"	"18.59625"	"micron"	"direct"	"2.654"	"micron"	"direct"	"0.6274086"	"dimensionless"	"direct"	"0.80397472"	"dimensionless"	"direct"	"0.77869021"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
"MCDS_S_0000000037.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.121 0.9927"	"dimensionless"	"Unit Vector"	"direct"	"10.72 102.35 0.0"	"micron"	"direct"	"39.6875"	"micron^2"	"direct"	"7.109"	"micron"	"direct"	"7.70025"	"micron"	"direct"	"6.95825"	"micron"	"direct"	"25.5355"	"micron"	"direct"	"3.5545"	"micron"	"direct"	"0.90363949"	"dimensionless"	"direct"	"0.76484754"	"dimensionless"	"direct"	"0.4282939"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000037.xml"
