"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000134.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.7878 -0.6159"	"dimensionless"	"Unit Vector"	"direct"	"11.01 291.13 0.0"	"micron"	"direct"	"40.25"	"micron^2"	"direct"	"7.1595"	"micron"	"direct"	"8.8515"	"micron"	"direct"	"5.81725"	"micron"	"direct"	"24.1065"	"micron"	"direct"	"3.57975"	"micron"	"direct"	"0.65720499"	"dimensionless"	"direct"	"0.87037704"	"dimensionless"	"direct"	"0.75371188"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.8772 0.4801"	"dimensionless"	"Unit Vector"	"direct"	"11.01 266.32 0.0"	"micron"	"direct"	"36.4375"	"micron^2"	"direct"	"6.812"	"micron"	"direct"	"7.286"	"micron"	"direct"	"6.5955"	"micron"	"direct"	"23.37425"	"micron"	"direct"	"3.406"	"micron"	"direct"	"0.90522921"	"dimensionless"	"direct"	"0.83807535"	"dimensionless"	"direct"	"0.42492362"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.9848 0.174"	"dimensionless"	"Unit Vector"	"direct"	"10.27 189.9 0.0"	"micron"	"direct"	"23.875"	"micron^2"	"direct"	"5.514"	"micron"	"direct"	"7.64575"	"micron"	"direct"	"3.99525"	"micron"	"direct"	"19.546"	"micron"	"direct"	"2.757"	"micron"	"direct"	"0.5225452"	"dimensionless"	"direct"	"0.78530336"	"dimensionless"	"direct"	"0.85261158"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.4279 0.9038"	"dimensionless"	"Unit Vector"	"direct"	"14.1 249.19 0.0"	"micron"	"direct"	"65.375"	"micron^2"	"direct"	"9.1245"	"micron"	"direct"	"13.1055"	"micron"	"direct"	"7.23775"	"micron"	"direct"	"37.73825"	"micron"	"direct"	"4.56225"	"micron"	"direct"	"0.55226813"	"dimensionless"	"direct"	"0.57684356"	"dimensionless"	"direct"	"0.83366655"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.4129 -0.9108"	"dimensionless"	"Unit Vector"	"direct"	"10.45 348.59 0.0"	"micron"	"direct"	"13.4375"	"micron^2"	"direct"	"4.1365"	"micron"	"direct"	"5.73525"	"micron"	"direct"	"3.44375"	"micron"	"direct"	"16.1745"	"micron"	"direct"	"2.06825"	"micron"	"direct"	"0.60045334"	"dimensionless"	"direct"	"0.64545596"	"dimensionless"	"direct"	"0.7996598"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.9117 -0.4109"	"dimensionless"	"Unit Vector"	"direct"	"13.19 344.35 0.0"	"micron"	"direct"	"43.625"	"micron^2"	"direct"	"7.4535"	"micron"	"direct"	"7.855"	"micron"	"direct"	"7.50675"	"micron"	"direct"	"27.49575"	"micron"	"direct"	"3.72675"	"micron"	"direct"	"0.95566518"	"dimensionless"	"direct"	"0.72512715"	"dimensionless"	"direct"	"0.29445553"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.3841 0.9233"	"dimensionless"	"Unit Vector"	"direct"	"14.41 412.37 0.0"	"micron"	"direct"	"63.375"	"micron^2"	"direct"	"8.9835"	"micron"	"direct"	"11.90875"	"micron"	"direct"	"7.0715"	"micron"	"direct"	"33.9085"	"micron"	"direct"	"4.49175"	"micron"	"direct"	"0.59380707"	"dimensionless"	"direct"	"0.69264496"	"dimensionless"	"direct"	"0.80460746"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.9989 -0.046"	"dimensionless"	"Unit Vector"	"direct"	"12.95 452.83 0.0"	"micron"	"direct"	"46.625"	"micron^2"	"direct"	"7.7055"	"micron"	"direct"	"9.9065"	"micron"	"direct"	"6.3125"	"micron"	"direct"	"28.2885"	"micron"	"direct"	"3.85275"	"micron"	"direct"	"0.63720789"	"dimensionless"	"direct"	"0.73216484"	"dimensionless"	"direct"	"0.77069196"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.3579 -0.9338"	"dimensionless"	"Unit Vector"	"direct"	"13.38 278.04 0.0"	"micron"	"direct"	"33.3125"	"micron^2"	"direct"	"6.5135"	"micron"	"direct"	"8.37475"	"micron"	"direct"	"5.1055"	"micron"	"direct"	"21.8995"	"micron"	"direct"	"3.25675"	"micron"	"direct"	"0.60963014"	"dimensionless"	"direct"	"0.87286824"	"dimensionless"	"direct"	"0.792686"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.2721 -0.9623"	"dimensionless"	"Unit Vector"	"direct"	"12.34 352.17 0.0"	"micron"	"direct"	"19.4375"	"micron^2"	"direct"	"4.9755"	"micron"	"direct"	"5.90625"	"micron"	"direct"	"4.25525"	"micron"	"direct"	"16.571"	"micron"	"direct"	"2.48775"	"micron"	"direct"	"0.72046561"	"dimensionless"	"direct"	"0.8895141"	"dimensionless"	"direct"	"0.69349067"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.9923 0.124"	"dimensionless"	"Unit Vector"	"direct"	"13.21 259.74 0.0"	"micron"	"direct"	"43.1875"	"micron^2"	"direct"	"7.416"	"micron"	"direct"	"8.599"	"micron"	"direct"	"6.686"	"micron"	"direct"	"25.91725"	"micron"	"direct"	"3.708"	"micron"	"direct"	"0.77753227"	"dimensionless"	"direct"	"0.80796043"	"dimensionless"	"direct"	"0.62884304"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.9491 -0.315"	"dimensionless"	"Unit Vector"	"direct"	"12.56 298.56 0.0"	"micron"	"direct"	"26.8125"	"micron^2"	"direct"	"5.8435"	"micron"	"direct"	"6.205"	"micron"	"direct"	"5.52125"	"micron"	"direct"	"19.046"	"micron"	"direct"	"2.92175"	"micron"	"direct"	"0.88980661"	"dimensionless"	"direct"	"0.92883723"	"dimensionless"	"direct"	"0.45633781"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.168 0.9858"	"dimensionless"	"Unit Vector"	"direct"	"13.19 418.21 0.0"	"micron"	"direct"	"25.3125"	"micron^2"	"direct"	"5.6775"	"micron"	"direct"	"7.14225"	"micron"	"direct"	"4.57925"	"micron"	"direct"	"19.15675"	"micron"	"direct"	"2.83875"	"micron"	"direct"	"0.6411495"	"dimensionless"	"direct"	"0.86676475"	"dimensionless"	"direct"	"0.767416"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.3829 -0.9238"	"dimensionless"	"Unit Vector"	"direct"	"14.24 284.59 0.0"	"micron"	"direct"	"29.625"	"micron^2"	"direct"	"6.142"	"micron"	"direct"	"8.19975"	"micron"	"direct"	"4.69425"	"micron"	"direct"	"21.546"	"micron"	"direct"	"3.071"	"micron"	"direct"	"0.57248697"	"dimensionless"	"direct"	"0.80192714"	"dimensionless"	"direct"	"0.81991382"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.8886 0.4588"	"dimensionless"	"Unit Vector"	"direct"	"14.26 312.95 0.0"	"micron"	"direct"	"51.0625"	"micron^2"	"direct"	"8.064"	"micron"	"direct"	"10.69175"	"micron"	"direct"	"6.14425"	"micron"	"direct"	"28.70275"	"micron"	"direct"	"4.032"	"micron"	"direct"	"0.57467206"	"dimensionless"	"direct"	"0.7788699"	"dimensionless"	"direct"	"0.81838379"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.8578 -0.5139"	"dimensionless"	"Unit Vector"	"direct"	"14.15 330.35 0.0"	"micron"	"direct"	"34.8125"	"micron^2"	"direct"	"6.6585"	"micron"	"direct"	"9.19125"	"micron"	"direct"	"4.847"	"micron"	"direct"	"23.2885"	"micron"	"direct"	"3.32925"	"micron"	"direct"	"0.52734938"	"dimensionless"	"direct"	"0.8066071"	"dimensionless"	"direct"	"0.84964853"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.1871 -0.9823"	"dimensionless"	"Unit Vector"	"direct"	"19.65 462.37 0.0"	"micron"	"direct"	"116.4375"	"micron^2"	"direct"	"12.177"	"micron"	"direct"	"15.4"	"micron"	"direct"	"9.965"	"micron"	"direct"	"45.56675"	"micron"	"direct"	"6.0885"	"micron"	"direct"	"0.64707792"	"dimensionless"	"direct"	"0.70470382"	"dimensionless"	"direct"	"0.76242387"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.2529 0.9675"	"dimensionless"	"Unit Vector"	"direct"	"18.03 405.44 0.0"	"micron"	"direct"	"63.6875"	"micron^2"	"direct"	"9.006"	"micron"	"direct"	"12.08375"	"micron"	"direct"	"6.8245"	"micron"	"direct"	"32.7885"	"micron"	"direct"	"4.503"	"micron"	"direct"	"0.56476673"	"dimensionless"	"direct"	"0.74442503"	"dimensionless"	"direct"	"0.82525059"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.8859 -0.4639"	"dimensionless"	"Unit Vector"	"direct"	"16.14 427.9 0.0"	"micron"	"direct"	"31.5625"	"micron^2"	"direct"	"6.34"	"micron"	"direct"	"7.488"	"micron"	"direct"	"5.506"	"micron"	"direct"	"22.34775"	"micron"	"direct"	"3.17"	"micron"	"direct"	"0.73530983"	"dimensionless"	"direct"	"0.79417032"	"dimensionless"	"direct"	"0.67773111"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.4291 0.9032"	"dimensionless"	"Unit Vector"	"direct"	"16.84 421.71 0.0"	"micron"	"direct"	"16.0"	"micron^2"	"direct"	"4.514"	"micron"	"direct"	"5.78825"	"micron"	"direct"	"3.61225"	"micron"	"direct"	"15.48525"	"micron"	"direct"	"2.257"	"micron"	"direct"	"0.624066"	"dimensionless"	"direct"	"0.83848134"	"dimensionless"	"direct"	"0.78137164"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.4809 -0.8768"	"dimensionless"	"Unit Vector"	"direct"	"19.01 317.71 0.0"	"micron"	"direct"	"29.9375"	"micron^2"	"direct"	"6.1745"	"micron"	"direct"	"7.63175"	"micron"	"direct"	"5.17475"	"micron"	"direct"	"21.46025"	"micron"	"direct"	"3.08725"	"micron"	"direct"	"0.67805549"	"dimensionless"	"direct"	"0.81687544"	"dimensionless"	"direct"	"0.73501071"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.8722 -0.4891"	"dimensionless"	"Unit Vector"	"direct"	"18.65 70.41 0.0"	"micron"	"direct"	"26.4375"	"micron^2"	"direct"	"5.8025"	"micron"	"direct"	"12.07875"	"micron"	"direct"	"3.07425"	"micron"	"direct"	"27.324"	"micron"	"direct"	"2.90125"	"micron"	"direct"	"0.25451723"	"dimensionless"	"direct"	"0.44498123"	"dimensionless"	"direct"	"0.96706824"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.1921 -0.9814"	"dimensionless"	"Unit Vector"	"direct"	"18.32 323.38 0.0"	"micron"	"direct"	"16.5"	"micron^2"	"direct"	"4.584"	"micron"	"direct"	"5.14275"	"micron"	"direct"	"4.28125"	"micron"	"direct"	"15.58875"	"micron"	"direct"	"2.292"	"micron"	"direct"	"0.83248262"	"dimensionless"	"direct"	"0.85324003"	"dimensionless"	"direct"	"0.55405116"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.8722 -0.4891"	"dimensionless"	"Unit Vector"	"direct"	"19.13 329.04 0.0"	"micron"	"direct"	"35.5"	"micron^2"	"direct"	"6.7235"	"micron"	"direct"	"9.74125"	"micron"	"direct"	"4.8635"	"micron"	"direct"	"25.21025"	"micron"	"direct"	"3.36175"	"micron"	"direct"	"0.49926857"	"dimensionless"	"direct"	"0.70191401"	"dimensionless"	"direct"	"0.86644728"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.9941 -0.108"	"dimensionless"	"Unit Vector"	"direct"	"18.62 451.87 0.0"	"micron"	"direct"	"33.75"	"micron^2"	"direct"	"6.556"	"micron"	"direct"	"8.6805"	"micron"	"direct"	"5.149"	"micron"	"direct"	"23.52075"	"micron"	"direct"	"3.278"	"micron"	"direct"	"0.5931686"	"dimensionless"	"direct"	"0.76662206"	"dimensionless"	"direct"	"0.80507827"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.3779 -0.9258"	"dimensionless"	"Unit Vector"	"direct"	"19.58 266.75 0.0"	"micron"	"direct"	"31.25"	"micron^2"	"direct"	"6.3085"	"micron"	"direct"	"7.22125"	"micron"	"direct"	"5.59025"	"micron"	"direct"	"21.13175"	"micron"	"direct"	"3.15425"	"micron"	"direct"	"0.77413883"	"dimensionless"	"direct"	"0.87940505"	"dimensionless"	"direct"	"0.63301586"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.9993 -0.038"	"dimensionless"	"Unit Vector"	"direct"	"19.16 305.31 0.0"	"micron"	"direct"	"42.3125"	"micron^2"	"direct"	"7.3405"	"micron"	"direct"	"9.774"	"micron"	"direct"	"5.55225"	"micron"	"direct"	"25.728"	"micron"	"direct"	"3.67025"	"micron"	"direct"	"0.56806323"	"dimensionless"	"direct"	"0.80327915"	"dimensionless"	"direct"	"0.82298491"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.9783 -0.2071"	"dimensionless"	"Unit Vector"	"direct"	"19.24 351.11 0.0"	"micron"	"direct"	"31.5"	"micron^2"	"direct"	"6.3335"	"micron"	"direct"	"7.379"	"micron"	"direct"	"5.61575"	"micron"	"direct"	"21.77825"	"micron"	"direct"	"3.16675"	"micron"	"direct"	"0.76104486"	"dimensionless"	"direct"	"0.83459247"	"dimensionless"	"direct"	"0.64869926"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.1959 -0.9806"	"dimensionless"	"Unit Vector"	"direct"	"20.01 417.27 0.0"	"micron"	"direct"	"27.25"	"micron^2"	"direct"	"5.891"	"micron"	"direct"	"7.382"	"micron"	"direct"	"4.86125"	"micron"	"direct"	"20.546"	"micron"	"direct"	"2.9455"	"micron"	"direct"	"0.6585275"	"dimensionless"	"direct"	"0.81118853"	"dimensionless"	"direct"	"0.75255666"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.6478 0.7618"	"dimensionless"	"Unit Vector"	"direct"	"21.85 445.31 0.0"	"micron"	"direct"	"45.8125"	"micron^2"	"direct"	"7.638"	"micron"	"direct"	"8.90275"	"micron"	"direct"	"6.87725"	"micron"	"direct"	"27.49575"	"micron"	"direct"	"3.819"	"micron"	"direct"	"0.77248603"	"dimensionless"	"direct"	"0.76148739"	"dimensionless"	"direct"	"0.63503176"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
"MCDS_S_0000000134.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.9987 -0.051"	"dimensionless"	"Unit Vector"	"direct"	"20.21 344.58 0.0"	"micron"	"direct"	"34.0"	"micron^2"	"direct"	"6.58"	"micron"	"direct"	"7.3775"	"micron"	"direct"	"5.95425"	"micron"	"direct"	"22.33875"	"micron"	"direct"	"3.29"	"micron"	"direct"	"0.80708234"	"dimensionless"	"direct"	"0.85619176"	"dimensionless"	"direct"	"0.59043889"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000134.xml"
