"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000284.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.5519 0.8339"	"dimensionless"	"Unit Vector"	"direct"	"24.87 295.97 0.0"	"micron"	"direct"	"63.625"	"micron^2"	"direct"	"9.0015"	"micron"	"direct"	"12.91375"	"micron"	"direct"	"7.0525"	"micron"	"direct"	"35.77375"	"micron"	"direct"	"4.50075"	"micron"	"direct"	"0.54612332"	"dimensionless"	"direct"	"0.62475354"	"dimensionless"	"direct"	"0.83770479"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.5639 0.8258"	"dimensionless"	"Unit Vector"	"direct"	"24.99 320.04 0.0"	"micron"	"direct"	"43.3125"	"micron^2"	"direct"	"7.427"	"micron"	"direct"	"10.5885"	"micron"	"direct"	"5.36475"	"micron"	"direct"	"26.935"	"micron"	"direct"	"3.7135"	"micron"	"direct"	"0.50665817"	"dimensionless"	"direct"	"0.7502209"	"dimensionless"	"direct"	"0.86214703"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.9949 0.101"	"dimensionless"	"Unit Vector"	"direct"	"25.65 333.99 0.0"	"micron"	"direct"	"47.375"	"micron^2"	"direct"	"7.7675"	"micron"	"direct"	"10.4115"	"micron"	"direct"	"6.0165"	"micron"	"direct"	"30.21175"	"micron"	"direct"	"3.88375"	"micron"	"direct"	"0.57787062"	"dimensionless"	"direct"	"0.65223984"	"dimensionless"	"direct"	"0.81612839"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.8222 0.5692"	"dimensionless"	"Unit Vector"	"direct"	"25.49 312.87 0.0"	"micron"	"direct"	"31.0"	"micron^2"	"direct"	"6.283"	"micron"	"direct"	"7.60825"	"micron"	"direct"	"5.45375"	"micron"	"direct"	"23.48525"	"micron"	"direct"	"3.1415"	"micron"	"direct"	"0.71682056"	"dimensionless"	"direct"	"0.70628695"	"dimensionless"	"direct"	"0.69725769"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.5158 0.8567"	"dimensionless"	"Unit Vector"	"direct"	"26.6 301.07 0.0"	"micron"	"direct"	"19.3125"	"micron^2"	"direct"	"4.959"	"micron"	"direct"	"5.55175"	"micron"	"direct"	"4.53025"	"micron"	"direct"	"17.0105"	"micron"	"direct"	"2.4795"	"micron"	"direct"	"0.81600396"	"dimensionless"	"direct"	"0.8387146"	"dimensionless"	"direct"	"0.57804631"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.7957 0.6057"	"dimensionless"	"Unit Vector"	"direct"	"28.43 254.63 0.0"	"micron"	"direct"	"18.8125"	"micron^2"	"direct"	"4.8945"	"micron"	"direct"	"9.1625"	"micron"	"direct"	"2.6465"	"micron"	"direct"	"20.2885"	"micron"	"direct"	"2.44725"	"micron"	"direct"	"0.28884038"	"dimensionless"	"direct"	"0.57432338"	"dimensionless"	"direct"	"0.95737727"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.9995 -0.032"	"dimensionless"	"Unit Vector"	"direct"	"28.11 306.13 0.0"	"micron"	"direct"	"26.5"	"micron^2"	"direct"	"5.809"	"micron"	"direct"	"6.67725"	"micron"	"direct"	"5.17375"	"micron"	"direct"	"20.33875"	"micron"	"direct"	"2.9045"	"micron"	"direct"	"0.77483245"	"dimensionless"	"direct"	"0.80502102"	"dimensionless"	"direct"	"0.63216665"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.5561 0.8311"	"dimensionless"	"Unit Vector"	"direct"	"33.99 326.49 0.0"	"micron"	"direct"	"105.5625"	"micron^2"	"direct"	"11.5945"	"micron"	"direct"	"13.9655"	"micron"	"direct"	"10.3595"	"micron"	"direct"	"47.42925"	"micron"	"direct"	"5.79725"	"micron"	"direct"	"0.74179227"	"dimensionless"	"direct"	"0.58969442"	"dimensionless"	"direct"	"0.67062972"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.9208 0.3899"	"dimensionless"	"Unit Vector"	"direct"	"31.45 288.26 0.0"	"micron"	"direct"	"71.875"	"micron^2"	"direct"	"9.567"	"micron"	"direct"	"11.7585"	"micron"	"direct"	"8.071"	"micron"	"direct"	"34.506"	"micron"	"direct"	"4.7835"	"micron"	"direct"	"0.68639707"	"dimensionless"	"direct"	"0.75857493"	"dimensionless"	"direct"	"0.72722696"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.9586 0.2849"	"dimensionless"	"Unit Vector"	"direct"	"29.09 204.53 0.0"	"micron"	"direct"	"21.25"	"micron^2"	"direct"	"5.202"	"micron"	"direct"	"11.37025"	"micron"	"direct"	"2.74375"	"micron"	"direct"	"25.1065"	"micron"	"direct"	"2.601"	"micron"	"direct"	"0.24130956"	"dimensionless"	"direct"	"0.4236395"	"dimensionless"	"direct"	"0.97044819"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.9074 0.4202"	"dimensionless"	"Unit Vector"	"direct"	"30.29 216.97 0.0"	"micron"	"direct"	"12.9375"	"micron^2"	"direct"	"4.059"	"micron"	"direct"	"6.6065"	"micron"	"direct"	"2.6155"	"micron"	"direct"	"15.77825"	"micron"	"direct"	"2.0295"	"micron"	"direct"	"0.39589798"	"dimensionless"	"direct"	"0.65304418"	"dimensionless"	"direct"	"0.9182945"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.651 0.759"	"dimensionless"	"Unit Vector"	"direct"	"32.54 75.45 0.0"	"micron"	"direct"	"27.875"	"micron^2"	"direct"	"5.958"	"micron"	"direct"	"9.134"	"micron"	"direct"	"4.065"	"micron"	"direct"	"23.37425"	"micron"	"direct"	"2.979"	"micron"	"direct"	"0.44504051"	"dimensionless"	"direct"	"0.64113483"	"dimensionless"	"direct"	"0.89551044"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.721 -0.693"	"dimensionless"	"Unit Vector"	"direct"	"31.75 312.62 0.0"	"micron"	"direct"	"23.9375"	"micron^2"	"direct"	"5.521"	"micron"	"direct"	"6.03"	"micron"	"direct"	"5.07125"	"micron"	"direct"	"17.83875"	"micron"	"direct"	"2.7605"	"micron"	"direct"	"0.84100332"	"dimensionless"	"direct"	"0.94527858"	"dimensionless"	"direct"	"0.54102996"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.9996 -0.03"	"dimensionless"	"Unit Vector"	"direct"	"33.45 301.22 0.0"	"micron"	"direct"	"59.0"	"micron^2"	"direct"	"8.668"	"micron"	"direct"	"11.4875"	"micron"	"direct"	"7.13225"	"micron"	"direct"	"33.20275"	"micron"	"direct"	"4.334"	"micron"	"direct"	"0.62087051"	"dimensionless"	"direct"	"0.67253326"	"dimensionless"	"direct"	"0.78391314"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.1921 0.9814"	"dimensionless"	"Unit Vector"	"direct"	"36.08 294.08 0.0"	"micron"	"direct"	"28.8125"	"micron^2"	"direct"	"6.0575"	"micron"	"direct"	"7.1775"	"micron"	"direct"	"5.185"	"micron"	"direct"	"20.5105"	"micron"	"direct"	"3.02875"	"micron"	"direct"	"0.72239638"	"dimensionless"	"direct"	"0.86067326"	"dimensionless"	"direct"	"0.69147919"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.041 -0.9992"	"dimensionless"	"Unit Vector"	"direct"	"35.69 333.88 0.0"	"micron"	"direct"	"16.1875"	"micron^2"	"direct"	"4.5405"	"micron"	"direct"	"5.86375"	"micron"	"direct"	"3.70525"	"micron"	"direct"	"15.9245"	"micron"	"direct"	"2.27025"	"micron"	"direct"	"0.63189085"	"dimensionless"	"direct"	"0.80215452"	"dimensionless"	"direct"	"0.77505738"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.5163 -0.8564"	"dimensionless"	"Unit Vector"	"direct"	"36.26 318.33 0.0"	"micron"	"direct"	"23.8125"	"micron^2"	"direct"	"5.507"	"micron"	"direct"	"6.53925"	"micron"	"direct"	"4.7545"	"micron"	"direct"	"18.90675"	"micron"	"direct"	"2.7535"	"micron"	"direct"	"0.72707115"	"dimensionless"	"direct"	"0.83710723"	"dimensionless"	"direct"	"0.68656212"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.2439 -0.9698"	"dimensionless"	"Unit Vector"	"direct"	"38.0 313.23 0.0"	"micron"	"direct"	"35.25"	"micron^2"	"direct"	"6.7"	"micron"	"direct"	"7.35075"	"micron"	"direct"	"6.23625"	"micron"	"direct"	"22.98525"	"micron"	"direct"	"3.35"	"micron"	"direct"	"0.84838282"	"dimensionless"	"direct"	"0.83843717"	"dimensionless"	"direct"	"0.52938322"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.199 0.98"	"dimensionless"	"Unit Vector"	"direct"	"41.12 307.45 0.0"	"micron"	"direct"	"48.0"	"micron^2"	"direct"	"7.8185"	"micron"	"direct"	"12.28375"	"micron"	"direct"	"5.13675"	"micron"	"direct"	"30.46025"	"micron"	"direct"	"3.90925"	"micron"	"direct"	"0.41817442"	"dimensionless"	"direct"	"0.650106"	"dimensionless"	"direct"	"0.90836675"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.9393 -0.3431"	"dimensionless"	"Unit Vector"	"direct"	"37.54 288.67 0.0"	"micron"	"direct"	"23.25"	"micron^2"	"direct"	"5.4415"	"micron"	"direct"	"6.91425"	"micron"	"direct"	"4.74825"	"micron"	"direct"	"20.071"	"micron"	"direct"	"2.72075"	"micron"	"direct"	"0.68673392"	"dimensionless"	"direct"	"0.72526179"	"dimensionless"	"direct"	"0.72690888"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.8391 0.544"	"dimensionless"	"Unit Vector"	"direct"	"38.74 61.04 0.0"	"micron"	"direct"	"20.0"	"micron^2"	"direct"	"5.0465"	"micron"	"direct"	"12.248"	"micron"	"direct"	"2.3195"	"micron"	"direct"	"26.324"	"micron"	"direct"	"2.52325"	"micron"	"direct"	"0.18937786"	"dimensionless"	"direct"	"0.36269043"	"dimensionless"	"direct"	"0.98190429"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.9498 0.3129"	"dimensionless"	"Unit Vector"	"direct"	"39.62 224.78 0.0"	"micron"	"direct"	"26.75"	"micron^2"	"direct"	"5.8365"	"micron"	"direct"	"13.92375"	"micron"	"direct"	"3.2575"	"micron"	"direct"	"30.49575"	"micron"	"direct"	"2.91825"	"micron"	"direct"	"0.23395278"	"dimensionless"	"direct"	"0.36145565"	"dimensionless"	"direct"	"0.97224796"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
"MCDS_S_0000000284.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.4891 0.8722"	"dimensionless"	"Unit Vector"	"direct"	"41.19 68.41 0.0"	"micron"	"direct"	"20.625"	"micron^2"	"direct"	"5.125"	"micron"	"direct"	"8.79075"	"micron"	"direct"	"3.2235"	"micron"	"direct"	"22.16725"	"micron"	"direct"	"2.5625"	"micron"	"direct"	"0.36669226"	"dimensionless"	"direct"	"0.52744865"	"dimensionless"	"direct"	"0.93034229"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000284.xml"
