"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000059.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.7852 0.6192"	"dimensionless"	"Unit Vector"	"direct"	"10.68 120.0 0.0"	"micron"	"direct"	"13.4375"	"micron^2"	"direct"	"4.1365"	"micron"	"direct"	"5.313"	"micron"	"direct"	"3.68775"	"micron"	"direct"	"18.48525"	"micron"	"direct"	"2.06825"	"micron"	"direct"	"0.69409938"	"dimensionless"	"direct"	"0.49417149"	"dimensionless"	"direct"	"0.71987919"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.9932 0.116"	"dimensionless"	"Unit Vector"	"direct"	"12.76 275.54 0.0"	"micron"	"direct"	"73.875"	"micron^2"	"direct"	"9.6995"	"micron"	"direct"	"12.62325"	"micron"	"direct"	"7.85225"	"micron"	"direct"	"38.0045"	"micron"	"direct"	"4.84975"	"micron"	"direct"	"0.62204662"	"dimensionless"	"direct"	"0.64274293"	"dimensionless"	"direct"	"0.78298021"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.7983 -0.6022"	"dimensionless"	"Unit Vector"	"direct"	"12.85 291.22 0.0"	"micron"	"direct"	"55.4375"	"micron^2"	"direct"	"8.4025"	"micron"	"direct"	"11.6545"	"micron"	"direct"	"6.28775"	"micron"	"direct"	"31.99575"	"micron"	"direct"	"4.20125"	"micron"	"direct"	"0.53951263"	"dimensionless"	"direct"	"0.68050123"	"dimensionless"	"direct"	"0.8419775"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.811 -0.585"	"dimensionless"	"Unit Vector"	"direct"	"11.99 329.8 0.0"	"micron"	"direct"	"29.625"	"micron^2"	"direct"	"6.142"	"micron"	"direct"	"7.61975"	"micron"	"direct"	"5.2195"	"micron"	"direct"	"24.71025"	"micron"	"direct"	"3.071"	"micron"	"direct"	"0.68499623"	"dimensionless"	"direct"	"0.60969684"	"dimensionless"	"direct"	"0.72854661"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.7576 -0.6527"	"dimensionless"	"Unit Vector"	"direct"	"16.11 300.57 0.0"	"micron"	"direct"	"49.4375"	"micron^2"	"direct"	"7.9345"	"micron"	"direct"	"12.215"	"micron"	"direct"	"5.7575"	"micron"	"direct"	"39.765"	"micron"	"direct"	"3.96725"	"micron"	"direct"	"0.4713467"	"dimensionless"	"direct"	"0.39288404"	"dimensionless"	"direct"	"0.88194801"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.3419 0.9397"	"dimensionless"	"Unit Vector"	"direct"	"17.69 67.87 0.0"	"micron"	"direct"	"68.125"	"micron^2"	"direct"	"9.3145"	"micron"	"direct"	"12.922"	"micron"	"direct"	"7.353"	"micron"	"direct"	"44.8435"	"micron"	"direct"	"4.65725"	"micron"	"direct"	"0.56902956"	"dimensionless"	"direct"	"0.42571345"	"dimensionless"	"direct"	"0.82231707"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.8251 0.565"	"dimensionless"	"Unit Vector"	"direct"	"15.27 147.5 0.0"	"micron"	"direct"	"31.1875"	"micron^2"	"direct"	"6.302"	"micron"	"direct"	"7.1275"	"micron"	"direct"	"6.08925"	"micron"	"direct"	"29.8315"	"micron"	"direct"	"3.151"	"micron"	"direct"	"0.85433181"	"dimensionless"	"direct"	"0.44039283"	"dimensionless"	"direct"	"0.51972796"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.9998 0.02"	"dimensionless"	"Unit Vector"	"direct"	"14.56 32.37 0.0"	"micron"	"direct"	"15.375"	"micron^2"	"direct"	"4.425"	"micron"	"direct"	"6.26625"	"micron"	"direct"	"4.05275"	"micron"	"direct"	"21.31375"	"micron"	"direct"	"2.2125"	"micron"	"direct"	"0.64675843"	"dimensionless"	"direct"	"0.42530967"	"dimensionless"	"direct"	"0.76269492"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.04 0.9992"	"dimensionless"	"Unit Vector"	"direct"	"16.04 9.97 0.0"	"micron"	"direct"	"18.25"	"micron^2"	"direct"	"4.821"	"micron"	"direct"	"6.2575"	"micron"	"direct"	"3.9825"	"micron"	"direct"	"20.046"	"micron"	"direct"	"2.4105"	"micron"	"direct"	"0.63643628"	"dimensionless"	"direct"	"0.57071236"	"dimensionless"	"direct"	"0.77132929"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.9999 -0.013"	"dimensionless"	"Unit Vector"	"direct"	"16.37 94.26 0.0"	"micron"	"direct"	"25.5625"	"micron^2"	"direct"	"5.7055"	"micron"	"direct"	"7.14725"	"micron"	"direct"	"5.26475"	"micron"	"direct"	"25.5385"	"micron"	"direct"	"2.85275"	"micron"	"direct"	"0.73661198"	"dimensionless"	"direct"	"0.49251835"	"dimensionless"	"direct"	"0.6763156"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.6786 0.7345"	"dimensionless"	"Unit Vector"	"direct"	"18.59 325.59 0.0"	"micron"	"direct"	"52.875"	"micron^2"	"direct"	"8.206"	"micron"	"direct"	"10.722"	"micron"	"direct"	"7.62025"	"micron"	"direct"	"40.506"	"micron"	"direct"	"4.103"	"micron"	"direct"	"0.71071162"	"dimensionless"	"direct"	"0.40496877"	"dimensionless"	"direct"	"0.70348347"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.9967 -0.081"	"dimensionless"	"Unit Vector"	"direct"	"17.13 264.66 0.0"	"micron"	"direct"	"36.125"	"micron^2"	"direct"	"6.7825"	"micron"	"direct"	"9.1175"	"micron"	"direct"	"5.341"	"micron"	"direct"	"31.80625"	"micron"	"direct"	"3.39125"	"micron"	"direct"	"0.58579655"	"dimensionless"	"direct"	"0.44873793"	"dimensionless"	"direct"	"0.81045815"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.142 0.9899"	"dimensionless"	"Unit Vector"	"direct"	"19.03 250.03 0.0"	"micron"	"direct"	"35.125"	"micron^2"	"direct"	"6.688"	"micron"	"direct"	"9.379"	"micron"	"direct"	"5.6115"	"micron"	"direct"	"32.84025"	"micron"	"direct"	"3.344"	"micron"	"direct"	"0.59830472"	"dimensionless"	"direct"	"0.40927318"	"dimensionless"	"direct"	"0.80126866"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.3051 0.9523"	"dimensionless"	"Unit Vector"	"direct"	"19.13 113.2 0.0"	"micron"	"direct"	"18.625"	"micron^2"	"direct"	"4.87"	"micron"	"direct"	"6.424"	"micron"	"direct"	"4.349"	"micron"	"direct"	"21.6495"	"micron"	"direct"	"2.435"	"micron"	"direct"	"0.67699253"	"dimensionless"	"direct"	"0.49935615"	"dimensionless"	"direct"	"0.73598989"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.4392 -0.8984"	"dimensionless"	"Unit Vector"	"direct"	"22.15 215.01 0.0"	"micron"	"direct"	"94.875"	"micron^2"	"direct"	"10.992"	"micron"	"direct"	"12.95925"	"micron"	"direct"	"9.4125"	"micron"	"direct"	"41.38475"	"micron"	"direct"	"5.496"	"micron"	"direct"	"0.72631518"	"dimensionless"	"direct"	"0.69611498"	"dimensionless"	"direct"	"0.68736181"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.9854 -0.1701"	"dimensionless"	"Unit Vector"	"direct"	"17.88 356.26 0.0"	"micron"	"direct"	"17.125"	"micron^2"	"direct"	"4.67"	"micron"	"direct"	"5.31025"	"micron"	"direct"	"4.3195"	"micron"	"direct"	"18.98525"	"micron"	"direct"	"2.335"	"micron"	"direct"	"0.81342686"	"dimensionless"	"direct"	"0.59704601"	"dimensionless"	"direct"	"0.58166721"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.4631 -0.8863"	"dimensionless"	"Unit Vector"	"direct"	"18.86 273.37 0.0"	"micron"	"direct"	"30.125"	"micron^2"	"direct"	"6.194"	"micron"	"direct"	"6.6465"	"micron"	"direct"	"6.129"	"micron"	"direct"	"23.1925"	"micron"	"direct"	"3.097"	"micron"	"direct"	"0.92213947"	"dimensionless"	"direct"	"0.70378789"	"dimensionless"	"direct"	"0.38685759"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.8806 -0.4738"	"dimensionless"	"Unit Vector"	"direct"	"20.54 295.08 0.0"	"micron"	"direct"	"26.3125"	"micron^2"	"direct"	"5.7885"	"micron"	"direct"	"7.28925"	"micron"	"direct"	"5.281"	"micron"	"direct"	"24.55475"	"micron"	"direct"	"2.89425"	"micron"	"direct"	"0.72449155"	"dimensionless"	"direct"	"0.54840442"	"dimensionless"	"direct"	"0.68928369"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.65 -0.76"	"dimensionless"	"Unit Vector"	"direct"	"20.59 288.31 0.0"	"micron"	"direct"	"14.625"	"micron^2"	"direct"	"4.3155"	"micron"	"direct"	"6.0495"	"micron"	"direct"	"3.8465"	"micron"	"direct"	"19.70125"	"micron"	"direct"	"2.15775"	"micron"	"direct"	"0.63583767"	"dimensionless"	"direct"	"0.47349803"	"dimensionless"	"direct"	"0.77182281"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.5561 -0.8311"	"dimensionless"	"Unit Vector"	"direct"	"21.82 350.48 0.0"	"micron"	"direct"	"24.125"	"micron^2"	"direct"	"5.543"	"micron"	"direct"	"6.7185"	"micron"	"direct"	"4.931"	"micron"	"direct"	"21.228"	"micron"	"direct"	"2.7715"	"micron"	"direct"	"0.73394359"	"dimensionless"	"direct"	"0.67275824"	"dimensionless"	"direct"	"0.67921043"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
"MCDS_S_0000000059.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.6281 -0.7781"	"dimensionless"	"Unit Vector"	"direct"	"20.32 6.68 0.0"	"micron"	"direct"	"14.9375"	"micron^2"	"direct"	"4.3615"	"micron"	"direct"	"4.818"	"micron"	"direct"	"4.18675"	"micron"	"direct"	"16.253"	"micron"	"direct"	"2.18075"	"micron"	"direct"	"0.8689809"	"dimensionless"	"direct"	"0.71059265"	"dimensionless"	"direct"	"0.49484562"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000059.xml"
