"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000249.0.154"	"Geometrical Property Characterization"	"individual"	"nucleus"	"154"	"0.9009 -0.434"	"dimensionless"	"Unit Vector"	"direct"	"53.23 225.18 0.0"	"micron"	"direct"	"37.5625"	"micron^2"	"direct"	"6.9165"	"micron"	"direct"	"7.94675"	"micron"	"direct"	"6.22325"	"micron"	"direct"	"23.753"	"micron"	"direct"	"3.45825"	"micron"	"direct"	"0.78311889"	"dimensionless"	"direct"	"0.83661841"	"dimensionless"	"direct"	"0.62187202"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.155"	"Geometrical Property Characterization"	"individual"	"nucleus"	"155"	"0.166 0.9861"	"dimensionless"	"Unit Vector"	"direct"	"57.22 26.4 0.0"	"micron"	"direct"	"67.625"	"micron^2"	"direct"	"9.28"	"micron"	"direct"	"13.76575"	"micron"	"direct"	"6.675"	"micron"	"direct"	"35.17775"	"micron"	"direct"	"4.64"	"micron"	"direct"	"0.48489912"	"dimensionless"	"direct"	"0.6867221"	"dimensionless"	"direct"	"0.87457009"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.156"	"Geometrical Property Characterization"	"individual"	"nucleus"	"156"	"0.787 0.617"	"dimensionless"	"Unit Vector"	"direct"	"54.27 64.17 0.0"	"micron"	"direct"	"51.4375"	"micron^2"	"direct"	"8.0935"	"micron"	"direct"	"8.90375"	"micron"	"direct"	"7.53475"	"micron"	"direct"	"28.05625"	"micron"	"direct"	"4.04675"	"micron"	"direct"	"0.84624456"	"dimensionless"	"direct"	"0.82116508"	"dimensionless"	"direct"	"0.53279466"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.157"	"Geometrical Property Characterization"	"individual"	"nucleus"	"157"	"0.9722 -0.2341"	"dimensionless"	"Unit Vector"	"direct"	"54.78 384.26 0.0"	"micron"	"direct"	"64.9375"	"micron^2"	"direct"	"9.094"	"micron"	"direct"	"10.05675"	"micron"	"direct"	"8.42025"	"micron"	"direct"	"31.117"	"micron"	"direct"	"4.547"	"micron"	"direct"	"0.83727347"	"dimensionless"	"direct"	"0.84277179"	"dimensionless"	"direct"	"0.54678436"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.158"	"Geometrical Property Characterization"	"individual"	"nucleus"	"158"	"0.9003 0.4352"	"dimensionless"	"Unit Vector"	"direct"	"53.73 83.36 0.0"	"micron"	"direct"	"42.0"	"micron^2"	"direct"	"7.3135"	"micron"	"direct"	"8.528"	"micron"	"direct"	"6.43175"	"micron"	"direct"	"25.1925"	"micron"	"direct"	"3.65675"	"micron"	"direct"	"0.75419207"	"dimensionless"	"direct"	"0.8316041"	"dimensionless"	"direct"	"0.65665388"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.159"	"Geometrical Property Characterization"	"individual"	"nucleus"	"159"	"0.8842 0.4671"	"dimensionless"	"Unit Vector"	"direct"	"52.99 106.84 0.0"	"micron"	"direct"	"25.3125"	"micron^2"	"direct"	"5.6775"	"micron"	"direct"	"7.18675"	"micron"	"direct"	"4.59925"	"micron"	"direct"	"19.48525"	"micron"	"direct"	"2.83875"	"micron"	"direct"	"0.63996243"	"dimensionless"	"direct"	"0.83778569"	"dimensionless"	"direct"	"0.7684062"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.160"	"Geometrical Property Characterization"	"individual"	"nucleus"	"160"	"0.8287 -0.5598"	"dimensionless"	"Unit Vector"	"direct"	"53.74 273.52 0.0"	"micron"	"direct"	"32.0625"	"micron^2"	"direct"	"6.39"	"micron"	"direct"	"7.6725"	"micron"	"direct"	"5.40675"	"micron"	"direct"	"21.3995"	"micron"	"direct"	"3.195"	"micron"	"direct"	"0.70469208"	"dimensionless"	"direct"	"0.87983249"	"dimensionless"	"direct"	"0.70951326"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.161"	"Geometrical Property Characterization"	"individual"	"nucleus"	"161"	"0.8711 -0.4911"	"dimensionless"	"Unit Vector"	"direct"	"55.32 256.44 0.0"	"micron"	"direct"	"62.125"	"micron^2"	"direct"	"8.8945"	"micron"	"direct"	"10.595"	"micron"	"direct"	"7.4885"	"micron"	"direct"	"29.617"	"micron"	"direct"	"4.44725"	"micron"	"direct"	"0.70679566"	"dimensionless"	"direct"	"0.89000846"	"dimensionless"	"direct"	"0.70741777"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.162"	"Geometrical Property Characterization"	"individual"	"nucleus"	"162"	"0.9382 -0.3461"	"dimensionless"	"Unit Vector"	"direct"	"55.11 205.87 0.0"	"micron"	"direct"	"43.8125"	"micron^2"	"direct"	"7.4695"	"micron"	"direct"	"9.8165"	"micron"	"direct"	"5.75075"	"micron"	"direct"	"26.37425"	"micron"	"direct"	"3.73475"	"micron"	"direct"	"0.58582489"	"dimensionless"	"direct"	"0.79149406"	"dimensionless"	"direct"	"0.81043766"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.163"	"Geometrical Property Characterization"	"individual"	"nucleus"	"163"	"0.9996 -0.029"	"dimensionless"	"Unit Vector"	"direct"	"54.29 340.0 0.0"	"micron"	"direct"	"37.375"	"micron^2"	"direct"	"6.899"	"micron"	"direct"	"9.582"	"micron"	"direct"	"5.17625"	"micron"	"direct"	"24.81375"	"micron"	"direct"	"3.4495"	"micron"	"direct"	"0.54020559"	"dimensionless"	"direct"	"0.76279223"	"dimensionless"	"direct"	"0.84153308"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.164"	"Geometrical Property Characterization"	"individual"	"nucleus"	"164"	"0.8152 0.5792"	"dimensionless"	"Unit Vector"	"direct"	"56.17 74.28 0.0"	"micron"	"direct"	"43.0"	"micron^2"	"direct"	"7.4"	"micron"	"direct"	"11.05825"	"micron"	"direct"	"5.05675"	"micron"	"direct"	"28.0815"	"micron"	"direct"	"3.7"	"micron"	"direct"	"0.45728302"	"dimensionless"	"direct"	"0.68523212"	"dimensionless"	"direct"	"0.88932122"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.165"	"Geometrical Property Characterization"	"individual"	"nucleus"	"165"	"0.9876 0.1569"	"dimensionless"	"Unit Vector"	"direct"	"55.23 184.79 0.0"	"micron"	"direct"	"30.1875"	"micron^2"	"direct"	"6.2005"	"micron"	"direct"	"7.41725"	"micron"	"direct"	"5.194"	"micron"	"direct"	"20.6065"	"micron"	"direct"	"3.10025"	"micron"	"direct"	"0.70025953"	"dimensionless"	"direct"	"0.8933642"	"dimensionless"	"direct"	"0.71388836"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.166"	"Geometrical Property Characterization"	"individual"	"nucleus"	"166"	"0.2571 -0.9664"	"dimensionless"	"Unit Vector"	"direct"	"55.29 403.93 0.0"	"micron"	"direct"	"13.9375"	"micron^2"	"direct"	"4.213"	"micron"	"direct"	"7.911"	"micron"	"direct"	"2.7225"	"micron"	"direct"	"19.2175"	"micron"	"direct"	"2.1065"	"micron"	"direct"	"0.34414107"	"dimensionless"	"direct"	"0.47424304"	"dimensionless"	"direct"	"0.93891795"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.167"	"Geometrical Property Characterization"	"individual"	"nucleus"	"167"	"0.184 -0.9829"	"dimensionless"	"Unit Vector"	"direct"	"55.74 397.94 0.0"	"micron"	"direct"	"17.5625"	"micron^2"	"direct"	"4.729"	"micron"	"direct"	"6.36175"	"micron"	"direct"	"3.5595"	"micron"	"direct"	"16.15675"	"micron"	"direct"	"2.3645"	"micron"	"direct"	"0.55951586"	"dimensionless"	"direct"	"0.84545051"	"dimensionless"	"direct"	"0.82881965"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.168"	"Geometrical Property Characterization"	"individual"	"nucleus"	"168"	"0.9669 -0.255"	"dimensionless"	"Unit Vector"	"direct"	"56.13 126.05 0.0"	"micron"	"direct"	"33.25"	"micron^2"	"direct"	"6.507"	"micron"	"direct"	"9.735"	"micron"	"direct"	"4.8735"	"micron"	"direct"	"27.3315"	"micron"	"direct"	"3.2535"	"micron"	"direct"	"0.50061633"	"dimensionless"	"direct"	"0.55933833"	"dimensionless"	"direct"	"0.86566927"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.169"	"Geometrical Property Characterization"	"individual"	"nucleus"	"169"	"0.9517 0.3069"	"dimensionless"	"Unit Vector"	"direct"	"56.08 351.48 0.0"	"micron"	"direct"	"26.5625"	"micron^2"	"direct"	"5.816"	"micron"	"direct"	"7.71275"	"micron"	"direct"	"4.41125"	"micron"	"direct"	"19.98525"	"micron"	"direct"	"2.908"	"micron"	"direct"	"0.57194256"	"dimensionless"	"direct"	"0.83571778"	"dimensionless"	"direct"	"0.82029367"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.170"	"Geometrical Property Characterization"	"individual"	"nucleus"	"170"	"0.8744 -0.4852"	"dimensionless"	"Unit Vector"	"direct"	"58.85 245.24 0.0"	"micron"	"direct"	"56.3125"	"micron^2"	"direct"	"8.4685"	"micron"	"direct"	"9.21125"	"micron"	"direct"	"7.79875"	"micron"	"direct"	"27.7885"	"micron"	"direct"	"4.23425"	"micron"	"direct"	"0.84665491"	"dimensionless"	"direct"	"0.9163987"	"dimensionless"	"direct"	"0.53214234"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.171"	"Geometrical Property Characterization"	"individual"	"nucleus"	"171"	"0.6248 -0.7808"	"dimensionless"	"Unit Vector"	"direct"	"58.6 33.58 0.0"	"micron"	"direct"	"31.5625"	"micron^2"	"direct"	"6.34"	"micron"	"direct"	"6.60825"	"micron"	"direct"	"6.11175"	"micron"	"direct"	"20.546"	"micron"	"direct"	"3.17"	"micron"	"direct"	"0.92486664"	"dimensionless"	"direct"	"0.9395647"	"dimensionless"	"direct"	"0.38029159"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.172"	"Geometrical Property Characterization"	"individual"	"nucleus"	"172"	"0.77 -0.638"	"dimensionless"	"Unit Vector"	"direct"	"59.27 169.33 0.0"	"micron"	"direct"	"36.75"	"micron^2"	"direct"	"6.841"	"micron"	"direct"	"8.449"	"micron"	"direct"	"5.62875"	"micron"	"direct"	"23.66725"	"micron"	"direct"	"3.4205"	"micron"	"direct"	"0.6662031"	"dimensionless"	"direct"	"0.82446384"	"dimensionless"	"direct"	"0.74577036"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.173"	"Geometrical Property Characterization"	"individual"	"nucleus"	"173"	"0.9677 -0.2519"	"dimensionless"	"Unit Vector"	"direct"	"58.65 361.92 0.0"	"micron"	"direct"	"38.875"	"micron^2"	"direct"	"7.036"	"micron"	"direct"	"8.228"	"micron"	"direct"	"6.04475"	"micron"	"direct"	"23.16725"	"micron"	"direct"	"3.518"	"micron"	"direct"	"0.73465605"	"dimensionless"	"direct"	"0.9101884"	"dimensionless"	"direct"	"0.67843974"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.174"	"Geometrical Property Characterization"	"individual"	"nucleus"	"174"	"0.7821 0.6231"	"dimensionless"	"Unit Vector"	"direct"	"60.53 100.11 0.0"	"micron"	"direct"	"63.6875"	"micron^2"	"direct"	"9.006"	"micron"	"direct"	"15.1745"	"micron"	"direct"	"5.8055"	"micron"	"direct"	"38.799"	"micron"	"direct"	"4.503"	"micron"	"direct"	"0.38258262"	"dimensionless"	"direct"	"0.53164655"	"dimensionless"	"direct"	"0.92392128"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.175"	"Geometrical Property Characterization"	"individual"	"nucleus"	"175"	"0.6827 -0.7307"	"dimensionless"	"Unit Vector"	"direct"	"58.87 332.9 0.0"	"micron"	"direct"	"29.25"	"micron^2"	"direct"	"6.103"	"micron"	"direct"	"7.12325"	"micron"	"direct"	"5.27975"	"micron"	"direct"	"20.3995"	"micron"	"direct"	"3.0515"	"micron"	"direct"	"0.74119959"	"dimensionless"	"direct"	"0.88327653"	"dimensionless"	"direct"	"0.67128471"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.176"	"Geometrical Property Characterization"	"individual"	"nucleus"	"176"	"0.6298 -0.7768"	"dimensionless"	"Unit Vector"	"direct"	"59.18 312.09 0.0"	"micron"	"direct"	"28.9375"	"micron^2"	"direct"	"6.0705"	"micron"	"direct"	"6.17925"	"micron"	"direct"	"5.992"	"micron"	"direct"	"19.73525"	"micron"	"direct"	"3.03525"	"micron"	"direct"	"0.96969697"	"dimensionless"	"direct"	"0.93365324"	"dimensionless"	"direct"	"0.24431084"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.177"	"Geometrical Property Characterization"	"individual"	"nucleus"	"177"	"0.9722 0.2341"	"dimensionless"	"Unit Vector"	"direct"	"58.68 84.56 0.0"	"micron"	"direct"	"22.9375"	"micron^2"	"direct"	"5.4045"	"micron"	"direct"	"7.02225"	"micron"	"direct"	"4.36225"	"micron"	"direct"	"19.071"	"micron"	"direct"	"2.70225"	"micron"	"direct"	"0.62120403"	"dimensionless"	"direct"	"0.79251778"	"dimensionless"	"direct"	"0.78364887"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.178"	"Geometrical Property Characterization"	"individual"	"nucleus"	"178"	"0.9984 -0.056"	"dimensionless"	"Unit Vector"	"direct"	"58.77 192.96 0.0"	"micron"	"direct"	"24.9375"	"micron^2"	"direct"	"5.6355"	"micron"	"direct"	"6.41375"	"micron"	"direct"	"4.95825"	"micron"	"direct"	"18.27825"	"micron"	"direct"	"2.81775"	"micron"	"direct"	"0.77306568"	"dimensionless"	"direct"	"0.93797994"	"dimensionless"	"direct"	"0.63432599"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.179"	"Geometrical Property Characterization"	"individual"	"nucleus"	"179"	"0.9302 -0.3671"	"dimensionless"	"Unit Vector"	"direct"	"61.62 141.37 0.0"	"micron"	"direct"	"49.9375"	"micron^2"	"direct"	"7.9745"	"micron"	"direct"	"9.15475"	"micron"	"direct"	"7.04175"	"micron"	"direct"	"27.20275"	"micron"	"direct"	"3.98725"	"micron"	"direct"	"0.76919086"	"dimensionless"	"direct"	"0.84802966"	"dimensionless"	"direct"	"0.63901911"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.180"	"Geometrical Property Characterization"	"individual"	"nucleus"	"180"	"0.5212 -0.8534"	"dimensionless"	"Unit Vector"	"direct"	"60.53 236.13 0.0"	"micron"	"direct"	"18.75"	"micron^2"	"direct"	"4.8865"	"micron"	"direct"	"5.4755"	"micron"	"direct"	"4.53875"	"micron"	"direct"	"16.83875"	"micron"	"direct"	"2.44325"	"micron"	"direct"	"0.82891973"	"dimensionless"	"direct"	"0.83098166"	"dimensionless"	"direct"	"0.55936757"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.181"	"Geometrical Property Characterization"	"individual"	"nucleus"	"181"	"0.7288 0.6848"	"dimensionless"	"Unit Vector"	"direct"	"61.05 306.21 0.0"	"micron"	"direct"	"30.375"	"micron^2"	"direct"	"6.2195"	"micron"	"direct"	"7.74475"	"micron"	"direct"	"5.1605"	"micron"	"direct"	"22.1065"	"micron"	"direct"	"3.10975"	"micron"	"direct"	"0.66632235"	"dimensionless"	"direct"	"0.78106319"	"dimensionless"	"direct"	"0.74566382"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.182"	"Geometrical Property Characterization"	"individual"	"nucleus"	"182"	"0.9894 -0.1451"	"dimensionless"	"Unit Vector"	"direct"	"61.52 393.63 0.0"	"micron"	"direct"	"51.4375"	"micron^2"	"direct"	"8.0935"	"micron"	"direct"	"9.9565"	"micron"	"direct"	"6.8925"	"micron"	"direct"	"32.30625"	"micron"	"direct"	"4.04675"	"micron"	"direct"	"0.69226134"	"dimensionless"	"direct"	"0.61932216"	"dimensionless"	"direct"	"0.7216469"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.183"	"Geometrical Property Characterization"	"individual"	"nucleus"	"183"	"0.9936 0.113"	"dimensionless"	"Unit Vector"	"direct"	"61.13 77.12 0.0"	"micron"	"direct"	"39.1875"	"micron^2"	"direct"	"7.0645"	"micron"	"direct"	"10.07625"	"micron"	"direct"	"5.09875"	"micron"	"direct"	"26.046"	"micron"	"direct"	"3.53225"	"micron"	"direct"	"0.50601662"	"dimensionless"	"direct"	"0.72589758"	"dimensionless"	"direct"	"0.86252373"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.184"	"Geometrical Property Characterization"	"individual"	"nucleus"	"184"	"0.9498 -0.3129"	"dimensionless"	"Unit Vector"	"direct"	"61.53 269.65 0.0"	"micron"	"direct"	"39.8125"	"micron^2"	"direct"	"7.1205"	"micron"	"direct"	"9.18175"	"micron"	"direct"	"6.02475"	"micron"	"direct"	"27.16725"	"micron"	"direct"	"3.56025"	"micron"	"direct"	"0.65616576"	"dimensionless"	"direct"	"0.6778568"	"dimensionless"	"direct"	"0.75461678"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.185"	"Geometrical Property Characterization"	"individual"	"nucleus"	"185"	"0.7021 0.7121"	"dimensionless"	"Unit Vector"	"direct"	"61.44 153.74 0.0"	"micron"	"direct"	"29.25"	"micron^2"	"direct"	"6.103"	"micron"	"direct"	"7.51075"	"micron"	"direct"	"5.08275"	"micron"	"direct"	"21.546"	"micron"	"direct"	"3.0515"	"micron"	"direct"	"0.67673002"	"dimensionless"	"direct"	"0.79177616"	"dimensionless"	"direct"	"0.73623127"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.186"	"Geometrical Property Characterization"	"individual"	"nucleus"	"186"	"0.7081 -0.7061"	"dimensionless"	"Unit Vector"	"direct"	"61.06 230.43 0.0"	"micron"	"direct"	"15.125"	"micron^2"	"direct"	"4.389"	"micron"	"direct"	"6.881"	"micron"	"direct"	"3.163"	"micron"	"direct"	"17.3995"	"micron"	"direct"	"2.1945"	"micron"	"direct"	"0.45967156"	"dimensionless"	"direct"	"0.62781503"	"dimensionless"	"direct"	"0.88808899"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.187"	"Geometrical Property Characterization"	"individual"	"nucleus"	"187"	"0.155 -0.9879"	"dimensionless"	"Unit Vector"	"direct"	"63.54 203.02 0.0"	"micron"	"direct"	"34.875"	"micron^2"	"direct"	"6.6645"	"micron"	"direct"	"8.4575"	"micron"	"direct"	"5.36875"	"micron"	"direct"	"22.6925"	"micron"	"direct"	"3.33225"	"micron"	"direct"	"0.63479161"	"dimensionless"	"direct"	"0.85105846"	"dimensionless"	"direct"	"0.77268339"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.188"	"Geometrical Property Characterization"	"individual"	"nucleus"	"188"	"0.7151 -0.6991"	"dimensionless"	"Unit Vector"	"direct"	"63.51 224.01 0.0"	"micron"	"direct"	"45.75"	"micron^2"	"direct"	"7.633"	"micron"	"direct"	"11.15175"	"micron"	"direct"	"5.25525"	"micron"	"direct"	"27.64225"	"micron"	"direct"	"3.8165"	"micron"	"direct"	"0.47124891"	"dimensionless"	"direct"	"0.75240935"	"dimensionless"	"direct"	"0.88200027"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.189"	"Geometrical Property Characterization"	"individual"	"nucleus"	"189"	"0.9485 -0.3168"	"dimensionless"	"Unit Vector"	"direct"	"61.67 351.02 0.0"	"micron"	"direct"	"21.25"	"micron^2"	"direct"	"5.202"	"micron"	"direct"	"6.3195"	"micron"	"direct"	"4.30325"	"micron"	"direct"	"17.48525"	"micron"	"direct"	"2.601"	"micron"	"direct"	"0.68094786"	"dimensionless"	"direct"	"0.87342397"	"dimensionless"	"direct"	"0.7323319"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.190"	"Geometrical Property Characterization"	"individual"	"nucleus"	"190"	"0.6062 0.7953"	"dimensionless"	"Unit Vector"	"direct"	"62.88 209.62 0.0"	"micron"	"direct"	"27.0"	"micron^2"	"direct"	"5.864"	"micron"	"direct"	"6.82675"	"micron"	"direct"	"5.31775"	"micron"	"direct"	"20.3995"	"micron"	"direct"	"2.932"	"micron"	"direct"	"0.77895778"	"dimensionless"	"direct"	"0.81533218"	"dimensionless"	"direct"	"0.62707638"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.191"	"Geometrical Property Characterization"	"individual"	"nucleus"	"191"	"0.9928 0.12"	"dimensionless"	"Unit Vector"	"direct"	"62.45 181.35 0.0"	"micron"	"direct"	"26.4375"	"micron^2"	"direct"	"5.8025"	"micron"	"direct"	"9.7635"	"micron"	"direct"	"3.86775"	"micron"	"direct"	"26.31375"	"micron"	"direct"	"2.90125"	"micron"	"direct"	"0.3961438"	"dimensionless"	"direct"	"0.47980499"	"dimensionless"	"direct"	"0.91818848"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.192"	"Geometrical Property Characterization"	"individual"	"nucleus"	"192"	"0.9108 0.4129"	"dimensionless"	"Unit Vector"	"direct"	"63.67 340.46 0.0"	"micron"	"direct"	"28.8125"	"micron^2"	"direct"	"6.0575"	"micron"	"direct"	"7.66375"	"micron"	"direct"	"4.81"	"micron"	"direct"	"20.6065"	"micron"	"direct"	"3.02875"	"micron"	"direct"	"0.62763008"	"dimensionless"	"direct"	"0.85267266"	"dimensionless"	"direct"	"0.77851171"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.193"	"Geometrical Property Characterization"	"individual"	"nucleus"	"193"	"0.8425 -0.5387"	"dimensionless"	"Unit Vector"	"direct"	"63.91 69.73 0.0"	"micron"	"direct"	"22.0625"	"micron^2"	"direct"	"5.3005"	"micron"	"direct"	"8.57525"	"micron"	"direct"	"3.31575"	"micron"	"direct"	"20.16725"	"micron"	"direct"	"2.65025"	"micron"	"direct"	"0.38666511"	"dimensionless"	"direct"	"0.68166536"	"dimensionless"	"direct"	"0.9222202"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.194"	"Geometrical Property Characterization"	"individual"	"nucleus"	"194"	"0.7727 0.6348"	"dimensionless"	"Unit Vector"	"direct"	"64.3 160.74 0.0"	"micron"	"direct"	"23.0625"	"micron^2"	"direct"	"5.4195"	"micron"	"direct"	"7.12725"	"micron"	"direct"	"4.24975"	"micron"	"direct"	"19.16725"	"micron"	"direct"	"2.70975"	"micron"	"direct"	"0.59626785"	"dimensionless"	"direct"	"0.788854"	"dimensionless"	"direct"	"0.80278556"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.195"	"Geometrical Property Characterization"	"individual"	"nucleus"	"195"	"0.2059 0.9786"	"dimensionless"	"Unit Vector"	"direct"	"66.91 400.89 0.0"	"micron"	"direct"	"32.625"	"micron^2"	"direct"	"6.4455"	"micron"	"direct"	"11.31225"	"micron"	"direct"	"3.87075"	"micron"	"direct"	"26.31375"	"micron"	"direct"	"3.22275"	"micron"	"direct"	"0.34217331"	"dimensionless"	"direct"	"0.59209977"	"dimensionless"	"direct"	"0.93963686"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.196"	"Geometrical Property Characterization"	"individual"	"nucleus"	"196"	"0.184 0.9829"	"dimensionless"	"Unit Vector"	"direct"	"65.62 20.41 0.0"	"micron"	"direct"	"31.0"	"micron^2"	"direct"	"6.283"	"micron"	"direct"	"7.4695"	"micron"	"direct"	"5.36175"	"micron"	"direct"	"21.046"	"micron"	"direct"	"3.1415"	"micron"	"direct"	"0.71781913"	"dimensionless"	"direct"	"0.87949308"	"dimensionless"	"direct"	"0.69622963"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
"MCDS_S_0000000249.0.197"	"Geometrical Property Characterization"	"individual"	"nucleus"	"197"	"0.913 -0.408"	"dimensionless"	"Unit Vector"	"direct"	"64.55 59.6 0.0"	"micron"	"direct"	"15.0"	"micron^2"	"direct"	"4.3705"	"micron"	"direct"	"7.30875"	"micron"	"direct"	"3.12975"	"micron"	"direct"	"19.59775"	"micron"	"direct"	"2.18525"	"micron"	"direct"	"0.4282196"	"dimensionless"	"direct"	"0.49078208"	"dimensionless"	"direct"	"0.90367471"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000249.xml"
