"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000102.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.023 0.9997"	"dimensionless"	"Unit Vector"	"direct"	"6.47 187.75 0.0"	"micron"	"direct"	"14.375"	"micron^2"	"direct"	"4.2785"	"micron"	"direct"	"6.92675"	"micron"	"direct"	"2.88125"	"micron"	"direct"	"17.2175"	"micron"	"direct"	"2.13925"	"micron"	"direct"	"0.41595987"	"dimensionless"	"direct"	"0.60936504"	"dimensionless"	"direct"	"0.90938297"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.235 -0.972"	"dimensionless"	"Unit Vector"	"direct"	"6.28 356.17 0.0"	"micron"	"direct"	"27.5"	"micron^2"	"direct"	"5.918"	"micron"	"direct"	"7.4295"	"micron"	"direct"	"4.97975"	"micron"	"direct"	"20.63175"	"micron"	"direct"	"2.959"	"micron"	"direct"	"0.67026718"	"dimensionless"	"direct"	"0.81183996"	"dimensionless"	"direct"	"0.74211988"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.9182 0.3961"	"dimensionless"	"Unit Vector"	"direct"	"6.01 311.09 0.0"	"micron"	"direct"	"25.5625"	"micron^2"	"direct"	"5.7055"	"micron"	"direct"	"6.388"	"micron"	"direct"	"5.1755"	"micron"	"direct"	"18.98525"	"micron"	"direct"	"2.85275"	"micron"	"direct"	"0.81019098"	"dimensionless"	"direct"	"0.89121102"	"dimensionless"	"direct"	"0.58616599"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.9637 0.2669"	"dimensionless"	"Unit Vector"	"direct"	"6.22 326.37 0.0"	"micron"	"direct"	"24.5"	"micron^2"	"direct"	"5.5855"	"micron"	"direct"	"7.04"	"micron"	"direct"	"4.55225"	"micron"	"direct"	"19.31375"	"micron"	"direct"	"2.79275"	"micron"	"direct"	"0.64662642"	"dimensionless"	"direct"	"0.82535871"	"dimensionless"	"direct"	"0.76280684"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.8729 0.4879"	"dimensionless"	"Unit Vector"	"direct"	"6.21 305.16 0.0"	"micron"	"direct"	"23.1875"	"micron^2"	"direct"	"5.434"	"micron"	"direct"	"6.67775"	"micron"	"direct"	"4.53225"	"micron"	"direct"	"19.13175"	"micron"	"direct"	"2.717"	"micron"	"direct"	"0.67870915"	"dimensionless"	"direct"	"0.79607575"	"dimensionless"	"direct"	"0.73440717"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.721 -0.693"	"dimensionless"	"Unit Vector"	"direct"	"8.97 367.13 0.0"	"micron"	"direct"	"35.0625"	"micron^2"	"direct"	"6.682"	"micron"	"direct"	"8.90775"	"micron"	"direct"	"5.496"	"micron"	"direct"	"24.935"	"micron"	"direct"	"3.341"	"micron"	"direct"	"0.61699082"	"dimensionless"	"direct"	"0.7086536"	"dimensionless"	"direct"	"0.78697035"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.9837 -0.1799"	"dimensionless"	"Unit Vector"	"direct"	"7.72 373.05 0.0"	"micron"	"direct"	"24.0"	"micron^2"	"direct"	"5.5285"	"micron"	"direct"	"6.37075"	"micron"	"direct"	"4.85"	"micron"	"direct"	"18.33875"	"micron"	"direct"	"2.76425"	"micron"	"direct"	"0.76129184"	"dimensionless"	"direct"	"0.89677119"	"dimensionless"	"direct"	"0.64840939"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.8214 0.5703"	"dimensionless"	"Unit Vector"	"direct"	"10.91 327.46 0.0"	"micron"	"direct"	"32.1875"	"micron^2"	"direct"	"6.4025"	"micron"	"direct"	"8.259"	"micron"	"direct"	"5.036"	"micron"	"direct"	"22.16725"	"micron"	"direct"	"3.20125"	"micron"	"direct"	"0.60975905"	"dimensionless"	"direct"	"0.82313956"	"dimensionless"	"direct"	"0.79258684"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.8013 -0.5982"	"dimensionless"	"Unit Vector"	"direct"	"11.17 309.51 0.0"	"micron"	"direct"	"25.625"	"micron^2"	"direct"	"5.7125"	"micron"	"direct"	"7.469"	"micron"	"direct"	"4.57775"	"micron"	"direct"	"21.0385"	"micron"	"direct"	"2.85625"	"micron"	"direct"	"0.61289999"	"dimensionless"	"direct"	"0.72751875"	"dimensionless"	"direct"	"0.79016049"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.9287 0.3709"	"dimensionless"	"Unit Vector"	"direct"	"12.82 299.95 0.0"	"micron"	"direct"	"56.5"	"micron^2"	"direct"	"8.4825"	"micron"	"direct"	"14.091"	"micron"	"direct"	"5.47825"	"micron"	"direct"	"34.4455"	"micron"	"direct"	"4.24125"	"micron"	"direct"	"0.38877652"	"dimensionless"	"direct"	"0.5984024"	"dimensionless"	"direct"	"0.92133209"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.8504 0.5262"	"dimensionless"	"Unit Vector"	"direct"	"12.78 154.21 0.0"	"micron"	"direct"	"40.3125"	"micron^2"	"direct"	"7.165"	"micron"	"direct"	"8.56675"	"micron"	"direct"	"6.776"	"micron"	"direct"	"31.2205"	"micron"	"direct"	"3.5825"	"micron"	"direct"	"0.79096507"	"dimensionless"	"direct"	"0.51972055"	"dimensionless"	"direct"	"0.61186131"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.7394 0.6733"	"dimensionless"	"Unit Vector"	"direct"	"12.88 319.57 0.0"	"micron"	"direct"	"43.3125"	"micron^2"	"direct"	"7.427"	"micron"	"direct"	"8.2645"	"micron"	"direct"	"6.84025"	"micron"	"direct"	"26.0725"	"micron"	"direct"	"3.7135"	"micron"	"direct"	"0.82766653"	"dimensionless"	"direct"	"0.80067776"	"dimensionless"	"direct"	"0.56122021"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.33 -0.944"	"dimensionless"	"Unit Vector"	"direct"	"12.85 45.85 0.0"	"micron"	"direct"	"14.75"	"micron^2"	"direct"	"4.334"	"micron"	"direct"	"6.7565"	"micron"	"direct"	"3.05"	"micron"	"direct"	"18.51925"	"micron"	"direct"	"2.167"	"micron"	"direct"	"0.45141715"	"dimensionless"	"direct"	"0.54044947"	"dimensionless"	"direct"	"0.89231304"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.147 0.9891"	"dimensionless"	"Unit Vector"	"direct"	"15.94 74.14 0.0"	"micron"	"direct"	"24.8125"	"micron^2"	"direct"	"5.621"	"micron"	"direct"	"9.698"	"micron"	"direct"	"3.81075"	"micron"	"direct"	"25.52075"	"micron"	"direct"	"2.8105"	"micron"	"direct"	"0.39294184"	"dimensionless"	"direct"	"0.47873317"	"dimensionless"	"direct"	"0.91956332"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.9868 0.162"	"dimensionless"	"Unit Vector"	"direct"	"13.52 31.57 0.0"	"micron"	"direct"	"13.3125"	"micron^2"	"direct"	"4.1175"	"micron"	"direct"	"4.70775"	"micron"	"direct"	"4.09025"	"micron"	"direct"	"16.287"	"micron"	"direct"	"2.05875"	"micron"	"direct"	"0.86883331"	"dimensionless"	"direct"	"0.63064839"	"dimensionless"	"direct"	"0.49510472"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.9542 0.2991"	"dimensionless"	"Unit Vector"	"direct"	"14.24 333.18 0.0"	"micron"	"direct"	"38.5"	"micron^2"	"direct"	"7.002"	"micron"	"direct"	"9.2885"	"micron"	"direct"	"5.30125"	"micron"	"direct"	"24.46025"	"micron"	"direct"	"3.501"	"micron"	"direct"	"0.57073263"	"dimensionless"	"direct"	"0.80862807"	"dimensionless"	"direct"	"0.82113596"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.9038 0.4279"	"dimensionless"	"Unit Vector"	"direct"	"14.71 342.49 0.0"	"micron"	"direct"	"47.375"	"micron^2"	"direct"	"7.7675"	"micron"	"direct"	"10.7605"	"micron"	"direct"	"5.643"	"micron"	"direct"	"27.228"	"micron"	"direct"	"3.88375"	"micron"	"direct"	"0.52441801"	"dimensionless"	"direct"	"0.80302229"	"dimensionless"	"direct"	"0.85146095"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.794 0.608"	"dimensionless"	"Unit Vector"	"direct"	"16.59 307.15 0.0"	"micron"	"direct"	"31.75"	"micron^2"	"direct"	"6.3585"	"micron"	"direct"	"7.958"	"micron"	"direct"	"5.173"	"micron"	"direct"	"22.16725"	"micron"	"direct"	"3.17925"	"micron"	"direct"	"0.6500377"	"dimensionless"	"direct"	"0.81195125"	"dimensionless"	"direct"	"0.75990196"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.7239 -0.6899"	"dimensionless"	"Unit Vector"	"direct"	"16.81 149.96 0.0"	"micron"	"direct"	"18.6875"	"micron^2"	"direct"	"4.8785"	"micron"	"direct"	"7.615"	"micron"	"direct"	"3.3625"	"micron"	"direct"	"19.0725"	"micron"	"direct"	"2.43925"	"micron"	"direct"	"0.44156271"	"dimensionless"	"direct"	"0.64557369"	"dimensionless"	"direct"	"0.89723039"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.2821 -0.9594"	"dimensionless"	"Unit Vector"	"direct"	"18.91 90.57 0.0"	"micron"	"direct"	"25.3125"	"micron^2"	"direct"	"5.6775"	"micron"	"direct"	"6.95425"	"micron"	"direct"	"6.268"	"micron"	"direct"	"25.694"	"micron"	"direct"	"2.83875"	"micron"	"direct"	"0.90131934"	"dimensionless"	"direct"	"0.48181627"	"dimensionless"	"direct"	"0.43315523"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.77 0.638"	"dimensionless"	"Unit Vector"	"direct"	"18.06 311.98 0.0"	"micron"	"direct"	"15.1875"	"micron^2"	"direct"	"4.398"	"micron"	"direct"	"5.25775"	"micron"	"direct"	"3.84125"	"micron"	"direct"	"15.15675"	"micron"	"direct"	"2.199"	"micron"	"direct"	"0.73058818"	"dimensionless"	"direct"	"0.83077607"	"dimensionless"	"direct"	"0.68281836"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.522 0.853"	"dimensionless"	"Unit Vector"	"direct"	"20.81 344.33 0.0"	"micron"	"direct"	"44.4375"	"micron^2"	"direct"	"7.5225"	"micron"	"direct"	"8.9325"	"micron"	"direct"	"6.4405"	"micron"	"direct"	"25.5815"	"micron"	"direct"	"3.76125"	"micron"	"direct"	"0.72101875"	"dimensionless"	"direct"	"0.85331125"	"dimensionless"	"direct"	"0.69291555"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.355 0.9349"	"dimensionless"	"Unit Vector"	"direct"	"21.54 292.67 0.0"	"micron"	"direct"	"28.4375"	"micron^2"	"direct"	"6.018"	"micron"	"direct"	"9.357"	"micron"	"direct"	"4.05675"	"micron"	"direct"	"23.31375"	"micron"	"direct"	"3.009"	"micron"	"direct"	"0.43355242"	"dimensionless"	"direct"	"0.65747162"	"dimensionless"	"direct"	"0.90112835"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.9187 0.3949"	"dimensionless"	"Unit Vector"	"direct"	"19.7 324.09 0.0"	"micron"	"direct"	"27.625"	"micron^2"	"direct"	"5.9315"	"micron"	"direct"	"6.76025"	"micron"	"direct"	"5.2535"	"micron"	"direct"	"19.96025"	"micron"	"direct"	"2.96575"	"micron"	"direct"	"0.77711623"	"dimensionless"	"direct"	"0.87132505"	"dimensionless"	"direct"	"0.6293571"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.475 0.88"	"dimensionless"	"Unit Vector"	"direct"	"21.66 350.9 0.0"	"micron"	"direct"	"47.1875"	"micron^2"	"direct"	"7.752"	"micron"	"direct"	"9.164"	"micron"	"direct"	"6.596"	"micron"	"direct"	"25.935"	"micron"	"direct"	"3.876"	"micron"	"direct"	"0.71977302"	"dimensionless"	"direct"	"0.88158528"	"dimensionless"	"direct"	"0.69420947"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.7581 0.6521"	"dimensionless"	"Unit Vector"	"direct"	"21.02 316.83 0.0"	"micron"	"direct"	"36.6875"	"micron^2"	"direct"	"6.8355"	"micron"	"direct"	"7.965"	"micron"	"direct"	"5.9585"	"micron"	"direct"	"23.02075"	"micron"	"direct"	"3.41775"	"micron"	"direct"	"0.74808537"	"dimensionless"	"direct"	"0.86993949"	"dimensionless"	"direct"	"0.6636025"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.8718 0.4899"	"dimensionless"	"Unit Vector"	"direct"	"20.57 331.96 0.0"	"micron"	"direct"	"24.4375"	"micron^2"	"direct"	"5.5785"	"micron"	"direct"	"6.349"	"micron"	"direct"	"4.97875"	"micron"	"direct"	"18.546"	"micron"	"direct"	"2.78925"	"micron"	"direct"	"0.78417861"	"dimensionless"	"direct"	"0.89282456"	"dimensionless"	"direct"	"0.62053518"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.5942 0.8043"	"dimensionless"	"Unit Vector"	"direct"	"22.4 299.98 0.0"	"micron"	"direct"	"30.875"	"micron^2"	"direct"	"6.2705"	"micron"	"direct"	"8.228"	"micron"	"direct"	"4.78625"	"micron"	"direct"	"21.31375"	"micron"	"direct"	"3.13525"	"micron"	"direct"	"0.58170272"	"dimensionless"	"direct"	"0.85407714"	"dimensionless"	"direct"	"0.81340146"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.076 0.9971"	"dimensionless"	"Unit Vector"	"direct"	"22.56 371.79 0.0"	"micron"	"direct"	"15.8125"	"micron^2"	"direct"	"4.4875"	"micron"	"direct"	"6.24375"	"micron"	"direct"	"3.506"	"micron"	"direct"	"18.321"	"micron"	"direct"	"2.24375"	"micron"	"direct"	"0.56152152"	"dimensionless"	"direct"	"0.59198684"	"dimensionless"	"direct"	"0.82746213"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
"MCDS_S_0000000102.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.6707 0.7417"	"dimensionless"	"Unit Vector"	"direct"	"23.59 310.92 0.0"	"micron"	"direct"	"28.125"	"micron^2"	"direct"	"5.9845"	"micron"	"direct"	"6.59975"	"micron"	"direct"	"5.5705"	"micron"	"direct"	"20.296"	"micron"	"direct"	"2.99225"	"micron"	"direct"	"0.84404712"	"dimensionless"	"direct"	"0.85798854"	"dimensionless"	"direct"	"0.53626901"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000102.xml"
