"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000279.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.895 -0.446"	"dimensionless"	"Unit Vector"	"direct"	"1.6 150.64 0.0"	"micron"	"direct"	"16.4375"	"micron^2"	"direct"	"4.575"	"micron"	"direct"	"5.591"	"micron"	"direct"	"4.06075"	"micron"	"direct"	"16.605"	"micron"	"direct"	"2.2875"	"micron"	"direct"	"0.7263012"	"dimensionless"	"direct"	"0.74914842"	"dimensionless"	"direct"	"0.68737658"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.091 -0.9959"	"dimensionless"	"Unit Vector"	"direct"	"4.46 155.88 0.0"	"micron"	"direct"	"29.1875"	"micron^2"	"direct"	"6.0965"	"micron"	"direct"	"8.80125"	"micron"	"direct"	"4.39625"	"micron"	"direct"	"23.58875"	"micron"	"direct"	"3.04825"	"micron"	"direct"	"0.49950291"	"dimensionless"	"direct"	"0.6591692"	"dimensionless"	"direct"	"0.86631221"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.078 -0.997"	"dimensionless"	"Unit Vector"	"direct"	"3.58 160.24 0.0"	"micron"	"direct"	"35.8125"	"micron^2"	"direct"	"6.7535"	"micron"	"direct"	"8.8515"	"micron"	"direct"	"5.43775"	"micron"	"direct"	"23.889"	"micron"	"direct"	"3.37675"	"micron"	"direct"	"0.6143309"	"dimensionless"	"direct"	"0.78858509"	"dimensionless"	"direct"	"0.7890485"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.8168 -0.5769"	"dimensionless"	"Unit Vector"	"direct"	"1.95 165.8 0.0"	"micron"	"direct"	"17.8125"	"micron^2"	"direct"	"4.763"	"micron"	"direct"	"5.21825"	"micron"	"direct"	"4.425"	"micron"	"direct"	"15.80325"	"micron"	"direct"	"2.3815"	"micron"	"direct"	"0.84798544"	"dimensionless"	"direct"	"0.89627632"	"dimensionless"	"direct"	"0.53001953"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"1.0 -0.003"	"dimensionless"	"Unit Vector"	"direct"	"1.56 238.54 0.0"	"micron"	"direct"	"21.6875"	"micron^2"	"direct"	"5.2555"	"micron"	"direct"	"7.016"	"micron"	"direct"	"4.23225"	"micron"	"direct"	"19.70875"	"micron"	"direct"	"2.62775"	"micron"	"direct"	"0.60322834"	"dimensionless"	"direct"	"0.70161876"	"dimensionless"	"direct"	"0.79756854"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.9911 0.133"	"dimensionless"	"Unit Vector"	"direct"	"2.26 251.64 0.0"	"micron"	"direct"	"70.3125"	"micron^2"	"direct"	"9.4625"	"micron"	"direct"	"17.3045"	"micron"	"direct"	"5.53125"	"micron"	"direct"	"40.228"	"micron"	"direct"	"4.73125"	"micron"	"direct"	"0.31964229"	"dimensionless"	"direct"	"0.54599105"	"dimensionless"	"direct"	"0.94753829"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.9623 -0.2721"	"dimensionless"	"Unit Vector"	"direct"	"2.5 270.4 0.0"	"micron"	"direct"	"28.8125"	"micron^2"	"direct"	"6.0575"	"micron"	"direct"	"7.3355"	"micron"	"direct"	"5.69125"	"micron"	"direct"	"24.02075"	"micron"	"direct"	"3.02875"	"micron"	"direct"	"0.77585032"	"dimensionless"	"direct"	"0.62750571"	"dimensionless"	"direct"	"0.63091702"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.3691 -0.9294"	"dimensionless"	"Unit Vector"	"direct"	"4.26 286.24 0.0"	"micron"	"direct"	"43.625"	"micron^2"	"direct"	"7.4535"	"micron"	"direct"	"8.1875"	"micron"	"direct"	"7.14475"	"micron"	"direct"	"26.0815"	"micron"	"direct"	"3.72675"	"micron"	"direct"	"0.87264122"	"dimensionless"	"direct"	"0.80589818"	"dimensionless"	"direct"	"0.48836185"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.7539 0.6569"	"dimensionless"	"Unit Vector"	"direct"	"2.82 293.13 0.0"	"micron"	"direct"	"33.8125"	"micron^2"	"direct"	"6.562"	"micron"	"direct"	"7.9525"	"micron"	"direct"	"5.66375"	"micron"	"direct"	"24.1065"	"micron"	"direct"	"3.281"	"micron"	"direct"	"0.71219742"	"dimensionless"	"direct"	"0.73117078"	"dimensionless"	"direct"	"0.70197922"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.9164 -0.4002"	"dimensionless"	"Unit Vector"	"direct"	"2.87 303.8 0.0"	"micron"	"direct"	"28.6875"	"micron^2"	"direct"	"6.044"	"micron"	"direct"	"10.671"	"micron"	"direct"	"3.82075"	"micron"	"direct"	"26.88325"	"micron"	"direct"	"3.022"	"micron"	"direct"	"0.35804985"	"dimensionless"	"direct"	"0.49881445"	"dimensionless"	"direct"	"0.93370247"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.8238 -0.5669"	"dimensionless"	"Unit Vector"	"direct"	"3.17 173.01 0.0"	"micron"	"direct"	"21.375"	"micron^2"	"direct"	"5.2175"	"micron"	"direct"	"5.93775"	"micron"	"direct"	"4.65225"	"micron"	"direct"	"17.6925"	"micron"	"direct"	"2.60875"	"micron"	"direct"	"0.78350385"	"dimensionless"	"direct"	"0.85809936"	"dimensionless"	"direct"	"0.62138693"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.9941 -0.108"	"dimensionless"	"Unit Vector"	"direct"	"3.95 227.34 0.0"	"micron"	"direct"	"40.9375"	"micron^2"	"direct"	"7.2205"	"micron"	"direct"	"8.6645"	"micron"	"direct"	"6.57475"	"micron"	"direct"	"27.0815"	"micron"	"direct"	"3.61025"	"micron"	"direct"	"0.7588147"	"dimensionless"	"direct"	"0.70143228"	"dimensionless"	"direct"	"0.65130657"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.417 0.9089"	"dimensionless"	"Unit Vector"	"direct"	"3.35 278.74 0.0"	"micron"	"direct"	"19.8125"	"micron^2"	"direct"	"5.023"	"micron"	"direct"	"5.41525"	"micron"	"direct"	"4.773"	"micron"	"direct"	"16.3995"	"micron"	"direct"	"2.5115"	"micron"	"direct"	"0.88139975"	"dimensionless"	"direct"	"0.92573765"	"dimensionless"	"direct"	"0.47237112"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.5568 -0.8307"	"dimensionless"	"Unit Vector"	"direct"	"6.15 52.43 0.0"	"micron"	"direct"	"63.3125"	"micron^2"	"direct"	"8.9795"	"micron"	"direct"	"13.324"	"micron"	"direct"	"6.45875"	"micron"	"direct"	"34.05625"	"micron"	"direct"	"4.48975"	"micron"	"direct"	"0.48474557"	"dimensionless"	"direct"	"0.68597087"	"dimensionless"	"direct"	"0.87465521"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.5657 -0.8246"	"dimensionless"	"Unit Vector"	"direct"	"7.22 60.05 0.0"	"micron"	"direct"	"43.75"	"micron^2"	"direct"	"7.464"	"micron"	"direct"	"12.312"	"micron"	"direct"	"4.72375"	"micron"	"direct"	"29.98825"	"micron"	"direct"	"3.732"	"micron"	"direct"	"0.3836704"	"dimensionless"	"direct"	"0.61134403"	"dimensionless"	"direct"	"0.9234701"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.341 -0.9401"	"dimensionless"	"Unit Vector"	"direct"	"4.59 133.31 0.0"	"micron"	"direct"	"16.3125"	"micron^2"	"direct"	"4.558"	"micron"	"direct"	"6.183"	"micron"	"direct"	"3.45725"	"micron"	"direct"	"16.364"	"micron"	"direct"	"2.279"	"micron"	"direct"	"0.55915413"	"dimensionless"	"direct"	"0.76551102"	"dimensionless"	"direct"	"0.82906372"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.945 -0.327"	"dimensionless"	"Unit Vector"	"direct"	"4.23 214.98 0.0"	"micron"	"direct"	"24.6875"	"micron^2"	"direct"	"5.607"	"micron"	"direct"	"8.25425"	"micron"	"direct"	"3.976"	"micron"	"direct"	"20.46025"	"micron"	"direct"	"2.8035"	"micron"	"direct"	"0.48169125"	"dimensionless"	"direct"	"0.74108002"	"dimensionless"	"direct"	"0.876341"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.8649 0.5019"	"dimensionless"	"Unit Vector"	"direct"	"4.3 192.94 0.0"	"micron"	"direct"	"17.25"	"micron^2"	"direct"	"4.687"	"micron"	"direct"	"7.06325"	"micron"	"direct"	"3.505"	"micron"	"direct"	"20.37275"	"micron"	"direct"	"2.3435"	"micron"	"direct"	"0.49623049"	"dimensionless"	"direct"	"0.5222755"	"dimensionless"	"direct"	"0.86819082"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.9401 -0.341"	"dimensionless"	"Unit Vector"	"direct"	"5.42 66.52 0.0"	"micron"	"direct"	"30.25"	"micron^2"	"direct"	"6.2065"	"micron"	"direct"	"6.3875"	"micron"	"direct"	"6.2545"	"micron"	"direct"	"21.753"	"micron"	"direct"	"3.10325"	"micron"	"direct"	"0.97917808"	"dimensionless"	"direct"	"0.80333543"	"dimensionless"	"direct"	"0.20300316"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.2501 0.9682"	"dimensionless"	"Unit Vector"	"direct"	"6.61 260.55 0.0"	"micron"	"direct"	"54.125"	"micron^2"	"direct"	"8.302"	"micron"	"direct"	"10.3825"	"micron"	"direct"	"7.07625"	"micron"	"direct"	"31.74575"	"micron"	"direct"	"4.151"	"micron"	"direct"	"0.6815555"	"dimensionless"	"direct"	"0.67489559"	"dimensionless"	"direct"	"0.73176642"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.4738 -0.8806"	"dimensionless"	"Unit Vector"	"direct"	"5.59 103.74 0.0"	"micron"	"direct"	"18.25"	"micron^2"	"direct"	"4.821"	"micron"	"direct"	"6.429"	"micron"	"direct"	"3.667"	"micron"	"direct"	"16.96025"	"micron"	"direct"	"2.4105"	"micron"	"direct"	"0.5703842"	"dimensionless"	"direct"	"0.79727516"	"dimensionless"	"direct"	"0.82137803"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.099 -0.9951"	"dimensionless"	"Unit Vector"	"direct"	"5.34 87.26 0.0"	"micron"	"direct"	"16.25"	"micron^2"	"direct"	"4.549"	"micron"	"direct"	"5.1845"	"micron"	"direct"	"4.10425"	"micron"	"direct"	"15.77825"	"micron"	"direct"	"2.2745"	"micron"	"direct"	"0.79163854"	"dimensionless"	"direct"	"0.82024872"	"dimensionless"	"direct"	"0.61098971"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.2111 -0.9775"	"dimensionless"	"Unit Vector"	"direct"	"7.69 140.37 0.0"	"micron"	"direct"	"49.3125"	"micron^2"	"direct"	"7.9245"	"micron"	"direct"	"11.75025"	"micron"	"direct"	"5.94925"	"micron"	"direct"	"33.20275"	"micron"	"direct"	"3.96225"	"micron"	"direct"	"0.50630838"	"dimensionless"	"direct"	"0.56210672"	"dimensionless"	"direct"	"0.8623525"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.7258 -0.6879"	"dimensionless"	"Unit Vector"	"direct"	"6.46 404.48 0.0"	"micron"	"direct"	"19.0"	"micron^2"	"direct"	"4.919"	"micron"	"direct"	"5.929"	"micron"	"direct"	"4.76525"	"micron"	"direct"	"20.2175"	"micron"	"direct"	"2.4595"	"micron"	"direct"	"0.80371901"	"dimensionless"	"direct"	"0.58412872"	"dimensionless"	"direct"	"0.59500904"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.9984 0.056"	"dimensionless"	"Unit Vector"	"direct"	"5.47 81.94 0.0"	"micron"	"direct"	"16.8125"	"micron^2"	"direct"	"4.627"	"micron"	"direct"	"5.35375"	"micron"	"direct"	"4.30725"	"micron"	"direct"	"16.7175"	"micron"	"direct"	"2.3135"	"micron"	"direct"	"0.80452954"	"dimensionless"	"direct"	"0.75596119"	"dimensionless"	"direct"	"0.59391264"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.9042 -0.4271"	"dimensionless"	"Unit Vector"	"direct"	"5.64 240.49 0.0"	"micron"	"direct"	"15.9375"	"micron^2"	"direct"	"4.505"	"micron"	"direct"	"5.225"	"micron"	"direct"	"4.01275"	"micron"	"direct"	"15.83875"	"micron"	"direct"	"2.2525"	"micron"	"direct"	"0.76799043"	"dimensionless"	"direct"	"0.79834067"	"dimensionless"	"direct"	"0.64046132"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.213 -0.977"	"dimensionless"	"Unit Vector"	"direct"	"7.09 124.56 0.0"	"micron"	"direct"	"25.0625"	"micron^2"	"direct"	"5.6495"	"micron"	"direct"	"7.229"	"micron"	"direct"	"4.44275"	"micron"	"direct"	"19.13175"	"micron"	"direct"	"2.82475"	"micron"	"direct"	"0.61457325"	"dimensionless"	"direct"	"0.86044846"	"dimensionless"	"direct"	"0.78885976"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.7813 0.6242"	"dimensionless"	"Unit Vector"	"direct"	"7.49 266.8 0.0"	"micron"	"direct"	"35.625"	"micron^2"	"direct"	"6.7355"	"micron"	"direct"	"8.372"	"micron"	"direct"	"5.69625"	"micron"	"direct"	"24.37425"	"micron"	"direct"	"3.36775"	"micron"	"direct"	"0.68039298"	"dimensionless"	"direct"	"0.75353289"	"dimensionless"	"direct"	"0.73284746"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.9908 0.135"	"dimensionless"	"Unit Vector"	"direct"	"6.98 275.2 0.0"	"micron"	"direct"	"23.125"	"micron^2"	"direct"	"5.4265"	"micron"	"direct"	"7.096"	"micron"	"direct"	"4.6685"	"micron"	"direct"	"21.02075"	"micron"	"direct"	"2.71325"	"micron"	"direct"	"0.65790586"	"dimensionless"	"direct"	"0.65765056"	"dimensionless"	"direct"	"0.75310018"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.608 -0.794"	"dimensionless"	"Unit Vector"	"direct"	"7.26 168.84 0.0"	"micron"	"direct"	"34.8125"	"micron^2"	"direct"	"6.6585"	"micron"	"direct"	"7.512"	"micron"	"direct"	"6.09"	"micron"	"direct"	"23.253"	"micron"	"direct"	"3.32925"	"micron"	"direct"	"0.81070288"	"dimensionless"	"direct"	"0.80907185"	"dimensionless"	"direct"	"0.58545781"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.3541 -0.9352"	"dimensionless"	"Unit Vector"	"direct"	"7.02 299.23 0.0"	"micron"	"direct"	"29.6875"	"micron^2"	"direct"	"6.1485"	"micron"	"direct"	"7.731"	"micron"	"direct"	"5.3465"	"micron"	"direct"	"22.546"	"micron"	"direct"	"3.07425"	"micron"	"direct"	"0.69156642"	"dimensionless"	"direct"	"0.73391284"	"dimensionless"	"direct"	"0.72231287"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
"MCDS_S_0000000279.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.5739 -0.8189"	"dimensionless"	"Unit Vector"	"direct"	"7.62 151.42 0.0"	"micron"	"direct"	"32.5"	"micron^2"	"direct"	"6.4335"	"micron"	"direct"	"7.097"	"micron"	"direct"	"6.24025"	"micron"	"direct"	"27.77975"	"micron"	"direct"	"3.21675"	"micron"	"direct"	"0.87927998"	"dimensionless"	"direct"	"0.52922038"	"dimensionless"	"direct"	"0.47630528"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000279.xml"
