"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000099.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.9829 -0.184"	"dimensionless"	"Unit Vector"	"direct"	"2.57 252.18 0.0"	"micron"	"direct"	"28.125"	"micron^2"	"direct"	"5.9845"	"micron"	"direct"	"8.39675"	"micron"	"direct"	"4.42525"	"micron"	"direct"	"21.33875"	"micron"	"direct"	"2.99225"	"micron"	"direct"	"0.52701938"	"dimensionless"	"direct"	"0.77618357"	"dimensionless"	"direct"	"0.84985326"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.5821 -0.8131"	"dimensionless"	"Unit Vector"	"direct"	"4.95 60.84 0.0"	"micron"	"direct"	"27.4375"	"micron^2"	"direct"	"5.911"	"micron"	"direct"	"8.6695"	"micron"	"direct"	"4.469"	"micron"	"direct"	"24.444"	"micron"	"direct"	"2.9555"	"micron"	"direct"	"0.51548532"	"dimensionless"	"direct"	"0.57704522"	"dimensionless"	"direct"	"0.85689841"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.3562 -0.9344"	"dimensionless"	"Unit Vector"	"direct"	"4.46 294.39 0.0"	"micron"	"direct"	"24.0"	"micron^2"	"direct"	"5.5285"	"micron"	"direct"	"7.0715"	"micron"	"direct"	"4.377"	"micron"	"direct"	"18.9245"	"micron"	"direct"	"2.76425"	"micron"	"direct"	"0.61896344"	"dimensionless"	"direct"	"0.8421167"	"dimensionless"	"direct"	"0.78541979"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.129 -0.9917"	"dimensionless"	"Unit Vector"	"direct"	"5.04 344.9 0.0"	"micron"	"direct"	"29.0"	"micron^2"	"direct"	"6.077"	"micron"	"direct"	"6.67575"	"micron"	"direct"	"5.61125"	"micron"	"direct"	"20.13175"	"micron"	"direct"	"3.0385"	"micron"	"direct"	"0.84054226"	"dimensionless"	"direct"	"0.8991762"	"dimensionless"	"direct"	"0.54174598"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.452 -0.892"	"dimensionless"	"Unit Vector"	"direct"	"5.84 391.57 0.0"	"micron"	"direct"	"31.0"	"micron^2"	"direct"	"6.283"	"micron"	"direct"	"7.2265"	"micron"	"direct"	"5.475"	"micron"	"direct"	"20.46025"	"micron"	"direct"	"3.1415"	"micron"	"direct"	"0.75762817"	"dimensionless"	"direct"	"0.93057137"	"dimensionless"	"direct"	"0.65268641"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.7909 -0.6119"	"dimensionless"	"Unit Vector"	"direct"	"7.05 46.27 0.0"	"micron"	"direct"	"35.1875"	"micron^2"	"direct"	"6.694"	"micron"	"direct"	"10.11675"	"micron"	"direct"	"4.816"	"micron"	"direct"	"25.49575"	"micron"	"direct"	"3.347"	"micron"	"direct"	"0.47604221"	"dimensionless"	"direct"	"0.68024082"	"dimensionless"	"direct"	"0.87942243"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.5231 0.8522"	"dimensionless"	"Unit Vector"	"direct"	"6.31 85.34 0.0"	"micron"	"direct"	"33.125"	"micron^2"	"direct"	"6.495"	"micron"	"direct"	"7.51825"	"micron"	"direct"	"5.629"	"micron"	"direct"	"21.6925"	"micron"	"direct"	"3.2475"	"micron"	"direct"	"0.74871147"	"dimensionless"	"direct"	"0.88459919"	"dimensionless"	"direct"	"0.66289602"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.214 0.9768"	"dimensionless"	"Unit Vector"	"direct"	"6.99 7.48 0.0"	"micron"	"direct"	"34.1875"	"micron^2"	"direct"	"6.5985"	"micron"	"direct"	"7.72375"	"micron"	"direct"	"5.6415"	"micron"	"direct"	"21.46025"	"micron"	"direct"	"3.29925"	"micron"	"direct"	"0.73040945"	"dimensionless"	"direct"	"0.93284106"	"dimensionless"	"direct"	"0.68300954"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.9491 0.315"	"dimensionless"	"Unit Vector"	"direct"	"5.97 77.49 0.0"	"micron"	"direct"	"23.375"	"micron^2"	"direct"	"5.456"	"micron"	"direct"	"5.89325"	"micron"	"direct"	"5.0665"	"micron"	"direct"	"17.63175"	"micron"	"direct"	"2.728"	"micron"	"direct"	"0.85971238"	"dimensionless"	"direct"	"0.94486692"	"dimensionless"	"direct"	"0.51077844"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.667 -0.745"	"dimensionless"	"Unit Vector"	"direct"	"5.69 227.91 0.0"	"micron"	"direct"	"14.875"	"micron^2"	"direct"	"4.3525"	"micron"	"direct"	"4.9315"	"micron"	"direct"	"4.0255"	"micron"	"direct"	"16.3995"	"micron"	"direct"	"2.17625"	"micron"	"direct"	"0.81628308"	"dimensionless"	"direct"	"0.69503332"	"dimensionless"	"direct"	"0.57765209"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.3129 -0.9498"	"dimensionless"	"Unit Vector"	"direct"	"8.01 383.38 0.0"	"micron"	"direct"	"36.6875"	"micron^2"	"direct"	"6.8355"	"micron"	"direct"	"9.747"	"micron"	"direct"	"4.85725"	"micron"	"direct"	"24.96025"	"micron"	"direct"	"3.41775"	"micron"	"direct"	"0.49833282"	"dimensionless"	"direct"	"0.73999728"	"dimensionless"	"direct"	"0.86698581"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.9943 -0.107"	"dimensionless"	"Unit Vector"	"direct"	"6.25 36.03 0.0"	"micron"	"direct"	"36.3125"	"micron^2"	"direct"	"6.8"	"micron"	"direct"	"8.95175"	"micron"	"direct"	"5.19275"	"micron"	"direct"	"23.46025"	"micron"	"direct"	"3.4"	"micron"	"direct"	"0.58008211"	"dimensionless"	"direct"	"0.82908822"	"dimensionless"	"direct"	"0.81455801"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.7901 -0.613"	"dimensionless"	"Unit Vector"	"direct"	"7.36 25.67 0.0"	"micron"	"direct"	"38.3125"	"micron^2"	"direct"	"6.985"	"micron"	"direct"	"8.4075"	"micron"	"direct"	"5.82375"	"micron"	"direct"	"23.728"	"micron"	"direct"	"3.4925"	"micron"	"direct"	"0.6926851"	"dimensionless"	"direct"	"0.85512202"	"dimensionless"	"direct"	"0.72124015"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.775 -0.632"	"dimensionless"	"Unit Vector"	"direct"	"6.86 247.25 0.0"	"micron"	"direct"	"24.125"	"micron^2"	"direct"	"5.543"	"micron"	"direct"	"8.11"	"micron"	"direct"	"3.8285"	"micron"	"direct"	"20.02075"	"micron"	"direct"	"2.7715"	"micron"	"direct"	"0.47207152"	"dimensionless"	"direct"	"0.75633901"	"dimensionless"	"direct"	"0.88156025"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.9999 -0.011"	"dimensionless"	"Unit Vector"	"direct"	"6.39 275.85 0.0"	"micron"	"direct"	"20.6875"	"micron^2"	"direct"	"5.1325"	"micron"	"direct"	"5.6365"	"micron"	"direct"	"4.72125"	"micron"	"direct"	"16.7175"	"micron"	"direct"	"2.56625"	"micron"	"direct"	"0.83762086"	"dimensionless"	"direct"	"0.93019759"	"dimensionless"	"direct"	"0.54625204"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.977 -0.213"	"dimensionless"	"Unit Vector"	"direct"	"8.2 16.59 0.0"	"micron"	"direct"	"20.6875"	"micron^2"	"direct"	"5.1325"	"micron"	"direct"	"8.431"	"micron"	"direct"	"4.75075"	"micron"	"direct"	"27.34925"	"micron"	"direct"	"2.56625"	"micron"	"direct"	"0.56348594"	"dimensionless"	"direct"	"0.34755779"	"dimensionless"	"direct"	"0.82612565"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.9491 -0.315"	"dimensionless"	"Unit Vector"	"direct"	"8.57 201.26 0.0"	"micron"	"direct"	"43.75"	"micron^2"	"direct"	"7.464"	"micron"	"direct"	"8.5385"	"micron"	"direct"	"6.55325"	"micron"	"direct"	"24.81375"	"micron"	"direct"	"3.732"	"micron"	"direct"	"0.76749429"	"dimensionless"	"direct"	"0.8929006"	"dimensionless"	"direct"	"0.64105578"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.9346 0.3558"	"dimensionless"	"Unit Vector"	"direct"	"8.22 213.48 0.0"	"micron"	"direct"	"29.3125"	"micron^2"	"direct"	"6.1095"	"micron"	"direct"	"7.359"	"micron"	"direct"	"5.09075"	"micron"	"direct"	"20.546"	"micron"	"direct"	"3.05475"	"micron"	"direct"	"0.69177198"	"dimensionless"	"direct"	"0.87258583"	"dimensionless"	"direct"	"0.72211601"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.6057 -0.7957"	"dimensionless"	"Unit Vector"	"direct"	"8.84 239.97 0.0"	"micron"	"direct"	"33.0"	"micron^2"	"direct"	"6.4825"	"micron"	"direct"	"8.33025"	"micron"	"direct"	"5.0845"	"micron"	"direct"	"22.3995"	"micron"	"direct"	"3.24125"	"micron"	"direct"	"0.61036584"	"dimensionless"	"direct"	"0.82650818"	"dimensionless"	"direct"	"0.79211965"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.2061 0.9785"	"dimensionless"	"Unit Vector"	"direct"	"8.45 325.43 0.0"	"micron"	"direct"	"16.8125"	"micron^2"	"direct"	"4.627"	"micron"	"direct"	"6.7225"	"micron"	"direct"	"3.26075"	"micron"	"direct"	"17.2175"	"micron"	"direct"	"2.3135"	"micron"	"direct"	"0.4850502"	"dimensionless"	"direct"	"0.71269215"	"dimensionless"	"direct"	"0.87448631"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.3111 -0.9504"	"dimensionless"	"Unit Vector"	"direct"	"9.04 304.19 0.0"	"micron"	"direct"	"30.1875"	"micron^2"	"direct"	"6.2005"	"micron"	"direct"	"7.0435"	"micron"	"direct"	"5.471"	"micron"	"direct"	"19.98525"	"micron"	"direct"	"3.10025"	"micron"	"direct"	"0.77674452"	"dimensionless"	"direct"	"0.94976867"	"dimensionless"	"direct"	"0.62981581"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.8984 -0.4392"	"dimensionless"	"Unit Vector"	"direct"	"8.79 313.17 0.0"	"micron"	"direct"	"36.1875"	"micron^2"	"direct"	"6.7885"	"micron"	"direct"	"9.087"	"micron"	"direct"	"5.097"	"micron"	"direct"	"23.37425"	"micron"	"direct"	"3.39425"	"micron"	"direct"	"0.56091119"	"dimensionless"	"direct"	"0.83232526"	"dimensionless"	"direct"	"0.82787598"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.6649 0.7469"	"dimensionless"	"Unit Vector"	"direct"	"8.6 162.44 0.0"	"micron"	"direct"	"22.1875"	"micron^2"	"direct"	"5.3155"	"micron"	"direct"	"6.446"	"micron"	"direct"	"4.76425"	"micron"	"direct"	"19.49425"	"micron"	"direct"	"2.65775"	"micron"	"direct"	"0.73910177"	"dimensionless"	"direct"	"0.73367745"	"dimensionless"	"direct"	"0.67359378"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.8371 0.5471"	"dimensionless"	"Unit Vector"	"direct"	"10.24 118.41 0.0"	"micron"	"direct"	"66.625"	"micron^2"	"direct"	"9.211"	"micron"	"direct"	"11.02675"	"micron"	"direct"	"7.895"	"micron"	"direct"	"31.70275"	"micron"	"direct"	"4.6055"	"micron"	"direct"	"0.71598612"	"dimensionless"	"direct"	"0.83301575"	"dimensionless"	"direct"	"0.69811451"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.77 -0.638"	"dimensionless"	"Unit Vector"	"direct"	"10.1 98.13 0.0"	"micron"	"direct"	"33.125"	"micron^2"	"direct"	"6.495"	"micron"	"direct"	"7.8145"	"micron"	"direct"	"5.41375"	"micron"	"direct"	"21.81375"	"micron"	"direct"	"3.2475"	"micron"	"direct"	"0.69278265"	"dimensionless"	"direct"	"0.87479257"	"dimensionless"	"direct"	"0.72114645"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.7302 0.6832"	"dimensionless"	"Unit Vector"	"direct"	"12.58 167.11 0.0"	"micron"	"direct"	"76.125"	"micron^2"	"direct"	"9.846"	"micron"	"direct"	"13.11825"	"micron"	"direct"	"7.96475"	"micron"	"direct"	"38.71325"	"micron"	"direct"	"4.923"	"micron"	"direct"	"0.60715034"	"dimensionless"	"direct"	"0.6382898"	"dimensionless"	"direct"	"0.79458697"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.7576 -0.6527"	"dimensionless"	"Unit Vector"	"direct"	"10.77 233.92 0.0"	"micron"	"direct"	"22.4375"	"micron^2"	"direct"	"5.3455"	"micron"	"direct"	"8.21025"	"micron"	"direct"	"3.9005"	"micron"	"direct"	"20.81375"	"micron"	"direct"	"2.67275"	"micron"	"direct"	"0.47507689"	"dimensionless"	"direct"	"0.65085413"	"dimensionless"	"direct"	"0.87994429"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.9983 -0.058"	"dimensionless"	"Unit Vector"	"direct"	"10.0 32.27 0.0"	"micron"	"direct"	"18.6875"	"micron^2"	"direct"	"4.8785"	"micron"	"direct"	"5.82025"	"micron"	"direct"	"4.12425"	"micron"	"direct"	"16.4245"	"micron"	"direct"	"2.43925"	"micron"	"direct"	"0.70860358"	"dimensionless"	"direct"	"0.87051599"	"dimensionless"	"direct"	"0.7056068"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.929 -0.37"	"dimensionless"	"Unit Vector"	"direct"	"10.92 107.68 0.0"	"micron"	"direct"	"32.0"	"micron^2"	"direct"	"6.3835"	"micron"	"direct"	"7.36125"	"micron"	"direct"	"5.7635"	"micron"	"direct"	"21.8995"	"micron"	"direct"	"3.19175"	"micron"	"direct"	"0.78295127"	"dimensionless"	"direct"	"0.83847756"	"dimensionless"	"direct"	"0.62208305"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.9498 -0.3129"	"dimensionless"	"Unit Vector"	"direct"	"10.78 361.83 0.0"	"micron"	"direct"	"28.0625"	"micron^2"	"direct"	"5.978"	"micron"	"direct"	"7.21075"	"micron"	"direct"	"5.0095"	"micron"	"direct"	"20.046"	"micron"	"direct"	"2.989"	"micron"	"direct"	"0.69472662"	"dimensionless"	"direct"	"0.87756798"	"dimensionless"	"direct"	"0.71927388"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.9117 -0.4109"	"dimensionless"	"Unit Vector"	"direct"	"10.92 56.02 0.0"	"micron"	"direct"	"24.75"	"micron^2"	"direct"	"5.614"	"micron"	"direct"	"6.34775"	"micron"	"direct"	"4.999"	"micron"	"direct"	"18.33875"	"micron"	"direct"	"2.807"	"micron"	"direct"	"0.78752314"	"dimensionless"	"direct"	"0.92479529"	"dimensionless"	"direct"	"0.61628509"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
"MCDS_S_0000000099.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.8442 -0.5361"	"dimensionless"	"Unit Vector"	"direct"	"12.08 77.42 0.0"	"micron"	"direct"	"30.125"	"micron^2"	"direct"	"6.194"	"micron"	"direct"	"7.00875"	"micron"	"direct"	"5.50025"	"micron"	"direct"	"20.52075"	"micron"	"direct"	"3.097"	"micron"	"direct"	"0.78476904"	"dimensionless"	"direct"	"0.89898089"	"dimensionless"	"direct"	"0.61978832"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000099.xml"
