"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000182.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.7021 -0.7121"	"dimensionless"	"Unit Vector"	"direct"	"6.03 196.73 0.0"	"micron"	"direct"	"14.875"	"micron^2"	"direct"	"4.3525"	"micron"	"direct"	"6.53575"	"micron"	"direct"	"3.8835"	"micron"	"direct"	"19.9245"	"micron"	"direct"	"2.17625"	"micron"	"direct"	"0.59419347"	"dimensionless"	"direct"	"0.47086019"	"dimensionless"	"direct"	"0.80432215"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.352 -0.936"	"dimensionless"	"Unit Vector"	"direct"	"8.18 62.17 0.0"	"micron"	"direct"	"25.9375"	"micron^2"	"direct"	"5.747"	"micron"	"direct"	"8.35525"	"micron"	"direct"	"4.65675"	"micron"	"direct"	"23.571"	"micron"	"direct"	"2.8735"	"micron"	"direct"	"0.55734418"	"dimensionless"	"direct"	"0.5866539"	"dimensionless"	"direct"	"0.83028155"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.108 0.9941"	"dimensionless"	"Unit Vector"	"direct"	"8.75 320.47 0.0"	"micron"	"direct"	"30.9375"	"micron^2"	"direct"	"6.277"	"micron"	"direct"	"6.94975"	"micron"	"direct"	"5.71625"	"micron"	"direct"	"20.77825"	"micron"	"direct"	"3.1385"	"micron"	"direct"	"0.8225116"	"dimensionless"	"direct"	"0.90048637"	"dimensionless"	"direct"	"0.56874833"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.8848 0.4659"	"dimensionless"	"Unit Vector"	"direct"	"9.39 25.85 0.0"	"micron"	"direct"	"53.5625"	"micron^2"	"direct"	"8.259"	"micron"	"direct"	"10.902"	"micron"	"direct"	"6.3435"	"micron"	"direct"	"30.4705"	"micron"	"direct"	"4.1295"	"micron"	"direct"	"0.58186571"	"dimensionless"	"direct"	"0.72495582"	"dimensionless"	"direct"	"0.81328488"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.7302 -0.6832"	"dimensionless"	"Unit Vector"	"direct"	"10.56 147.03 0.0"	"micron"	"direct"	"58.5"	"micron^2"	"direct"	"8.6315"	"micron"	"direct"	"10.7125"	"micron"	"direct"	"7.1615"	"micron"	"direct"	"33.21175"	"micron"	"direct"	"4.31575"	"micron"	"direct"	"0.66851809"	"dimensionless"	"direct"	"0.66647246"	"dimensionless"	"direct"	"0.74369588"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.031 -0.9995"	"dimensionless"	"Unit Vector"	"direct"	"8.66 284.57 0.0"	"micron"	"direct"	"20.8125"	"micron^2"	"direct"	"5.148"	"micron"	"direct"	"6.70725"	"micron"	"direct"	"4.6255"	"micron"	"direct"	"20.5105"	"micron"	"direct"	"2.574"	"micron"	"direct"	"0.6896269"	"dimensionless"	"direct"	"0.62170108"	"dimensionless"	"direct"	"0.72416486"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.9907 -0.136"	"dimensionless"	"Unit Vector"	"direct"	"7.65 45.03 0.0"	"micron"	"direct"	"17.5625"	"micron^2"	"direct"	"4.729"	"micron"	"direct"	"6.67825"	"micron"	"direct"	"3.5735"	"micron"	"direct"	"19.0105"	"micron"	"direct"	"2.3645"	"micron"	"direct"	"0.53509527"	"dimensionless"	"direct"	"0.61067357"	"dimensionless"	"direct"	"0.84479172"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.89 0.456"	"dimensionless"	"Unit Vector"	"direct"	"10.64 78.74 0.0"	"micron"	"direct"	"56.5625"	"micron^2"	"direct"	"8.487"	"micron"	"direct"	"11.71675"	"micron"	"direct"	"7.10775"	"micron"	"direct"	"38.77375"	"micron"	"direct"	"4.2435"	"micron"	"direct"	"0.60663153"	"dimensionless"	"direct"	"0.47278409"	"dimensionless"	"direct"	"0.79498313"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.9468 0.3219"	"dimensionless"	"Unit Vector"	"direct"	"9.64 289.73 0.0"	"micron"	"direct"	"20.5625"	"micron^2"	"direct"	"5.117"	"micron"	"direct"	"6.37675"	"micron"	"direct"	"4.33325"	"micron"	"direct"	"19.0355"	"micron"	"direct"	"2.5585"	"micron"	"direct"	"0.67953895"	"dimensionless"	"direct"	"0.71311111"	"dimensionless"	"direct"	"0.73363943"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.9597 -0.2809"	"dimensionless"	"Unit Vector"	"direct"	"12.55 311.99 0.0"	"micron"	"direct"	"70.4375"	"micron^2"	"direct"	"9.471"	"micron"	"direct"	"12.21075"	"micron"	"direct"	"7.8335"	"micron"	"direct"	"40.85975"	"micron"	"direct"	"4.7355"	"micron"	"direct"	"0.64152489"	"dimensionless"	"direct"	"0.53017884"	"dimensionless"	"direct"	"0.76710222"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.8461 -0.5331"	"dimensionless"	"Unit Vector"	"direct"	"13.24 221.17 0.0"	"micron"	"direct"	"72.625"	"micron^2"	"direct"	"9.617"	"micron"	"direct"	"11.36875"	"micron"	"direct"	"8.4315"	"micron"	"direct"	"35.324"	"micron"	"direct"	"4.8085"	"micron"	"direct"	"0.74163826"	"dimensionless"	"direct"	"0.73140219"	"dimensionless"	"direct"	"0.67080004"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.9923 0.124"	"dimensionless"	"Unit Vector"	"direct"	"14.51 176.62 0.0"	"micron"	"direct"	"117.75"	"micron^2"	"direct"	"12.2455"	"micron"	"direct"	"15.80775"	"micron"	"direct"	"9.84325"	"micron"	"direct"	"46.231"	"micron"	"direct"	"6.12275"	"micron"	"direct"	"0.62268508"	"dimensionless"	"direct"	"0.69231574"	"dimensionless"	"direct"	"0.78247255"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.931 0.365"	"dimensionless"	"Unit Vector"	"direct"	"17.12 118.77 0.0"	"micron"	"direct"	"74.4375"	"micron^2"	"direct"	"9.7365"	"micron"	"direct"	"12.78425"	"micron"	"direct"	"8.844"	"micron"	"direct"	"44.42175"	"micron"	"direct"	"4.86825"	"micron"	"direct"	"0.69178872"	"dimensionless"	"direct"	"0.4740349"	"dimensionless"	"direct"	"0.72209997"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.4141 0.9102"	"dimensionless"	"Unit Vector"	"direct"	"17.78 137.6 0.0"	"micron"	"direct"	"90.4375"	"micron^2"	"direct"	"10.7315"	"micron"	"direct"	"11.866"	"micron"	"direct"	"9.8945"	"micron"	"direct"	"39.6525"	"micron"	"direct"	"5.36575"	"micron"	"direct"	"0.83385303"	"dimensionless"	"direct"	"0.72279854"	"dimensionless"	"direct"	"0.55198653"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.7781 -0.6281"	"dimensionless"	"Unit Vector"	"direct"	"14.6 71.88 0.0"	"micron"	"direct"	"36.625"	"micron^2"	"direct"	"6.8295"	"micron"	"direct"	"8.921"	"micron"	"direct"	"5.6485"	"micron"	"direct"	"25.20275"	"micron"	"direct"	"3.41475"	"micron"	"direct"	"0.63316893"	"dimensionless"	"direct"	"0.72458883"	"dimensionless"	"direct"	"0.77401364"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.7422 0.6702"	"dimensionless"	"Unit Vector"	"direct"	"16.75 196.25 0.0"	"micron"	"direct"	"83.0625"	"micron^2"	"direct"	"10.285"	"micron"	"direct"	"12.21775"	"micron"	"direct"	"8.88625"	"micron"	"direct"	"39.53125"	"micron"	"direct"	"5.1425"	"micron"	"direct"	"0.72732295"	"dimensionless"	"direct"	"0.66793433"	"dimensionless"	"direct"	"0.68629536"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.9302 -0.3671"	"dimensionless"	"Unit Vector"	"direct"	"17.33 208.54 0.0"	"micron"	"direct"	"100.0"	"micron^2"	"direct"	"11.285"	"micron"	"direct"	"13.28275"	"micron"	"direct"	"10.28225"	"micron"	"direct"	"42.6275"	"micron"	"direct"	"5.6425"	"micron"	"direct"	"0.77410551"	"dimensionless"	"direct"	"0.69156043"	"dimensionless"	"direct"	"0.6330566"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.139 0.9903"	"dimensionless"	"Unit Vector"	"direct"	"17.82 129.09 0.0"	"micron"	"direct"	"21.0"	"micron^2"	"direct"	"5.1715"	"micron"	"direct"	"8.1585"	"micron"	"direct"	"3.83425"	"micron"	"direct"	"24.037"	"micron"	"direct"	"2.58575"	"micron"	"direct"	"0.46996997"	"dimensionless"	"direct"	"0.45673956"	"dimensionless"	"direct"	"0.8826824"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.853 0.522"	"dimensionless"	"Unit Vector"	"direct"	"20.38 28.72 0.0"	"micron"	"direct"	"71.3125"	"micron^2"	"direct"	"9.5295"	"micron"	"direct"	"11.3725"	"micron"	"direct"	"8.389"	"micron"	"direct"	"36.84925"	"micron"	"direct"	"4.76475"	"micron"	"direct"	"0.73765663"	"dimensionless"	"direct"	"0.65996092"	"dimensionless"	"direct"	"0.67517605"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.9997 -0.023"	"dimensionless"	"Unit Vector"	"direct"	"18.14 79.59 0.0"	"micron"	"direct"	"38.375"	"micron^2"	"direct"	"6.9905"	"micron"	"direct"	"7.9705"	"micron"	"direct"	"6.305"	"micron"	"direct"	"25.37425"	"micron"	"direct"	"3.49525"	"micron"	"direct"	"0.79104197"	"dimensionless"	"direct"	"0.74898276"	"dimensionless"	"direct"	"0.61176189"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.392 -0.92"	"dimensionless"	"Unit Vector"	"direct"	"22.46 68.4 0.0"	"micron"	"direct"	"136.375"	"micron^2"	"direct"	"13.1785"	"micron"	"direct"	"14.74375"	"micron"	"direct"	"12.36575"	"micron"	"direct"	"51.7575"	"micron"	"direct"	"6.58925"	"micron"	"direct"	"0.83871132"	"dimensionless"	"direct"	"0.63973196"	"dimensionless"	"direct"	"0.54457628"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.349 0.9371"	"dimensionless"	"Unit Vector"	"direct"	"22.19 4.47 0.0"	"micron"	"direct"	"47.8125"	"micron^2"	"direct"	"7.803"	"micron"	"direct"	"13.31"	"micron"	"direct"	"5.0075"	"micron"	"direct"	"40.9365"	"micron"	"direct"	"3.9015"	"micron"	"direct"	"0.37622089"	"dimensionless"	"direct"	"0.35853363"	"dimensionless"	"direct"	"0.92653"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.6909 0.7229"	"dimensionless"	"Unit Vector"	"direct"	"17.94 269.8 0.0"	"micron"	"direct"	"14.4375"	"micron^2"	"direct"	"4.288"	"micron"	"direct"	"9.89025"	"micron"	"direct"	"3.62275"	"micron"	"direct"	"23.9085"	"micron"	"direct"	"2.144"	"micron"	"direct"	"0.36629509"	"dimensionless"	"direct"	"0.3173929"	"dimensionless"	"direct"	"0.93049874"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.7709 0.6369"	"dimensionless"	"Unit Vector"	"direct"	"23.09 166.55 0.0"	"micron"	"direct"	"104.5"	"micron^2"	"direct"	"11.536"	"micron"	"direct"	"12.99"	"micron"	"direct"	"10.3435"	"micron"	"direct"	"40.506"	"micron"	"direct"	"5.768"	"micron"	"direct"	"0.79626636"	"dimensionless"	"direct"	"0.8003638"	"dimensionless"	"direct"	"0.60494618"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.058 -0.9983"	"dimensionless"	"Unit Vector"	"direct"	"27.53 147.21 0.0"	"micron"	"direct"	"143.4375"	"micron^2"	"direct"	"13.5155"	"micron"	"direct"	"16.18625"	"micron"	"direct"	"12.50125"	"micron"	"direct"	"64.35375"	"micron"	"direct"	"6.75775"	"micron"	"direct"	"0.77233763"	"dimensionless"	"direct"	"0.43523604"	"dimensionless"	"direct"	"0.63521223"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.142 -0.9899"	"dimensionless"	"Unit Vector"	"direct"	"23.81 325.57 0.0"	"micron"	"direct"	"48.25"	"micron^2"	"direct"	"7.8385"	"micron"	"direct"	"10.6905"	"micron"	"direct"	"5.81425"	"micron"	"direct"	"27.81375"	"micron"	"direct"	"3.91925"	"micron"	"direct"	"0.54387073"	"dimensionless"	"direct"	"0.78376901"	"dimensionless"	"direct"	"0.83916901"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.9874 -0.1581"	"dimensionless"	"Unit Vector"	"direct"	"21.59 238.6 0.0"	"micron"	"direct"	"36.4375"	"micron^2"	"direct"	"6.812"	"micron"	"direct"	"10.4925"	"micron"	"direct"	"6.13975"	"micron"	"direct"	"33.2205"	"micron"	"direct"	"3.406"	"micron"	"direct"	"0.58515606"	"dimensionless"	"direct"	"0.41490255"	"dimensionless"	"direct"	"0.8109207"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.9912 -0.132"	"dimensionless"	"Unit Vector"	"direct"	"22.28 288.2 0.0"	"micron"	"direct"	"41.5"	"micron^2"	"direct"	"7.27"	"micron"	"direct"	"9.60425"	"micron"	"direct"	"5.63075"	"micron"	"direct"	"25.87425"	"micron"	"direct"	"3.635"	"micron"	"direct"	"0.58627691"	"dimensionless"	"direct"	"0.77897303"	"dimensionless"	"direct"	"0.81011072"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
"MCDS_S_0000000182.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.6681 0.7441"	"dimensionless"	"Unit Vector"	"direct"	"23.55 175.23 0.0"	"micron"	"direct"	"36.75"	"micron^2"	"direct"	"6.841"	"micron"	"direct"	"8.881"	"micron"	"direct"	"5.41175"	"micron"	"direct"	"24.56375"	"micron"	"direct"	"3.4205"	"micron"	"direct"	"0.60936268"	"dimensionless"	"direct"	"0.76538134"	"dimensionless"	"direct"	"0.79289162"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000182.xml"
