"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000214.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.8484 -0.5293"	"dimensionless"	"Unit Vector"	"direct"	"3.2 430.33 0.0"	"micron"	"direct"	"21.4375"	"micron^2"	"direct"	"5.225"	"micron"	"direct"	"11.05125"	"micron"	"direct"	"2.9355"	"micron"	"direct"	"26.185"	"micron"	"direct"	"2.6125"	"micron"	"direct"	"0.26562606"	"dimensionless"	"direct"	"0.39289712"	"dimensionless"	"direct"	"0.96407614"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.973 0.231"	"dimensionless"	"Unit Vector"	"direct"	"5.76 11.65 0.0"	"micron"	"direct"	"49.75"	"micron^2"	"direct"	"7.9595"	"micron"	"direct"	"10.15725"	"micron"	"direct"	"6.66525"	"micron"	"direct"	"32.70275"	"micron"	"direct"	"3.97975"	"micron"	"direct"	"0.65620616"	"dimensionless"	"direct"	"0.58456714"	"dimensionless"	"direct"	"0.75458166"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.9494 -0.3141"	"dimensionless"	"Unit Vector"	"direct"	"4.97 174.82 0.0"	"micron"	"direct"	"13.0625"	"micron^2"	"direct"	"4.0785"	"micron"	"direct"	"6.495"	"micron"	"direct"	"2.707"	"micron"	"direct"	"15.864"	"micron"	"direct"	"2.03925"	"micron"	"direct"	"0.41678214"	"dimensionless"	"direct"	"0.65224501"	"dimensionless"	"direct"	"0.90900641"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.7816 -0.6237"	"dimensionless"	"Unit Vector"	"direct"	"8.65 84.5 0.0"	"micron"	"direct"	"60.8125"	"micron^2"	"direct"	"8.8"	"micron"	"direct"	"11.5795"	"micron"	"direct"	"6.95025"	"micron"	"direct"	"30.84925"	"micron"	"direct"	"4.4"	"micron"	"direct"	"0.60022022"	"dimensionless"	"direct"	"0.80299622"	"dimensionless"	"direct"	"0.79983479"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.7618 0.6478"	"dimensionless"	"Unit Vector"	"direct"	"8.66 220.47 0.0"	"micron"	"direct"	"50.375"	"micron^2"	"direct"	"8.0095"	"micron"	"direct"	"9.887"	"micron"	"direct"	"6.816"	"micron"	"direct"	"28.87425"	"micron"	"direct"	"4.00475"	"micron"	"direct"	"0.68939011"	"dimensionless"	"direct"	"0.75928269"	"dimensionless"	"direct"	"0.72439028"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.9552 0.2961"	"dimensionless"	"Unit Vector"	"direct"	"7.0 247.25 0.0"	"micron"	"direct"	"22.75"	"micron^2"	"direct"	"5.3825"	"micron"	"direct"	"9.06"	"micron"	"direct"	"3.4855"	"micron"	"direct"	"23.38175"	"micron"	"direct"	"2.69125"	"micron"	"direct"	"0.38471302"	"dimensionless"	"direct"	"0.52292239"	"dimensionless"	"direct"	"0.92303623"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.3129 0.9498"	"dimensionless"	"Unit Vector"	"direct"	"10.92 118.22 0.0"	"micron"	"direct"	"68.1875"	"micron^2"	"direct"	"9.3185"	"micron"	"direct"	"13.23575"	"micron"	"direct"	"7.1365"	"micron"	"direct"	"37.06675"	"micron"	"direct"	"4.65925"	"micron"	"direct"	"0.53918365"	"dimensionless"	"direct"	"0.62365673"	"dimensionless"	"direct"	"0.84218822"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.9762 0.217"	"dimensionless"	"Unit Vector"	"direct"	"8.0 403.73 0.0"	"micron"	"direct"	"33.1875"	"micron^2"	"direct"	"6.501"	"micron"	"direct"	"7.31"	"micron"	"direct"	"6.6645"	"micron"	"direct"	"26.49575"	"micron"	"direct"	"3.2505"	"micron"	"direct"	"0.91169631"	"dimensionless"	"direct"	"0.59406227"	"dimensionless"	"direct"	"0.41086475"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.8311 0.5561"	"dimensionless"	"Unit Vector"	"direct"	"9.35 257.87 0.0"	"micron"	"direct"	"45.75"	"micron^2"	"direct"	"7.633"	"micron"	"direct"	"8.99975"	"micron"	"direct"	"6.694"	"micron"	"direct"	"26.753"	"micron"	"direct"	"3.8165"	"micron"	"direct"	"0.74379844"	"dimensionless"	"direct"	"0.80325971"	"dimensionless"	"direct"	"0.66840398"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.9768 -0.214"	"dimensionless"	"Unit Vector"	"direct"	"7.22 329.67 0.0"	"micron"	"direct"	"13.125"	"micron^2"	"direct"	"4.0885"	"micron"	"direct"	"4.4715"	"micron"	"direct"	"3.9055"	"micron"	"direct"	"13.5355"	"micron"	"direct"	"2.04425"	"micron"	"direct"	"0.87342055"	"dimensionless"	"direct"	"0.90024469"	"dimensionless"	"direct"	"0.48696667"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.029 -0.9996"	"dimensionless"	"Unit Vector"	"direct"	"9.08 1.67 0.0"	"micron"	"direct"	"14.875"	"micron^2"	"direct"	"4.3525"	"micron"	"direct"	"6.214"	"micron"	"direct"	"3.312"	"micron"	"direct"	"15.7175"	"micron"	"direct"	"2.17625"	"micron"	"direct"	"0.53299002"	"dimensionless"	"direct"	"0.75665847"	"dimensionless"	"direct"	"0.84612153"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.9996 0.028"	"dimensionless"	"Unit Vector"	"direct"	"10.76 323.77 0.0"	"micron"	"direct"	"62.25"	"micron^2"	"direct"	"8.9035"	"micron"	"direct"	"11.57975"	"micron"	"direct"	"7.4445"	"micron"	"direct"	"33.41"	"micron"	"direct"	"4.45175"	"micron"	"direct"	"0.64288953"	"dimensionless"	"direct"	"0.70080351"	"dimensionless"	"direct"	"0.76595891"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.7258 -0.6879"	"dimensionless"	"Unit Vector"	"direct"	"9.63 173.73 0.0"	"micron"	"direct"	"31.375"	"micron^2"	"direct"	"6.321"	"micron"	"direct"	"6.762"	"micron"	"direct"	"5.97625"	"micron"	"direct"	"20.8995"	"micron"	"direct"	"3.1605"	"micron"	"direct"	"0.88379917"	"dimensionless"	"direct"	"0.90265503"	"dimensionless"	"direct"	"0.46786646"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.9842 0.177"	"dimensionless"	"Unit Vector"	"direct"	"8.35 241.12 0.0"	"micron"	"direct"	"15.875"	"micron^2"	"direct"	"4.4965"	"micron"	"direct"	"5.26125"	"micron"	"direct"	"3.92725"	"micron"	"direct"	"15.16575"	"micron"	"direct"	"2.24825"	"micron"	"direct"	"0.74644809"	"dimensionless"	"direct"	"0.86735286"	"dimensionless"	"direct"	"0.66544365"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.8081 -0.5891"	"dimensionless"	"Unit Vector"	"direct"	"10.78 375.49 0.0"	"micron"	"direct"	"52.1875"	"micron^2"	"direct"	"8.1525"	"micron"	"direct"	"9.20575"	"micron"	"direct"	"8.04125"	"micron"	"direct"	"32.117"	"micron"	"direct"	"4.07625"	"micron"	"direct"	"0.87350297"	"dimensionless"	"direct"	"0.63577934"	"dimensionless"	"direct"	"0.48681881"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.7539 -0.6569"	"dimensionless"	"Unit Vector"	"direct"	"11.36 107.53 0.0"	"micron"	"direct"	"34.5"	"micron^2"	"direct"	"6.6285"	"micron"	"direct"	"8.127"	"micron"	"direct"	"5.44825"	"micron"	"direct"	"22.52075"	"micron"	"direct"	"3.31425"	"micron"	"direct"	"0.67038883"	"dimensionless"	"direct"	"0.85479753"	"dimensionless"	"direct"	"0.74200999"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.6649 0.7469"	"dimensionless"	"Unit Vector"	"direct"	"10.72 206.2 0.0"	"micron"	"direct"	"22.75"	"micron^2"	"direct"	"5.3825"	"micron"	"direct"	"5.654"	"micron"	"direct"	"5.52425"	"micron"	"direct"	"22.9085"	"micron"	"direct"	"2.69125"	"micron"	"direct"	"0.97705164"	"dimensionless"	"direct"	"0.5447509"	"dimensionless"	"direct"	"0.21300254"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.029 0.9996"	"dimensionless"	"Unit Vector"	"direct"	"13.37 160.62 0.0"	"micron"	"direct"	"45.3125"	"micron^2"	"direct"	"7.5965"	"micron"	"direct"	"9.4155"	"micron"	"direct"	"6.234"	"micron"	"direct"	"26.1925"	"micron"	"direct"	"3.79825"	"micron"	"direct"	"0.66209973"	"dimensionless"	"direct"	"0.82999215"	"dimensionless"	"direct"	"0.74941574"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.9903 0.139"	"dimensionless"	"Unit Vector"	"direct"	"10.79 248.2 0.0"	"micron"	"direct"	"27.8125"	"micron^2"	"direct"	"5.9515"	"micron"	"direct"	"10.45025"	"micron"	"direct"	"3.5215"	"micron"	"direct"	"24.071"	"micron"	"direct"	"2.97575"	"micron"	"direct"	"0.33697758"	"dimensionless"	"direct"	"0.60320041"	"dimensionless"	"direct"	"0.94151267"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.1959 -0.9806"	"dimensionless"	"Unit Vector"	"direct"	"13.37 179.69 0.0"	"micron"	"direct"	"39.375"	"micron^2"	"direct"	"7.081"	"micron"	"direct"	"8.68025"	"micron"	"direct"	"6.39625"	"micron"	"direct"	"27.52075"	"micron"	"direct"	"3.5405"	"micron"	"direct"	"0.73687394"	"dimensionless"	"direct"	"0.65329585"	"dimensionless"	"direct"	"0.67603018"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.9089 0.417"	"dimensionless"	"Unit Vector"	"direct"	"13.61 98.44 0.0"	"micron"	"direct"	"51.375"	"micron^2"	"direct"	"8.0885"	"micron"	"direct"	"9.3185"	"micron"	"direct"	"7.23"	"micron"	"direct"	"27.7885"	"micron"	"direct"	"4.04425"	"micron"	"direct"	"0.77587595"	"dimensionless"	"direct"	"0.83604853"	"dimensionless"	"direct"	"0.6308855"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.5908 -0.8068"	"dimensionless"	"Unit Vector"	"direct"	"14.08 194.07 0.0"	"micron"	"direct"	"42.875"	"micron^2"	"direct"	"7.389"	"micron"	"direct"	"11.14875"	"micron"	"direct"	"5.0135"	"micron"	"direct"	"28.435"	"micron"	"direct"	"3.6945"	"micron"	"direct"	"0.44969167"	"dimensionless"	"direct"	"0.66635787"	"dimensionless"	"direct"	"0.89318386"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.719 -0.695"	"dimensionless"	"Unit Vector"	"direct"	"14.46 81.37 0.0"	"micron"	"direct"	"38.5"	"micron^2"	"direct"	"7.002"	"micron"	"direct"	"8.86925"	"micron"	"direct"	"5.73725"	"micron"	"direct"	"24.37425"	"micron"	"direct"	"3.501"	"micron"	"direct"	"0.6468698"	"dimensionless"	"direct"	"0.81434432"	"dimensionless"	"direct"	"0.76260046"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.7844 -0.6203"	"dimensionless"	"Unit Vector"	"direct"	"14.01 153.81 0.0"	"micron"	"direct"	"36.0"	"micron^2"	"direct"	"6.771"	"micron"	"direct"	"9.57725"	"micron"	"direct"	"4.8445"	"micron"	"direct"	"23.87425"	"micron"	"direct"	"3.3855"	"micron"	"direct"	"0.50583414"	"dimensionless"	"direct"	"0.79369362"	"dimensionless"	"direct"	"0.86263076"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.173 -0.9849"	"dimensionless"	"Unit Vector"	"direct"	"15.48 231.44 0.0"	"micron"	"direct"	"53.375"	"micron^2"	"direct"	"8.2445"	"micron"	"direct"	"10.974"	"micron"	"direct"	"6.5055"	"micron"	"direct"	"30.8315"	"micron"	"direct"	"4.12225"	"micron"	"direct"	"0.59281028"	"dimensionless"	"direct"	"0.70559979"	"dimensionless"	"direct"	"0.80534215"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.9844 0.1761"	"dimensionless"	"Unit Vector"	"direct"	"14.8 243.54 0.0"	"micron"	"direct"	"36.5625"	"micron^2"	"direct"	"6.8235"	"micron"	"direct"	"10.0745"	"micron"	"direct"	"5.68125"	"micron"	"direct"	"29.64225"	"micron"	"direct"	"3.41175"	"micron"	"direct"	"0.56392377"	"dimensionless"	"direct"	"0.52290575"	"dimensionless"	"direct"	"0.82582685"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.971 0.239"	"dimensionless"	"Unit Vector"	"direct"	"13.49 263.31 0.0"	"micron"	"direct"	"26.3125"	"micron^2"	"direct"	"5.7885"	"micron"	"direct"	"7.41925"	"micron"	"direct"	"4.818"	"micron"	"direct"	"20.8995"	"micron"	"direct"	"2.89425"	"micron"	"direct"	"0.64939178"	"dimensionless"	"direct"	"0.7570075"	"dimensionless"	"direct"	"0.76045402"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.9917 -0.129"	"dimensionless"	"Unit Vector"	"direct"	"14.16 304.9 0.0"	"micron"	"direct"	"66.0"	"micron^2"	"direct"	"9.168"	"micron"	"direct"	"13.49625"	"micron"	"direct"	"6.40425"	"micron"	"direct"	"39.7635"	"micron"	"direct"	"4.584"	"micron"	"direct"	"0.4745207"	"dimensionless"	"direct"	"0.52454722"	"dimensionless"	"direct"	"0.88024434"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.9999 0.012"	"dimensionless"	"Unit Vector"	"direct"	"14.5 398.04 0.0"	"micron"	"direct"	"62.875"	"micron^2"	"direct"	"8.948"	"micron"	"direct"	"11.2665"	"micron"	"direct"	"7.275"	"micron"	"direct"	"36.092"	"micron"	"direct"	"4.474"	"micron"	"direct"	"0.64571961"	"dimensionless"	"direct"	"0.6065491"	"dimensionless"	"direct"	"0.76357461"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.9594 0.2821"	"dimensionless"	"Unit Vector"	"direct"	"12.86 291.52 0.0"	"micron"	"direct"	"13.1875"	"micron^2"	"direct"	"4.098"	"micron"	"direct"	"5.279"	"micron"	"direct"	"3.43"	"micron"	"direct"	"16.046"	"micron"	"direct"	"2.049"	"micron"	"direct"	"0.64974427"	"dimensionless"	"direct"	"0.64363368"	"dimensionless"	"direct"	"0.76015287"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.8403 -0.5422"	"dimensionless"	"Unit Vector"	"direct"	"18.75 130.19 0.0"	"micron"	"direct"	"52.75"	"micron^2"	"direct"	"8.196"	"micron"	"direct"	"10.11225"	"micron"	"direct"	"6.7765"	"micron"	"direct"	"28.5815"	"micron"	"direct"	"4.098"	"micron"	"direct"	"0.67012782"	"dimensionless"	"direct"	"0.81145099"	"dimensionless"	"direct"	"0.74224572"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
"MCDS_S_0000000214.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.6806 0.7326"	"dimensionless"	"Unit Vector"	"direct"	"18.24 137.35 0.0"	"micron"	"direct"	"25.0"	"micron^2"	"direct"	"5.6425"	"micron"	"direct"	"6.89825"	"micron"	"direct"	"5.65625"	"micron"	"direct"	"24.80475"	"micron"	"direct"	"2.82125"	"micron"	"direct"	"0.81995434"	"dimensionless"	"direct"	"0.51059924"	"dimensionless"	"direct"	"0.57242894"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000214.xml"
