"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000040.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"1.0 -0.0"	"dimensionless"	"Unit Vector"	"direct"	"7.15 358.82 0.0"	"micron"	"direct"	"100.4375"	"micron^2"	"direct"	"11.3095"	"micron"	"direct"	"13.43325"	"micron"	"direct"	"11.69475"	"micron"	"direct"	"50.89375"	"micron"	"direct"	"5.65475"	"micron"	"direct"	"0.87058232"	"dimensionless"	"direct"	"0.48727806"	"dimensionless"	"direct"	"0.49202278"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.8226 -0.5687"	"dimensionless"	"Unit Vector"	"direct"	"3.85 379.64 0.0"	"micron"	"direct"	"19.625"	"micron^2"	"direct"	"4.999"	"micron"	"direct"	"5.8155"	"micron"	"direct"	"4.32525"	"micron"	"direct"	"16.6745"	"micron"	"direct"	"2.4995"	"micron"	"direct"	"0.74374516"	"dimensionless"	"direct"	"0.88698013"	"dimensionless"	"direct"	"0.66846326"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.002 -1.0"	"dimensionless"	"Unit Vector"	"direct"	"5.8 329.1 0.0"	"micron"	"direct"	"41.4375"	"micron^2"	"direct"	"7.2645"	"micron"	"direct"	"8.0865"	"micron"	"direct"	"6.55925"	"micron"	"direct"	"24.46025"	"micron"	"direct"	"3.63225"	"micron"	"direct"	"0.81113584"	"dimensionless"	"direct"	"0.87032534"	"dimensionless"	"direct"	"0.5848578"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.2818 0.9595"	"dimensionless"	"Unit Vector"	"direct"	"7.07 227.84 0.0"	"micron"	"direct"	"25.0625"	"micron^2"	"direct"	"5.6495"	"micron"	"direct"	"12.90925"	"micron"	"direct"	"2.91"	"micron"	"direct"	"30.762"	"micron"	"direct"	"2.82475"	"micron"	"direct"	"0.22541976"	"dimensionless"	"direct"	"0.33281671"	"dimensionless"	"direct"	"0.97426174"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.5879 0.8089"	"dimensionless"	"Unit Vector"	"direct"	"6.3 415.89 0.0"	"micron"	"direct"	"33.9375"	"micron^2"	"direct"	"6.574"	"micron"	"direct"	"8.599"	"micron"	"direct"	"5.08375"	"micron"	"direct"	"22.96025"	"micron"	"direct"	"3.287"	"micron"	"direct"	"0.59120247"	"dimensionless"	"direct"	"0.80897758"	"dimensionless"	"direct"	"0.80652318"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.3829 -0.9238"	"dimensionless"	"Unit Vector"	"direct"	"6.64 442.21 0.0"	"micron"	"direct"	"30.6875"	"micron^2"	"direct"	"6.2515"	"micron"	"direct"	"7.825"	"micron"	"direct"	"5.1245"	"micron"	"direct"	"22.51925"	"micron"	"direct"	"3.12575"	"micron"	"direct"	"0.65488818"	"dimensionless"	"direct"	"0.76043751"	"dimensionless"	"direct"	"0.75572579"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.9685 0.2491"	"dimensionless"	"Unit Vector"	"direct"	"7.39 257.69 0.0"	"micron"	"direct"	"68.8125"	"micron^2"	"direct"	"9.361"	"micron"	"direct"	"9.76125"	"micron"	"direct"	"9.17725"	"micron"	"direct"	"33.2975"	"micron"	"direct"	"4.6805"	"micron"	"direct"	"0.9401716"	"dimensionless"	"direct"	"0.77992698"	"dimensionless"	"direct"	"0.34070129"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.6478 -0.7618"	"dimensionless"	"Unit Vector"	"direct"	"7.88 322.44 0.0"	"micron"	"direct"	"35.0"	"micron^2"	"direct"	"6.676"	"micron"	"direct"	"9.96225"	"micron"	"direct"	"4.5865"	"micron"	"direct"	"27.8225"	"micron"	"direct"	"3.338"	"micron"	"direct"	"0.46038796"	"dimensionless"	"direct"	"0.56817956"	"dimensionless"	"direct"	"0.88771782"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.9934 0.115"	"dimensionless"	"Unit Vector"	"direct"	"6.62 346.01 0.0"	"micron"	"direct"	"46.6875"	"micron^2"	"direct"	"7.7105"	"micron"	"direct"	"8.77325"	"micron"	"direct"	"6.8855"	"micron"	"direct"	"26.4335"	"micron"	"direct"	"3.85525"	"micron"	"direct"	"0.78482888"	"dimensionless"	"direct"	"0.83965551"	"dimensionless"	"direct"	"0.61971253"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.7071 -0.7071"	"dimensionless"	"Unit Vector"	"direct"	"5.23 455.87 0.0"	"micron"	"direct"	"13.6875"	"micron^2"	"direct"	"4.175"	"micron"	"direct"	"5.23675"	"micron"	"direct"	"3.6005"	"micron"	"direct"	"16.16575"	"micron"	"direct"	"2.0875"	"micron"	"direct"	"0.68754476"	"dimensionless"	"direct"	"0.65817636"	"dimensionless"	"direct"	"0.726142"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.9983 0.059"	"dimensionless"	"Unit Vector"	"direct"	"6.28 6.26 0.0"	"micron"	"direct"	"36.5625"	"micron^2"	"direct"	"6.8235"	"micron"	"direct"	"9.33575"	"micron"	"direct"	"5.30825"	"micron"	"direct"	"26.6065"	"micron"	"direct"	"3.41175"	"micron"	"direct"	"0.56859385"	"dimensionless"	"direct"	"0.64903819"	"dimensionless"	"direct"	"0.8226184"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.8986 0.4388"	"dimensionless"	"Unit Vector"	"direct"	"8.36 116.46 0.0"	"micron"	"direct"	"36.4375"	"micron^2"	"direct"	"6.812"	"micron"	"direct"	"8.40275"	"micron"	"direct"	"5.97175"	"micron"	"direct"	"27.46025"	"micron"	"direct"	"3.406"	"micron"	"direct"	"0.71068995"	"dimensionless"	"direct"	"0.60722475"	"dimensionless"	"direct"	"0.70350536"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.9983 -0.059"	"dimensionless"	"Unit Vector"	"direct"	"6.7 127.61 0.0"	"micron"	"direct"	"21.0625"	"micron^2"	"direct"	"5.179"	"micron"	"direct"	"7.04375"	"micron"	"direct"	"4.02"	"micron"	"direct"	"19.253"	"micron"	"direct"	"2.5895"	"micron"	"direct"	"0.57071872"	"dimensionless"	"direct"	"0.71404069"	"dimensionless"	"direct"	"0.82114563"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.9966 -0.082"	"dimensionless"	"Unit Vector"	"direct"	"7.6 292.63 0.0"	"micron"	"direct"	"42.75"	"micron^2"	"direct"	"7.3785"	"micron"	"direct"	"9.10275"	"micron"	"direct"	"6.22725"	"micron"	"direct"	"26.62425"	"micron"	"direct"	"3.68925"	"micron"	"direct"	"0.68410645"	"dimensionless"	"direct"	"0.7578639"	"dimensionless"	"direct"	"0.72938218"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.442 -0.897"	"dimensionless"	"Unit Vector"	"direct"	"8.58 437.69 0.0"	"micron"	"direct"	"33.25"	"micron^2"	"direct"	"6.507"	"micron"	"direct"	"8.99325"	"micron"	"direct"	"4.9175"	"micron"	"direct"	"26.33"	"micron"	"direct"	"3.2535"	"micron"	"direct"	"0.54679899"	"dimensionless"	"direct"	"0.60269806"	"dimensionless"	"direct"	"0.83726392"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.997 0.078"	"dimensionless"	"Unit Vector"	"direct"	"7.13 270.92 0.0"	"micron"	"direct"	"19.375"	"micron^2"	"direct"	"4.9675"	"micron"	"direct"	"6.11775"	"micron"	"direct"	"4.2275"	"micron"	"direct"	"18.77825"	"micron"	"direct"	"2.48375"	"micron"	"direct"	"0.69102203"	"dimensionless"	"direct"	"0.69046448"	"dimensionless"	"direct"	"0.7228337"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.89 -0.456"	"dimensionless"	"Unit Vector"	"direct"	"7.84 34.48 0.0"	"micron"	"direct"	"17.1875"	"micron^2"	"direct"	"4.6785"	"micron"	"direct"	"6.29475"	"micron"	"direct"	"3.615"	"micron"	"direct"	"18.148"	"micron"	"direct"	"2.33925"	"micron"	"direct"	"0.5742881"	"dimensionless"	"direct"	"0.65579037"	"dimensionless"	"direct"	"0.81865327"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.7161 -0.698"	"dimensionless"	"Unit Vector"	"direct"	"8.51 27.7 0.0"	"micron"	"direct"	"19.625"	"micron^2"	"direct"	"4.999"	"micron"	"direct"	"6.16375"	"micron"	"direct"	"4.1165"	"micron"	"direct"	"17.5105"	"micron"	"direct"	"2.4995"	"micron"	"direct"	"0.66785642"	"dimensionless"	"direct"	"0.80430809"	"dimensionless"	"direct"	"0.74429013"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.9929 0.119"	"dimensionless"	"Unit Vector"	"direct"	"10.42 399.93 0.0"	"micron"	"direct"	"53.3125"	"micron^2"	"direct"	"8.2395"	"micron"	"direct"	"11.0325"	"micron"	"direct"	"6.4525"	"micron"	"direct"	"34.17625"	"micron"	"direct"	"4.11975"	"micron"	"direct"	"0.58486291"	"dimensionless"	"direct"	"0.57357485"	"dimensionless"	"direct"	"0.81113216"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.9955 -0.095"	"dimensionless"	"Unit Vector"	"direct"	"8.03 157.78 0.0"	"micron"	"direct"	"21.875"	"micron^2"	"direct"	"5.278"	"micron"	"direct"	"9.19975"	"micron"	"direct"	"3.261"	"micron"	"direct"	"21.99275"	"micron"	"direct"	"2.639"	"micron"	"direct"	"0.35446615"	"dimensionless"	"direct"	"0.56832774"	"dimensionless"	"direct"	"0.93506885"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.8518 -0.5239"	"dimensionless"	"Unit Vector"	"direct"	"9.08 452.02 0.0"	"micron"	"direct"	"21.8125"	"micron^2"	"direct"	"5.2705"	"micron"	"direct"	"7.2035"	"micron"	"direct"	"3.95575"	"micron"	"direct"	"19.787"	"micron"	"direct"	"2.63525"	"micron"	"direct"	"0.54914278"	"dimensionless"	"direct"	"0.70009246"	"dimensionless"	"direct"	"0.83572855"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.2071 -0.9783"	"dimensionless"	"Unit Vector"	"direct"	"10.15 21.26 0.0"	"micron"	"direct"	"25.0625"	"micron^2"	"direct"	"5.6495"	"micron"	"direct"	"6.13225"	"micron"	"direct"	"5.422"	"micron"	"direct"	"20.4675"	"micron"	"direct"	"2.82475"	"micron"	"direct"	"0.88417791"	"dimensionless"	"direct"	"0.75180404"	"dimensionless"	"direct"	"0.46715032"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.9963 0.086"	"dimensionless"	"Unit Vector"	"direct"	"8.82 145.15 0.0"	"micron"	"direct"	"18.75"	"micron^2"	"direct"	"4.8865"	"micron"	"direct"	"8.323"	"micron"	"direct"	"3.37925"	"micron"	"direct"	"21.071"	"micron"	"direct"	"2.44325"	"micron"	"direct"	"0.40601346"	"dimensionless"	"direct"	"0.53068992"	"dimensionless"	"direct"	"0.9138671"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.9991 0.043"	"dimensionless"	"Unit Vector"	"direct"	"9.35 164.96 0.0"	"micron"	"direct"	"21.6875"	"micron^2"	"direct"	"5.2555"	"micron"	"direct"	"6.939"	"micron"	"direct"	"4.091"	"micron"	"direct"	"19.0105"	"micron"	"direct"	"2.62775"	"micron"	"direct"	"0.58956622"	"dimensionless"	"direct"	"0.75410579"	"dimensionless"	"direct"	"0.80772005"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.8761 0.4821"	"dimensionless"	"Unit Vector"	"direct"	"10.27 273.83 0.0"	"micron"	"direct"	"17.8125"	"micron^2"	"direct"	"4.763"	"micron"	"direct"	"6.0555"	"micron"	"direct"	"4.16775"	"micron"	"direct"	"19.08"	"micron"	"direct"	"2.3815"	"micron"	"direct"	"0.68825861"	"dimensionless"	"direct"	"0.61486249"	"dimensionless"	"direct"	"0.72546543"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.6827 0.7307"	"dimensionless"	"Unit Vector"	"direct"	"11.45 422.06 0.0"	"micron"	"direct"	"39.5"	"micron^2"	"direct"	"7.0925"	"micron"	"direct"	"9.03925"	"micron"	"direct"	"5.76675"	"micron"	"direct"	"25.55475"	"micron"	"direct"	"3.54625"	"micron"	"direct"	"0.63796775"	"dimensionless"	"direct"	"0.76008767"	"dimensionless"	"direct"	"0.77006308"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.438 -0.899"	"dimensionless"	"Unit Vector"	"direct"	"11.23 430.63 0.0"	"micron"	"direct"	"38.75"	"micron^2"	"direct"	"7.025"	"micron"	"direct"	"8.0135"	"micron"	"direct"	"6.24775"	"micron"	"direct"	"24.8995"	"micron"	"direct"	"3.5125"	"micron"	"direct"	"0.77965309"	"dimensionless"	"direct"	"0.78541704"	"dimensionless"	"direct"	"0.62621168"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.058 0.9983"	"dimensionless"	"Unit Vector"	"direct"	"14.52 102.68 0.0"	"micron"	"direct"	"84.0625"	"micron^2"	"direct"	"10.3465"	"micron"	"direct"	"14.271"	"micron"	"direct"	"7.7445"	"micron"	"direct"	"40.9705"	"micron"	"direct"	"5.17325"	"micron"	"direct"	"0.54267395"	"dimensionless"	"direct"	"0.62931725"	"dimensionless"	"direct"	"0.83994344"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.9851 -0.172"	"dimensionless"	"Unit Vector"	"direct"	"10.47 40.48 0.0"	"micron"	"direct"	"30.5"	"micron^2"	"direct"	"6.2325"	"micron"	"direct"	"7.227"	"micron"	"direct"	"5.49075"	"micron"	"direct"	"21.65675"	"micron"	"direct"	"3.11625"	"micron"	"direct"	"0.75975509"	"dimensionless"	"direct"	"0.81719018"	"dimensionless"	"direct"	"0.65020936"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.2861 -0.9582"	"dimensionless"	"Unit Vector"	"direct"	"12.11 316.48 0.0"	"micron"	"direct"	"34.125"	"micron^2"	"direct"	"6.592"	"micron"	"direct"	"8.9915"	"micron"	"direct"	"4.9465"	"micron"	"direct"	"23.6065"	"micron"	"direct"	"3.296"	"micron"	"direct"	"0.55013068"	"dimensionless"	"direct"	"0.76951895"	"dimensionless"	"direct"	"0.83507858"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.3189 0.9478"	"dimensionless"	"Unit Vector"	"direct"	"12.55 210.64 0.0"	"micron"	"direct"	"50.5"	"micron^2"	"direct"	"8.0195"	"micron"	"direct"	"8.711"	"micron"	"direct"	"7.84975"	"micron"	"direct"	"29.478"	"micron"	"direct"	"4.00975"	"micron"	"direct"	"0.90113075"	"dimensionless"	"direct"	"0.73030658"	"dimensionless"	"direct"	"0.43354742"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
"MCDS_S_0000000040.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.9802 -0.198"	"dimensionless"	"Unit Vector"	"direct"	"10.34 379.77 0.0"	"micron"	"direct"	"15.875"	"micron^2"	"direct"	"4.4965"	"micron"	"direct"	"5.11425"	"micron"	"direct"	"4.2055"	"micron"	"direct"	"16.49425"	"micron"	"direct"	"2.24825"	"micron"	"direct"	"0.82231021"	"dimensionless"	"direct"	"0.73326077"	"dimensionless"	"direct"	"0.56903947"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000040.xml"
