"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000036.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.9338 0.3579"	"dimensionless"	"Unit Vector"	"direct"	"4.09 212.05 0.0"	"micron"	"direct"	"66.0"	"micron^2"	"direct"	"9.168"	"micron"	"direct"	"11.37625"	"micron"	"direct"	"8.172"	"micron"	"direct"	"44.5105"	"micron"	"direct"	"4.584"	"micron"	"direct"	"0.71833864"	"dimensionless"	"direct"	"0.41862856"	"dimensionless"	"direct"	"0.69569361"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.2809 0.9597"	"dimensionless"	"Unit Vector"	"direct"	"5.65 224.74 0.0"	"micron"	"direct"	"71.0625"	"micron^2"	"direct"	"9.513"	"micron"	"direct"	"12.12675"	"micron"	"direct"	"7.86825"	"micron"	"direct"	"38.6585"	"micron"	"direct"	"4.7565"	"micron"	"direct"	"0.64883419"	"dimensionless"	"direct"	"0.59753087"	"dimensionless"	"direct"	"0.76092982"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.9822 -0.188"	"dimensionless"	"Unit Vector"	"direct"	"2.2 232.6 0.0"	"micron"	"direct"	"16.5"	"micron^2"	"direct"	"4.584"	"micron"	"direct"	"5.80375"	"micron"	"direct"	"3.89275"	"micron"	"direct"	"18.5785"	"micron"	"direct"	"2.292"	"micron"	"direct"	"0.67073013"	"dimensionless"	"direct"	"0.60072059"	"dimensionless"	"direct"	"0.74170148"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.318 -0.9481"	"dimensionless"	"Unit Vector"	"direct"	"2.63 242.36 0.0"	"micron"	"direct"	"16.125"	"micron^2"	"direct"	"4.5315"	"micron"	"direct"	"5.1435"	"micron"	"direct"	"4.08375"	"micron"	"direct"	"15.15675"	"micron"	"direct"	"2.26575"	"micron"	"direct"	"0.79396325"	"dimensionless"	"direct"	"0.88205855"	"dimensionless"	"direct"	"0.60796575"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.568 0.823"	"dimensionless"	"Unit Vector"	"direct"	"3.67 271.84 0.0"	"micron"	"direct"	"41.875"	"micron^2"	"direct"	"7.3025"	"micron"	"direct"	"8.56"	"micron"	"direct"	"6.55925"	"micron"	"direct"	"27.26925"	"micron"	"direct"	"3.65125"	"micron"	"direct"	"0.76626752"	"dimensionless"	"direct"	"0.70764965"	"dimensionless"	"direct"	"0.64252166"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.9015 0.4328"	"dimensionless"	"Unit Vector"	"direct"	"4.38 318.29 0.0"	"micron"	"direct"	"63.8125"	"micron^2"	"direct"	"9.0145"	"micron"	"direct"	"12.06775"	"micron"	"direct"	"7.4015"	"micron"	"direct"	"39.1835"	"micron"	"direct"	"4.50725"	"micron"	"direct"	"0.61332891"	"dimensionless"	"direct"	"0.52228695"	"dimensionless"	"direct"	"0.7898276"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.9003 -0.4352"	"dimensionless"	"Unit Vector"	"direct"	"2.12 327.23 0.0"	"micron"	"direct"	"15.25"	"micron^2"	"direct"	"4.407"	"micron"	"direct"	"6.54725"	"micron"	"direct"	"3.478"	"micron"	"direct"	"20.27675"	"micron"	"direct"	"2.2035"	"micron"	"direct"	"0.5312154"	"dimensionless"	"direct"	"0.4661042"	"dimensionless"	"direct"	"0.8472368"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.8449 -0.5349"	"dimensionless"	"Unit Vector"	"direct"	"4.3 346.68 0.0"	"micron"	"direct"	"62.875"	"micron^2"	"direct"	"8.948"	"micron"	"direct"	"11.855"	"micron"	"direct"	"6.838"	"micron"	"direct"	"32.16725"	"micron"	"direct"	"4.474"	"micron"	"direct"	"0.57680304"	"dimensionless"	"direct"	"0.76358958"	"dimensionless"	"direct"	"0.81688326"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.9998 -0.022"	"dimensionless"	"Unit Vector"	"direct"	"2.02 355.35 0.0"	"micron"	"direct"	"21.25"	"micron^2"	"direct"	"5.202"	"micron"	"direct"	"7.3555"	"micron"	"direct"	"3.92275"	"micron"	"direct"	"20.34625"	"micron"	"direct"	"2.601"	"micron"	"direct"	"0.53330841"	"dimensionless"	"direct"	"0.6450599"	"dimensionless"	"direct"	"0.84592088"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.9946 0.104"	"dimensionless"	"Unit Vector"	"direct"	"1.74 381.5 0.0"	"micron"	"direct"	"14.3125"	"micron^2"	"direct"	"4.2695"	"micron"	"direct"	"5.9825"	"micron"	"direct"	"3.231"	"micron"	"direct"	"16.72475"	"micron"	"direct"	"2.13475"	"micron"	"direct"	"0.54007522"	"dimensionless"	"direct"	"0.64299278"	"dimensionless"	"direct"	"0.84161675"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.9135 -0.4068"	"dimensionless"	"Unit Vector"	"direct"	"4.24 400.72 0.0"	"micron"	"direct"	"64.1875"	"micron^2"	"direct"	"9.041"	"micron"	"direct"	"11.4425"	"micron"	"direct"	"7.26325"	"micron"	"direct"	"33.96025"	"micron"	"direct"	"4.5205"	"micron"	"direct"	"0.63476076"	"dimensionless"	"direct"	"0.69938863"	"dimensionless"	"direct"	"0.77270873"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.9996 0.028"	"dimensionless"	"Unit Vector"	"direct"	"2.23 422.69 0.0"	"micron"	"direct"	"34.9375"	"micron^2"	"direct"	"6.67"	"micron"	"direct"	"10.39675"	"micron"	"direct"	"4.42325"	"micron"	"direct"	"24.77825"	"micron"	"direct"	"3.335"	"micron"	"direct"	"0.42544545"	"dimensionless"	"direct"	"0.71508954"	"dimensionless"	"direct"	"0.90498407"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.9941 0.108"	"dimensionless"	"Unit Vector"	"direct"	"2.23 436.83 0.0"	"micron"	"direct"	"25.75"	"micron^2"	"direct"	"5.7265"	"micron"	"direct"	"7.67575"	"micron"	"direct"	"4.542"	"micron"	"direct"	"21.24275"	"micron"	"direct"	"2.86325"	"micron"	"direct"	"0.59173371"	"dimensionless"	"direct"	"0.71707672"	"dimensionless"	"direct"	"0.8061335"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.9549 -0.297"	"dimensionless"	"Unit Vector"	"direct"	"2.71 444.75 0.0"	"micron"	"direct"	"27.9375"	"micron^2"	"direct"	"5.9645"	"micron"	"direct"	"8.312"	"micron"	"direct"	"4.42325"	"micron"	"direct"	"22.44975"	"micron"	"direct"	"2.98225"	"micron"	"direct"	"0.53215231"	"dimensionless"	"direct"	"0.69658543"	"dimensionless"	"direct"	"0.84664864"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.9894 -0.1451"	"dimensionless"	"Unit Vector"	"direct"	"1.81 465.22 0.0"	"micron"	"direct"	"21.1875"	"micron^2"	"direct"	"5.1945"	"micron"	"direct"	"8.6985"	"micron"	"direct"	"3.37425"	"micron"	"direct"	"21.13025"	"micron"	"direct"	"2.59725"	"micron"	"direct"	"0.38791171"	"dimensionless"	"direct"	"0.59632128"	"dimensionless"	"direct"	"0.92169654"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.9631 -0.269"	"dimensionless"	"Unit Vector"	"direct"	"3.56 452.06 0.0"	"micron"	"direct"	"30.0625"	"micron^2"	"direct"	"6.1875"	"micron"	"direct"	"7.2345"	"micron"	"direct"	"5.32175"	"micron"	"direct"	"20.77825"	"micron"	"direct"	"3.09375"	"micron"	"direct"	"0.73560716"	"dimensionless"	"direct"	"0.87501807"	"dimensionless"	"direct"	"0.67740837"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.9722 -0.2341"	"dimensionless"	"Unit Vector"	"direct"	"4.45 292.47 0.0"	"micron"	"direct"	"19.0625"	"micron^2"	"direct"	"4.927"	"micron"	"direct"	"5.7155"	"micron"	"direct"	"4.92625"	"micron"	"direct"	"21.94075"	"micron"	"direct"	"2.4635"	"micron"	"direct"	"0.86191059"	"dimensionless"	"direct"	"0.49760735"	"dimensionless"	"direct"	"0.50706028"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.27"	"Geometrical Property Characterization"	"individual"	"nucleus"	"27"	"0.9275 -0.3738"	"dimensionless"	"Unit Vector"	"direct"	"6.03 202.5 0.0"	"micron"	"direct"	"45.125"	"micron^2"	"direct"	"7.5805"	"micron"	"direct"	"12.1245"	"micron"	"direct"	"5.6485"	"micron"	"direct"	"38.8655"	"micron"	"direct"	"3.79025"	"micron"	"direct"	"0.46587488"	"dimensionless"	"direct"	"0.37540371"	"dimensionless"	"direct"	"0.88485061"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.28"	"Geometrical Property Characterization"	"individual"	"nucleus"	"28"	"0.101 0.9949"	"dimensionless"	"Unit Vector"	"direct"	"5.98 409.87 0.0"	"micron"	"direct"	"30.1875"	"micron^2"	"direct"	"6.2005"	"micron"	"direct"	"6.87225"	"micron"	"direct"	"6.00525"	"micron"	"direct"	"24.91575"	"micron"	"direct"	"3.10025"	"micron"	"direct"	"0.87384045"	"dimensionless"	"direct"	"0.61106735"	"dimensionless"	"direct"	"0.48621279"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.29"	"Geometrical Property Characterization"	"individual"	"nucleus"	"29"	"0.8094 -0.5873"	"dimensionless"	"Unit Vector"	"direct"	"5.55 177.49 0.0"	"micron"	"direct"	"27.75"	"micron^2"	"direct"	"5.9445"	"micron"	"direct"	"6.12525"	"micron"	"direct"	"5.83475"	"micron"	"direct"	"19.6925"	"micron"	"direct"	"2.97225"	"micron"	"direct"	"0.95257336"	"dimensionless"	"direct"	"0.89923074"	"dimensionless"	"direct"	"0.30430903"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.30"	"Geometrical Property Characterization"	"individual"	"nucleus"	"30"	"0.172 -0.9851"	"dimensionless"	"Unit Vector"	"direct"	"5.98 53.6 0.0"	"micron"	"direct"	"24.375"	"micron^2"	"direct"	"5.5715"	"micron"	"direct"	"6.573"	"micron"	"direct"	"4.82175"	"micron"	"direct"	"19.13175"	"micron"	"direct"	"2.78575"	"micron"	"direct"	"0.73356915"	"dimensionless"	"direct"	"0.83684513"	"dimensionless"	"direct"	"0.67961482"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.31"	"Geometrical Property Characterization"	"individual"	"nucleus"	"31"	"0.9634 -0.2681"	"dimensionless"	"Unit Vector"	"direct"	"7.73 281.8 0.0"	"micron"	"direct"	"52.5"	"micron^2"	"direct"	"8.1765"	"micron"	"direct"	"10.023"	"micron"	"direct"	"7.7335"	"micron"	"direct"	"44.74575"	"micron"	"direct"	"4.08825"	"micron"	"direct"	"0.77157538"	"dimensionless"	"direct"	"0.32950771"	"dimensionless"	"direct"	"0.63613791"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.32"	"Geometrical Property Characterization"	"individual"	"nucleus"	"32"	"0.9341 -0.357"	"dimensionless"	"Unit Vector"	"direct"	"6.35 97.36 0.0"	"micron"	"direct"	"32.5"	"micron^2"	"direct"	"6.4335"	"micron"	"direct"	"8.2185"	"micron"	"direct"	"5.2545"	"micron"	"direct"	"25.6495"	"micron"	"direct"	"3.21675"	"micron"	"direct"	"0.63935025"	"dimensionless"	"direct"	"0.62077671"	"dimensionless"	"direct"	"0.76891564"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.33"	"Geometrical Property Characterization"	"individual"	"nucleus"	"33"	"0.293 -0.9561"	"dimensionless"	"Unit Vector"	"direct"	"5.86 239.14 0.0"	"micron"	"direct"	"21.5"	"micron^2"	"direct"	"5.2325"	"micron"	"direct"	"6.35425"	"micron"	"direct"	"4.42575"	"micron"	"direct"	"19.16575"	"micron"	"direct"	"2.61625"	"micron"	"direct"	"0.69650234"	"dimensionless"	"direct"	"0.73552373"	"dimensionless"	"direct"	"0.71755452"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.34"	"Geometrical Property Characterization"	"individual"	"nucleus"	"34"	"0.5531 0.8331"	"dimensionless"	"Unit Vector"	"direct"	"8.88 337.32 0.0"	"micron"	"direct"	"71.5625"	"micron^2"	"direct"	"9.5465"	"micron"	"direct"	"11.7205"	"micron"	"direct"	"8.43625"	"micron"	"direct"	"39.8315"	"micron"	"direct"	"4.77325"	"micron"	"direct"	"0.71978585"	"dimensionless"	"direct"	"0.56681593"	"dimensionless"	"direct"	"0.69419618"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.35"	"Geometrical Property Characterization"	"individual"	"nucleus"	"35"	"0.9664 -0.2571"	"dimensionless"	"Unit Vector"	"direct"	"7.3 69.6 0.0"	"micron"	"direct"	"29.1875"	"micron^2"	"direct"	"6.0965"	"micron"	"direct"	"7.89375"	"micron"	"direct"	"5.44425"	"micron"	"direct"	"27.51925"	"micron"	"direct"	"3.04825"	"micron"	"direct"	"0.68969121"	"dimensionless"	"direct"	"0.48432131"	"dimensionless"	"direct"	"0.72410361"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.36"	"Geometrical Property Characterization"	"individual"	"nucleus"	"36"	"0.178 -0.984"	"dimensionless"	"Unit Vector"	"direct"	"8.93 59.24 0.0"	"micron"	"direct"	"51.9375"	"micron^2"	"direct"	"8.1325"	"micron"	"direct"	"9.4485"	"micron"	"direct"	"7.129"	"micron"	"direct"	"29.83875"	"micron"	"direct"	"4.06625"	"micron"	"direct"	"0.7545113"	"dimensionless"	"direct"	"0.73304334"	"dimensionless"	"direct"	"0.65628706"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.37"	"Geometrical Property Characterization"	"individual"	"nucleus"	"37"	"0.9432 -0.3321"	"dimensionless"	"Unit Vector"	"direct"	"9.41 110.22 0.0"	"micron"	"direct"	"64.25"	"micron^2"	"direct"	"9.0455"	"micron"	"direct"	"14.71475"	"micron"	"direct"	"6.396"	"micron"	"direct"	"46.96025"	"micron"	"direct"	"4.52275"	"micron"	"direct"	"0.4346659"	"dimensionless"	"direct"	"0.36611894"	"dimensionless"	"direct"	"0.90059178"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.38"	"Geometrical Property Characterization"	"individual"	"nucleus"	"38"	"0.651 -0.759"	"dimensionless"	"Unit Vector"	"direct"	"7.94 82.93 0.0"	"micron"	"direct"	"43.75"	"micron^2"	"direct"	"7.464"	"micron"	"direct"	"8.6015"	"micron"	"direct"	"6.585"	"micron"	"direct"	"26.55475"	"micron"	"direct"	"3.732"	"micron"	"direct"	"0.76556415"	"dimensionless"	"direct"	"0.77965683"	"dimensionless"	"direct"	"0.64335957"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.39"	"Geometrical Property Characterization"	"individual"	"nucleus"	"39"	"0.6842 0.7293"	"dimensionless"	"Unit Vector"	"direct"	"8.58 19.99 0.0"	"micron"	"direct"	"41.4375"	"micron^2"	"direct"	"7.2645"	"micron"	"direct"	"7.64425"	"micron"	"direct"	"6.956"	"micron"	"direct"	"25.1925"	"micron"	"direct"	"3.63225"	"micron"	"direct"	"0.90996501"	"dimensionless"	"direct"	"0.82046654"	"dimensionless"	"direct"	"0.41468505"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.40"	"Geometrical Property Characterization"	"individual"	"nucleus"	"40"	"0.933 -0.36"	"dimensionless"	"Unit Vector"	"direct"	"7.16 248.36 0.0"	"micron"	"direct"	"21.875"	"micron^2"	"direct"	"5.278"	"micron"	"direct"	"8.584"	"micron"	"direct"	"3.33925"	"micron"	"direct"	"21.071"	"micron"	"direct"	"2.639"	"micron"	"direct"	"0.38900862"	"dimensionless"	"direct"	"0.61913824"	"dimensionless"	"direct"	"0.92123411"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
"MCDS_S_0000000036.0.41"	"Geometrical Property Characterization"	"individual"	"nucleus"	"41"	"0.444 0.896"	"dimensionless"	"Unit Vector"	"direct"	"11.43 392.18 0.0"	"micron"	"direct"	"67.0625"	"micron^2"	"direct"	"9.2415"	"micron"	"direct"	"10.8445"	"micron"	"direct"	"8.57275"	"micron"	"direct"	"35.73675"	"micron"	"direct"	"4.62075"	"micron"	"direct"	"0.79051593"	"dimensionless"	"direct"	"0.65987169"	"dimensionless"	"direct"	"0.61244148"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000036.xml"
